,Year,Month,Day,Period,Load,Hour,Minutes
2024-09-29 00:55:00,2024,9,29,55,3963,0,55
2024-09-29 01:00:00,2024,9,29,60,3989,1,0
2024-09-29 01:05:00,2024,9,29,65,3992,1,5
2024-09-29 01:10:00,2024,9,29,70,3991,1,10
2024-09-29 01:15:00,2024,9,29,75,3940,1,15
2024-09-29 01:20:00,2024,9,29,80,3833,1,20
2024-09-29 01:25:00,2024,9,29,85,3742,1,25
2024-09-29 01:30:00,2024,9,29,90,3832,1,30
2024-09-29 01:35:00,2024,9,29,95,3754,1,35
2024-09-29 01:40:00,2024,9,29,100,3613,1,40
2024-09-29 01:45:00,2024,9,29,105,3351,1,45
2024-09-29 01:50:00,2024,9,29,110,3095,1,50
2024-09-29 01:55:00,2024,9,29,115,2888,1,55
2024-09-30 00:00:00,2024,9,30,0,2766,0,0
2024-09-30 00:05:00,2024,9,30,5,2693,0,5
2024-09-30 00:10:00,2024,9,30,10,2648,0,10
2024-09-30 00:15:00,2024,9,30,15,2685,0,15
2024-09-30 00:20:00,2024,9,30,20,2827,0,20
2024-09-30 00:25:00,2024,9,30,25,3118,0,25
2024-09-30 00:30:00,2024,9,30,30,3279,0,30
2024-09-30 00:35:00,2024,9,30,35,3439,0,35
2024-09-30 00:40:00,2024,9,30,40,3613,0,40
2024-09-30 00:45:00,2024,9,30,45,3728,0,45
2024-09-30 00:50:00,2024,9,30,50,3814,0,50
2024-09-30 00:55:00,2024,9,30,55,3862,0,55
2024-09-30 01:00:00,2024,9,30,60,3912,1,0
2024-09-30 01:05:00,2024,9,30,65,3920,1,5
2024-09-30 01:10:00,2024,9,30,70,3913,1,10
2024-09-30 01:15:00,2024,9,30,75,3873,1,15
2024-09-30 01:20:00,2024,9,30,80,3770,1,20
2024-09-30 01:25:00,2024,9,30,85,3712,1,25
2024-09-30 01:30:00,2024,9,30,90,3806,1,30
2024-09-30 01:35:00,2024,9,30,95,3739,1,35
2024-09-30 01:40:00,2024,9,30,100,3587,1,40
2024-09-30 01:45:00,2024,9,30,105,3340,1,45
2024-09-30 01:50:00,2024,9,30,110,3078,1,50
2024-09-30 01:55:00,2024,9,30,115,2881,1,55
2024-10-01 00:00:00,2024,10,1,0,2367,0,0
2024-10-01 00:05:00,2024,10,1,5,2236,0,5
2024-10-01 00:10:00,2024,10,1,10,2181,0,10
2024-10-01 00:15:00,2024,10,1,15,2237,0,15
2024-10-01 00:20:00,2024,10,1,20,2478,0,20
2024-10-01 00:25:00,2024,10,1,25,2924,0,25
2024-10-01 00:30:00,2024,10,1,30,3190,0,30
2024-10-01 00:35:00,2024,10,1,35,3447,0,35
2024-10-01 00:40:00,2024,10,1,40,3791,0,40
2024-10-01 00:45:00,2024,10,1,45,4126,0,45
2024-10-01 00:50:00,2024,10,1,50,4306,0,50
2024-10-01 00:55:00,2024,10,1,55,4407,0,55
2024-10-01 01:00:00,2024,10,1,60,4487,1,0
2024-10-01 01:05:00,2024,10,1,65,4516,1,5
2024-10-01 01:10:00,2024,10,1,70,4464,1,10
2024-10-01 01:15:00,2024,10,1,75,4298,1,15
2024-10-01 01:20:00,2024,10,1,80,4016,1,20
2024-10-01 01:25:00,2024,10,1,85,3875,1,25
2024-10-01 01:30:00,2024,10,1,90,4145,1,30
2024-10-01 01:35:00,2024,10,1,95,3948,1,35
2024-10-01 01:40:00,2024,10,1,100,3644,1,40
2024-10-01 01:45:00,2024,10,1,105,3197,1,45
2024-10-01 01:50:00,2024,10,1,110,2806,1,50
2024-10-01 01:55:00,2024,10,1,115,2512,1,55
2024-10-02 00:00:00,2024,10,2,0,2345,0,0
2024-10-02 00:05:00,2024,10,2,5,2206,0,5
2024-10-02 00:10:00,2024,10,2,10,2177,0,10
2024-10-02 00:15:00,2024,10,2,15,2230,0,15
2024-10-02 00:20:00,2024,10,2,20,2457,0,20
2024-10-02 00:25:00,2024,10,2,25,2861,0,25
2024-10-02 00:30:00,2024,10,2,30,3132,0,30
2024-10-02 00:35:00,2024,10,2,35,3430,0,35
2024-10-02 00:40:00,2024,10,2,40,3737,0,40
2024-10-02 00:45:00,2024,10,2,45,3940,0,45
2024-10-02 00:50:00,2024,10,2,50,4071,0,50
2024-10-02 00:55:00,2024,10,2,55,4143,0,55
2024-10-02 01:00:00,2024,10,2,60,4215,1,0
2024-10-02 01:05:00,2024,10,2,65,4198,1,5
2024-10-02 01:10:00,2024,10,2,70,4099,1,10
2024-10-02 01:15:00,2024,10,2,75,3968,1,15
2024-10-02 01:20:00,2024,10,2,80,3761,1,20
2024-10-02 01:25:00,2024,10,2,85,3748,1,25
2024-10-02 01:30:00,2024,10,2,90,3947,1,30
2024-10-02 01:35:00,2024,10,2,95,3806,1,35
2024-10-02 01:40:00,2024,10,2,100,3530,1,40
2024-10-02 01:45:00,2024,10,2,105,3187,1,45
2024-10-02 01:50:00,2024,10,2,110,2834,1,50
2024-10-02 01:55:00,2024,10,2,115,2612,1,55
2024-10-03 00:00:00,2024,10,3,0,2441,0,0
2024-10-03 00:05:00,2024,10,3,5,2311,0,5
2024-10-03 00:10:00,2024,10,3,10,2252,0,10
2024-10-03 00:15:00,2024,10,3,15,2244,0,15
2024-10-03 00:20:00,2024,10,3,20,2314,0,20
2024-10-03 00:25:00,2024,10,3,25,2454,0,25
2024-10-03 00:30:00,2024,10,3,30,2515,0,30
2024-10-03 00:35:00,2024,10,3,35,2783,0,35
2024-10-03 00:40:00,2024,10,3,40,3057,0,40
2024-10-03 00:45:00,2024,10,3,45,3261,0,45
2024-10-03 00:50:00,2024,10,3,50,3378,0,50
2024-10-03 00:55:00,2024,10,3,55,3399,0,55
2024-10-03 01:00:00,2024,10,3,60,3381,1,0
2024-10-03 01:05:00,2024,10,3,65,3349,1,5
2024-10-03 01:10:00,2024,10,3,70,3323,1,10
2024-10-03 01:15:00,2024,10,3,75,3274,1,15
2024-10-03 01:20:00,2024,10,3,80,3205,1,20
2024-10-03 01:25:00,2024,10,3,85,3356,1,25
2024-10-03 01:30:00,2024,10,3,90,3587,1,30
2024-10-03 01:35:00,2024,10,3,95,3494,1,35
2024-10-03 01:40:00,2024,10,3,100,3296,1,40
2024-10-03 01:45:00,2024,10,3,105,3021,1,45
2024-10-03 01:50:00,2024,10,3,110,2754,1,50
2024-10-03 01:55:00,2024,10,3,115,2537,1,55
2024-10-04 00:00:00,2024,10,4,0,2376,0,0
2024-10-04 00:05:00,2024,10,4,5,2213,0,5
2024-10-04 00:10:00,2024,10,4,10,2152,0,10
2024-10-04 00:15:00,2024,10,4,15,2136,0,15
2024-10-04 00:20:00,2024,10,4,20,2170,0,20
2024-10-04 00:25:00,2024,10,4,25,2261,0,25
2024-10-04 00:30:00,2024,10,4,30,2215,0,30
2024-10-04 00:35:00,2024,10,4,35,2408,0,35
2024-10-04 00:40:00,2024,10,4,40,2664,0,40
2024-10-04 00:45:00,2024,10,4,45,2849,0,45
2024-10-04 00:50:00,2024,10,4,50,2983,0,50
2024-10-04 00:55:00,2024,10,4,55,3069,0,55
2024-10-04 01:00:00,2024,10,4,60,3126,1,0
2024-10-04 01:05:00,2024,10,4,65,3178,1,5
2024-10-04 01:10:00,2024,10,4,70,3150,1,10
2024-10-04 01:15:00,2024,10,4,75,3136,1,15
2024-10-04 01:20:00,2024,10,4,80,3108,1,20
2024-10-04 01:25:00,2024,10,4,85,3361,1,25
2024-10-04 01:30:00,2024,10,4,90,3658,1,30
2024-10-04 01:35:00,2024,10,4,95,3578,1,35
2024-10-04 01:40:00,2024,10,4,100,3333,1,40
2024-10-04 01:45:00,2024,10,4,105,3005,1,45
2024-10-04 01:50:00,2024,10,4,110,2708,1,50
2024-10-04 01:55:00,2024,10,4,115,2465,1,55
2024-10-05 00:00:00,2024,10,5,0,2312,0,0
2024-10-05 00:05:00,2024,10,5,5,2219,0,5
2024-10-05 00:10:00,2024,10,5,10,2193,0,10
2024-10-05 00:15:00,2024,10,5,15,2286,0,15
2024-10-05 00:20:00,2024,10,5,20,2524,0,20
2024-10-05 00:25:00,2024,10,5,25,2898,0,25
2024-10-05 00:30:00,2024,10,5,30,3139,0,30
2024-10-05 00:35:00,2024,10,5,35,3443,0,35
2024-10-05 00:40:00,2024,10,5,40,3705,0,40
2024-10-05 00:45:00,2024,10,5,45,3918,0,45
2024-10-05 00:50:00,2024,10,5,50,4047,0,50
2024-10-05 00:55:00,2024,10,5,55,4127,0,55
2024-10-05 01:00:00,2024,10,5,60,4219,1,0
2024-10-05 01:05:00,2024,10,5,65,4283,1,5
2024-10-05 01:10:00,2024,10,5,70,4242,1,10
2024-10-05 01:15:00,2024,10,5,75,4148,1,15
2024-10-05 01:20:00,2024,10,5,80,3897,1,20
2024-10-05 01:25:00,2024,10,5,85,3926,1,25
2024-10-05 01:30:00,2024,10,5,90,4158,1,30
2024-10-05 01:35:00,2024,10,5,95,3945,1,35
2024-10-05 01:40:00,2024,10,5,100,3629,1,40
2024-10-05 01:45:00,2024,10,5,105,3195,1,45
2024-10-05 01:50:00,2024,10,5,110,2810,1,50
2024-10-05 01:55:00,2024,10,5,115,2562,1,55
2024-10-06 00:00:00,2024,10,6,0,2374,0,0
2024-10-06 00:05:00,2024,10,6,5,2282,0,5
2024-10-06 00:10:00,2024,10,6,10,2223,0,10
2024-10-06 00:15:00,2024,10,6,15,2287,0,15
2024-10-06 00:20:00,2024,10,6,20,2496,0,20
2024-10-06 00:25:00,2024,10,6,25,2936,0,25
2024-10-06 00:30:00,2024,10,6,30,3219,0,30
2024-10-06 00:35:00,2024,10,6,35,3484,0,35
2024-10-06 00:40:00,2024,10,6,40,3752,0,40
2024-10-06 00:45:00,2024,10,6,45,3985,0,45
2024-10-06 00:50:00,2024,10,6,50,4212,0,50
2024-10-06 00:55:00,2024,10,6,55,4323,0,55
2024-10-06 01:00:00,2024,10,6,60,4420,1,0
2024-10-06 01:05:00,2024,10,6,65,4405,1,5
2024-10-06 01:10:00,2024,10,6,70,4328,1,10
2024-10-06 01:15:00,2024,10,6,75,4122,1,15
2024-10-06 01:20:00,2024,10,6,80,3889,1,20
2024-10-06 01:25:00,2024,10,6,85,3884,1,25
2024-10-06 01:30:00,2024,10,6,90,4112,1,30
2024-10-06 01:35:00,2024,10,6,95,3928,1,35
2024-10-06 01:40:00,2024,10,6,100,3599,1,40
2024-10-06 01:45:00,2024,10,6,105,3161,1,45
2024-10-06 01:50:00,2024,10,6,110,2767,1,50
2024-10-06 01:55:00,2024,10,6,115,2507,1,55
2024-10-07 00:00:00,2024,10,7,0,2320,0,0
2024-10-07 00:05:00,2024,10,7,5,2187,0,5
2024-10-07 00:10:00,2024,10,7,10,2147,0,10
2024-10-07 00:15:00,2024,10,7,15,2211,0,15
2024-10-07 00:20:00,2024,10,7,20,2389,0,20
2024-10-07 00:25:00,2024,10,7,25,2848,0,25
2024-10-07 00:30:00,2024,10,7,30,3094,0,30
2024-10-07 00:35:00,2024,10,7,35,3390,0,35
2024-10-07 00:40:00,2024,10,7,40,3677,0,40
2024-10-07 00:45:00,2024,10,7,45,3913,0,45
2024-10-07 00:50:00,2024,10,7,50,4141,0,50
2024-10-07 00:55:00,2024,10,7,55,4265,0,55
2024-10-07 01:00:00,2024,10,7,60,4380,1,0
2024-10-07 01:05:00,2024,10,7,65,4414,1,5
2024-10-07 01:10:00,2024,10,7,70,4377,1,10
2024-10-07 01:15:00,2024,10,7,75,4224,1,15
2024-10-07 01:20:00,2024,10,7,80,3974,1,20
2024-10-07 01:25:00,2024,10,7,85,3954,1,25
2024-10-07 01:30:00,2024,10,7,90,4184,1,30
2024-10-07 01:35:00,2024,10,7,95,3972,1,35
2024-10-07 01:40:00,2024,10,7,100,3615,1,40
2024-10-07 01:45:00,2024,10,7,105,3172,1,45
2024-10-07 01:50:00,2024,10,7,110,2775,1,50
2024-10-07 01:55:00,2024,10,7,115,2511,1,55
2024-10-08 00:00:00,2024,10,8,0,2358,0,0
2024-10-08 00:05:00,2024,10,8,5,2247,0,5
2024-10-08 00:10:00,2024,10,8,10,2168,0,10
2024-10-08 00:15:00,2024,10,8,15,2204,0,15
2024-10-08 00:20:00,2024,10,8,20,2432,0,20
2024-10-08 00:25:00,2024,10,8,25,2884,0,25
2024-10-08 00:30:00,2024,10,8,30,3106,0,30
2024-10-08 00:35:00,2024,10,8,35,3411,0,35
2024-10-08 00:40:00,2024,10,8,40,3717,0,40
2024-10-08 00:45:00,2024,10,8,45,3970,0,45
2024-10-08 00:50:00,2024,10,8,50,4109,0,50
2024-10-08 00:55:00,2024,10,8,55,4220,0,55
2024-10-08 01:00:00,2024,10,8,60,4302,1,0
2024-10-08 01:05:00,2024,10,8,65,4331,1,5
2024-10-08 01:10:00,2024,10,8,70,4260,1,10
2024-10-08 01:15:00,2024,10,8,75,4089,1,15
2024-10-08 01:20:00,2024,10,8,80,3859,1,20
2024-10-08 01:25:00,2024,10,8,85,3931,1,25
2024-10-08 01:30:00,2024,10,8,90,4093,1,30
2024-10-08 01:35:00,2024,10,8,95,3887,1,35
2024-10-08 01:40:00,2024,10,8,100,3581,1,40
2024-10-08 01:45:00,2024,10,8,105,3184,1,45
2024-10-08 01:50:00,2024,10,8,110,2790,1,50
2024-10-08 01:55:00,2024,10,8,115,2534,1,55
2024-10-09 00:00:00,2024,10,9,0,2355,0,0
2024-10-09 00:05:00,2024,10,9,5,2274,0,5
2024-10-09 00:10:00,2024,10,9,10,2259,0,10
2024-10-09 00:15:00,2024,10,9,15,2227,0,15
2024-10-09 00:20:00,2024,10,9,20,2468,0,20
2024-10-09 00:25:00,2024,10,9,25,2891,0,25
2024-10-09 00:30:00,2024,10,9,30,3171,0,30
2024-10-09 00:35:00,2024,10,9,35,3436,0,35
2024-10-09 00:40:00,2024,10,9,40,3711,0,40
2024-10-09 00:45:00,2024,10,9,45,3942,0,45
2024-10-09 00:50:00,2024,10,9,50,4096,0,50
2024-10-09 00:55:00,2024,10,9,55,4124,0,55
2024-10-09 01:00:00,2024,10,9,60,4100,1,0
2024-10-09 01:05:00,2024,10,9,65,4065,1,5
2024-10-09 01:10:00,2024,10,9,70,3953,1,10
2024-10-09 01:15:00,2024,10,9,75,3831,1,15
2024-10-09 01:20:00,2024,10,9,80,3713,1,20
2024-10-09 01:25:00,2024,10,9,85,3815,1,25
2024-10-09 01:30:00,2024,10,9,90,3919,1,30
2024-10-09 01:35:00,2024,10,9,95,3706,1,35
2024-10-09 01:40:00,2024,10,9,100,3486,1,40
2024-10-09 01:45:00,2024,10,9,105,3092,1,45
2024-10-09 01:50:00,2024,10,9,110,2798,1,50
2024-10-09 01:55:00,2024,10,9,115,2565,1,55
2024-10-10 00:00:00,2024,10,10,0,2368,0,0
2024-10-10 00:05:00,2024,10,10,5,2228,0,5
2024-10-10 00:10:00,2024,10,10,10,2140,0,10
2024-10-10 00:15:00,2024,10,10,15,2146,0,15
2024-10-10 00:20:00,2024,10,10,20,2226,0,20
2024-10-10 00:25:00,2024,10,10,25,2430,0,25
2024-10-10 00:30:00,2024,10,10,30,2528,0,30
2024-10-10 00:35:00,2024,10,10,35,2779,0,35
2024-10-10 00:40:00,2024,10,10,40,3031,0,40
2024-10-10 00:45:00,2024,10,10,45,3169,0,45
2024-10-10 00:50:00,2024,10,10,50,3270,0,50
2024-10-10 00:55:00,2024,10,10,55,3276,0,55
2024-10-10 01:00:00,2024,10,10,60,3237,1,0
2024-10-10 01:05:00,2024,10,10,65,3179,1,5
2024-10-10 01:10:00,2024,10,10,70,3128,1,10
2024-10-10 01:15:00,2024,10,10,75,3071,1,15
2024-10-10 01:20:00,2024,10,10,80,3034,1,20
2024-10-10 01:25:00,2024,10,10,85,3315,1,25
2024-10-10 01:30:00,2024,10,10,90,3504,1,30
2024-10-10 01:35:00,2024,10,10,95,3374,1,35
2024-10-10 01:40:00,2024,10,10,100,3218,1,40
2024-10-10 01:45:00,2024,10,10,105,2957,1,45
2024-10-10 01:50:00,2024,10,10,110,2716,1,50
2024-10-10 01:55:00,2024,10,10,115,2487,1,55
2024-10-11 00:00:00,2024,10,11,0,2292,0,0
2024-10-11 00:05:00,2024,10,11,5,2161,0,5
2024-10-11 00:10:00,2024,10,11,10,2083,0,10
2024-10-11 00:15:00,2024,10,11,15,2075,0,15
2024-10-11 00:20:00,2024,10,11,20,2102,0,20
2024-10-11 00:25:00,2024,10,11,25,2173,0,25
2024-10-11 00:30:00,2024,10,11,30,2200,0,30
2024-10-11 00:35:00,2024,10,11,35,2413,0,35
2024-10-11 00:40:00,2024,10,11,40,2625,0,40
2024-10-11 00:45:00,2024,10,11,45,2777,0,45
2024-10-11 00:50:00,2024,10,11,50,2870,0,50
2024-10-11 00:55:00,2024,10,11,55,2912,0,55
2024-10-11 01:00:00,2024,10,11,60,2920,1,0
2024-10-11 01:05:00,2024,10,11,65,2918,1,5
2024-10-11 01:10:00,2024,10,11,70,2896,1,10
2024-10-11 01:15:00,2024,10,11,75,2913,1,15
2024-10-11 01:20:00,2024,10,11,80,3013,1,20
2024-10-11 01:25:00,2024,10,11,85,3344,1,25
2024-10-11 01:30:00,2024,10,11,90,3519,1,30
2024-10-11 01:35:00,2024,10,11,95,3415,1,35
2024-10-11 01:40:00,2024,10,11,100,3198,1,40
2024-10-11 01:45:00,2024,10,11,105,2904,1,45
2024-10-11 01:50:00,2024,10,11,110,2627,1,50
2024-10-11 01:55:00,2024,10,11,115,2395,1,55
2024-10-12 00:00:00,2024,10,12,0,2210,0,0
2024-10-12 00:05:00,2024,10,12,5,2124,0,5
2024-10-12 00:10:00,2024,10,12,10,2108,0,10
2024-10-12 00:15:00,2024,10,12,15,2128,0,15
2024-10-12 00:20:00,2024,10,12,20,2397,0,20
2024-10-12 00:25:00,2024,10,12,25,2839,0,25
2024-10-12 00:30:00,2024,10,12,30,3130,0,30
2024-10-12 00:35:00,2024,10,12,35,3380,0,35
2024-10-12 00:40:00,2024,10,12,40,3633,0,40
2024-10-12 00:45:00,2024,10,12,45,3839,0,45
2024-10-12 00:50:00,2024,10,12,50,3962,0,50
2024-10-12 00:55:00,2024,10,12,55,3995,0,55
2024-10-12 01:00:00,2024,10,12,60,4014,1,0
2024-10-12 01:05:00,2024,10,12,65,3983,1,5
2024-10-12 01:10:00,2024,10,12,70,3921,1,10
2024-10-12 01:15:00,2024,10,12,75,3825,1,15
2024-10-12 01:20:00,2024,10,12,80,3773,1,20
2024-10-12 01:25:00,2024,10,12,85,3999,1,25
2024-10-12 01:30:00,2024,10,12,90,4105,1,30
2024-10-12 01:35:00,2024,10,12,95,3902,1,35
2024-10-12 01:40:00,2024,10,12,100,3602,1,40
2024-10-12 01:45:00,2024,10,12,105,3182,1,45
2024-10-12 01:50:00,2024,10,12,110,2770,1,50
2024-10-12 01:55:00,2024,10,12,115,2514,1,55
2024-10-13 00:00:00,2024,10,13,0,2327,0,0
2024-10-13 00:05:00,2024,10,13,5,2224,0,5
2024-10-13 00:10:00,2024,10,13,10,2159,0,10
2024-10-13 00:15:00,2024,10,13,15,2209,0,15
2024-10-13 00:20:00,2024,10,13,20,2453,0,20
2024-10-13 00:25:00,2024,10,13,25,2888,0,25
2024-10-13 00:30:00,2024,10,13,30,3158,0,30
2024-10-13 00:35:00,2024,10,13,35,3431,0,35
2024-10-13 00:40:00,2024,10,13,40,3741,0,40
2024-10-13 00:45:00,2024,10,13,45,3960,0,45
2024-10-13 00:50:00,2024,10,13,50,4137,0,50
2024-10-13 00:55:00,2024,10,13,55,4208,0,55
2024-10-13 01:00:00,2024,10,13,60,4268,1,0
2024-10-13 01:05:00,2024,10,13,65,4249,1,5
2024-10-13 01:10:00,2024,10,13,70,4181,1,10
2024-10-13 01:15:00,2024,10,13,75,4036,1,15
2024-10-13 01:20:00,2024,10,13,80,3819,1,20
2024-10-13 01:25:00,2024,10,13,85,3964,1,25
2024-10-13 01:30:00,2024,10,13,90,4116,1,30
2024-10-13 01:35:00,2024,10,13,95,3924,1,35
2024-10-13 01:40:00,2024,10,13,100,3596,1,40
2024-10-13 01:45:00,2024,10,13,105,3120,1,45
2024-10-13 01:50:00,2024,10,13,110,2762,1,50
2024-10-13 01:55:00,2024,10,13,115,2490,1,55
2024-10-14 00:00:00,2024,10,14,0,2294,0,0
2024-10-14 00:05:00,2024,10,14,5,2201,0,5
2024-10-14 00:10:00,2024,10,14,10,2166,0,10
2024-10-14 00:15:00,2024,10,14,15,2196,0,15
2024-10-14 00:20:00,2024,10,14,20,2410,0,20
2024-10-14 00:25:00,2024,10,14,25,2856,0,25
2024-10-14 00:30:00,2024,10,14,30,3145,0,30
2024-10-14 00:35:00,2024,10,14,35,3440,0,35
2024-10-14 00:40:00,2024,10,14,40,3756,0,40
2024-10-14 00:45:00,2024,10,14,45,3990,0,45
2024-10-14 00:50:00,2024,10,14,50,4197,0,50
2024-10-14 00:55:00,2024,10,14,55,4325,0,55
2024-10-14 01:00:00,2024,10,14,60,4416,1,0
2024-10-14 01:05:00,2024,10,14,65,4486,1,5
2024-10-14 01:10:00,2024,10,14,70,4450,1,10
2024-10-14 01:15:00,2024,10,14,75,4339,1,15
2024-10-14 01:20:00,2024,10,14,80,4151,1,20
2024-10-14 01:25:00,2024,10,14,85,4178,1,25
2024-10-14 01:30:00,2024,10,14,90,4293,1,30
2024-10-14 01:35:00,2024,10,14,95,4053,1,35
2024-10-14 01:40:00,2024,10,14,100,3674,1,40
2024-10-14 01:45:00,2024,10,14,105,3226,1,45
2024-10-14 01:50:00,2024,10,14,110,2819,1,50
2024-10-14 01:55:00,2024,10,14,115,2538,1,55
2024-10-15 00:00:00,2024,10,15,0,2332,0,0
2024-10-15 00:05:00,2024,10,15,5,2218,0,5
2024-10-15 00:10:00,2024,10,15,10,2182,0,10
2024-10-15 00:15:00,2024,10,15,15,2203,0,15
2024-10-15 00:20:00,2024,10,15,20,2434,0,20
2024-10-15 00:25:00,2024,10,15,25,2900,0,25
2024-10-15 00:30:00,2024,10,15,30,3148,0,30
2024-10-15 00:35:00,2024,10,15,35,3453,0,35
2024-10-15 00:40:00,2024,10,15,40,3803,0,40
2024-10-15 00:45:00,2024,10,15,45,4115,0,45
2024-10-15 00:50:00,2024,10,15,50,4383,0,50
2024-10-15 00:55:00,2024,10,15,55,4503,0,55
2024-10-15 01:00:00,2024,10,15,60,4615,1,0
2024-10-15 01:05:00,2024,10,15,65,4687,1,5
2024-10-15 01:10:00,2024,10,15,70,4643,1,10
2024-10-15 01:15:00,2024,10,15,75,4532,1,15
2024-10-15 01:20:00,2024,10,15,80,4297,1,20
2024-10-15 01:25:00,2024,10,15,85,4284,1,25
2024-10-15 01:30:00,2024,10,15,90,4351,1,30
2024-10-15 01:35:00,2024,10,15,95,4085,1,35
2024-10-15 01:40:00,2024,10,15,100,3714,1,40
2024-10-15 01:45:00,2024,10,15,105,3245,1,45
2024-10-15 01:50:00,2024,10,15,110,2832,1,50
2024-10-15 01:55:00,2024,10,15,115,2551,1,55
2024-10-16 00:00:00,2024,10,16,0,2361,0,0
2024-10-16 00:05:00,2024,10,16,5,2240,0,5
2024-10-16 00:10:00,2024,10,16,10,2176,0,10
2024-10-16 00:15:00,2024,10,16,15,2239,0,15
2024-10-16 00:20:00,2024,10,16,20,2475,0,20
2024-10-16 00:25:00,2024,10,16,25,2905,0,25
2024-10-16 00:30:00,2024,10,16,30,3174,0,30
2024-10-16 00:35:00,2024,10,16,35,3465,0,35
2024-10-16 00:40:00,2024,10,16,40,3837,0,40
2024-10-16 00:45:00,2024,10,16,45,4190,0,45
2024-10-16 00:50:00,2024,10,16,50,4475,0,50
2024-10-16 00:55:00,2024,10,16,55,4606,0,55
2024-10-16 01:00:00,2024,10,16,60,4719,1,0
2024-10-16 01:05:00,2024,10,16,65,4789,1,5
2024-10-16 01:10:00,2024,10,16,70,4746,1,10
2024-10-16 01:15:00,2024,10,16,75,4619,1,15
2024-10-16 01:20:00,2024,10,16,80,4359,1,20
2024-10-16 01:25:00,2024,10,16,85,4311,1,25
2024-10-16 01:30:00,2024,10,16,90,4310,1,30
2024-10-16 01:35:00,2024,10,16,95,4022,1,35
2024-10-16 01:40:00,2024,10,16,100,3694,1,40
2024-10-16 01:45:00,2024,10,16,105,3303,1,45
2024-10-16 01:50:00,2024,10,16,110,2930,1,50
2024-10-16 01:55:00,2024,10,16,115,2635,1,55
2024-10-17 00:00:00,2024,10,17,0,2429,0,0
2024-10-17 00:05:00,2024,10,17,5,2271,0,5
2024-10-17 00:10:00,2024,10,17,10,2178,0,10
2024-10-17 00:15:00,2024,10,17,15,2162,0,15
2024-10-17 00:20:00,2024,10,17,20,2221,0,20
2024-10-17 00:25:00,2024,10,17,25,2416,0,25
2024-10-17 00:30:00,2024,10,17,30,2529,0,30
2024-10-17 00:35:00,2024,10,17,35,2778,0,35
2024-10-17 00:40:00,2024,10,17,40,3098,0,40
2024-10-17 00:45:00,2024,10,17,45,3340,0,45
2024-10-17 00:50:00,2024,10,17,50,3540,0,50
2024-10-17 00:55:00,2024,10,17,55,3663,0,55
2024-10-17 01:00:00,2024,10,17,60,3730,1,0
2024-10-17 01:05:00,2024,10,17,65,3750,1,5
2024-10-17 01:10:00,2024,10,17,70,3715,1,10
2024-10-17 01:15:00,2024,10,17,75,3639,1,15
2024-10-17 01:20:00,2024,10,17,80,3583,1,20
2024-10-17 01:25:00,2024,10,17,85,3785,1,25
2024-10-17 01:30:00,2024,10,17,90,3847,1,30
2024-10-17 01:35:00,2024,10,17,95,3651,1,35
2024-10-17 01:40:00,2024,10,17,100,3403,1,40
2024-10-17 01:45:00,2024,10,17,105,3111,1,45
2024-10-17 01:50:00,2024,10,17,110,2800,1,50
2024-10-17 01:55:00,2024,10,17,115,2550,1,55
2024-10-18 00:00:00,2024,10,18,0,2388,0,0
2024-10-18 00:05:00,2024,10,18,5,2250,0,5
2024-10-18 00:10:00,2024,10,18,10,2154,0,10
2024-10-18 00:15:00,2024,10,18,15,2131,0,15
2024-10-18 00:20:00,2024,10,18,20,2156,0,20
2024-10-18 00:25:00,2024,10,18,25,2241,0,25
2024-10-18 00:30:00,2024,10,18,30,2257,0,30
2024-10-18 00:35:00,2024,10,18,35,2449,0,35
2024-10-18 00:40:00,2024,10,18,40,2682,0,40
2024-10-18 00:45:00,2024,10,18,45,2895,0,45
2024-10-18 00:50:00,2024,10,18,50,3091,0,50
2024-10-18 00:55:00,2024,10,18,55,3231,0,55
2024-10-18 01:00:00,2024,10,18,60,3386,1,0
2024-10-18 01:05:00,2024,10,18,65,3502,1,5
2024-10-18 01:10:00,2024,10,18,70,3557,1,10
2024-10-18 01:15:00,2024,10,18,75,3560,1,15
2024-10-18 01:20:00,2024,10,18,80,3490,1,20
2024-10-18 01:25:00,2024,10,18,85,3732,1,25
2024-10-18 01:30:00,2024,10,18,90,3856,1,30
2024-10-18 01:35:00,2024,10,18,95,3682,1,35
2024-10-18 01:40:00,2024,10,18,100,3448,1,40
2024-10-18 01:45:00,2024,10,18,105,3040,1,45
2024-10-18 01:50:00,2024,10,18,110,2726,1,50
2024-10-18 01:55:00,2024,10,18,115,2460,1,55
2024-10-19 00:00:00,2024,10,19,0,2290,0,0
2024-10-19 00:05:00,2024,10,19,5,2195,0,5
2024-10-19 00:10:00,2024,10,19,10,2152,0,10
2024-10-19 00:15:00,2024,10,19,15,2231,0,15
2024-10-19 00:20:00,2024,10,19,20,2517,0,20
2024-10-19 00:25:00,2024,10,19,25,2938,0,25
2024-10-19 00:30:00,2024,10,19,30,3193,0,30
2024-10-19 00:35:00,2024,10,19,35,3534,0,35
2024-10-19 00:40:00,2024,10,19,40,3967,0,40
2024-10-19 00:45:00,2024,10,19,45,4367,0,45
2024-10-19 00:50:00,2024,10,19,50,4639,0,50
2024-10-19 00:55:00,2024,10,19,55,4731,0,55
