,Year,Month,Day,Period,Load,Hour,Minutes
2024-11-09 01:40:00,2024,11,9,100,3216,1,40
2024-11-09 01:45:00,2024,11,9,105,2981,1,45
2024-11-09 01:50:00,2024,11,9,110,2735,1,50
2024-11-09 01:55:00,2024,11,9,115,2601,1,55
2024-11-10 00:00:00,2024,11,10,0,2539,0,0
2024-11-10 00:05:00,2024,11,10,5,2517,0,5
2024-11-10 00:10:00,2024,11,10,10,2536,0,10
2024-11-10 00:15:00,2024,11,10,15,2599,0,15
2024-11-10 00:20:00,2024,11,10,20,2844,0,20
2024-11-10 00:25:00,2024,11,10,25,3170,0,25
2024-11-10 00:30:00,2024,11,10,30,3232,0,30
2024-11-10 00:35:00,2024,11,10,35,3170,0,35
2024-11-10 00:40:00,2024,11,10,40,3144,0,40
2024-11-10 00:45:00,2024,11,10,45,3150,0,45
2024-11-10 00:50:00,2024,11,10,50,3143,0,50
2024-11-10 00:55:00,2024,11,10,55,3143,0,55
2024-11-10 01:00:00,2024,11,10,60,3150,1,0
2024-11-10 01:05:00,2024,11,10,65,3114,1,5
2024-11-10 01:10:00,2024,11,10,70,3149,1,10
2024-11-10 01:15:00,2024,11,10,75,3170,1,15
2024-11-10 01:20:00,2024,11,10,80,3329,1,20
2024-11-10 01:25:00,2024,11,10,85,3540,1,25
2024-11-10 01:30:00,2024,11,10,90,3463,1,30
2024-11-10 01:35:00,2024,11,10,95,3369,1,35
2024-11-10 01:40:00,2024,11,10,100,3224,1,40
2024-11-10 01:45:00,2024,11,10,105,2977,1,45
2024-11-10 01:50:00,2024,11,10,110,2733,1,50
2024-11-10 01:55:00,2024,11,10,115,2622,1,55
2024-11-11 00:00:00,2024,11,11,0,2556,0,0
2024-11-11 00:05:00,2024,11,11,5,2529,0,5
2024-11-11 00:10:00,2024,11,11,10,2537,0,10
2024-11-11 00:15:00,2024,11,11,15,2624,0,15
2024-11-11 00:20:00,2024,11,11,20,2864,0,20
2024-11-11 00:25:00,2024,11,11,25,3211,0,25
2024-11-11 00:30:00,2024,11,11,30,3269,0,30
2024-11-11 00:35:00,2024,11,11,35,3189,0,35
2024-11-11 00:40:00,2024,11,11,40,3150,0,40
2024-11-11 00:45:00,2024,11,11,45,3150,0,45
2024-11-11 00:50:00,2024,11,11,50,3141,0,50
2024-11-11 00:55:00,2024,11,11,55,3159,0,55
2024-11-11 01:00:00,2024,11,11,60,3175,1,0
2024-11-11 01:05:00,2024,11,11,65,3178,1,5
2024-11-11 01:10:00,2024,11,11,70,3207,1,10
2024-11-11 01:15:00,2024,11,11,75,3197,1,15
2024-11-11 01:20:00,2024,11,11,80,3336,1,20
2024-11-11 01:25:00,2024,11,11,85,3512,1,25
2024-11-11 01:30:00,2024,11,11,90,3456,1,30
2024-11-11 01:35:00,2024,11,11,95,3397,1,35
2024-11-11 01:40:00,2024,11,11,100,3247,1,40
2024-11-11 01:45:00,2024,11,11,105,3009,1,45
2024-11-11 01:50:00,2024,11,11,110,2770,1,50
2024-11-11 01:55:00,2024,11,11,115,2625,1,55
2024-11-12 00:00:00,2024,11,12,0,2574,0,0
2024-11-12 00:05:00,2024,11,12,5,2547,0,5
2024-11-12 00:10:00,2024,11,12,10,2555,0,10
2024-11-12 00:15:00,2024,11,12,15,2651,0,15
2024-11-12 00:20:00,2024,11,12,20,2894,0,20
2024-11-12 00:25:00,2024,11,12,25,3223,0,25
2024-11-12 00:30:00,2024,11,12,30,3304,0,30
2024-11-12 00:35:00,2024,11,12,35,3221,0,35
2024-11-12 00:40:00,2024,11,12,40,3126,0,40
2024-11-12 00:45:00,2024,11,12,45,3053,0,45
2024-11-12 00:50:00,2024,11,12,50,3157,0,50
2024-11-12 00:55:00,2024,11,12,55,3161,0,55
2024-11-12 01:00:00,2024,11,12,60,3170,1,0
2024-11-12 01:05:00,2024,11,12,65,3207,1,5
2024-11-12 01:10:00,2024,11,12,70,3224,1,10
2024-11-12 01:15:00,2024,11,12,75,3240,1,15
2024-11-12 01:20:00,2024,11,12,80,3367,1,20
2024-11-12 01:25:00,2024,11,12,85,3529,1,25
2024-11-12 01:30:00,2024,11,12,90,3467,1,30
2024-11-12 01:35:00,2024,11,12,95,3364,1,35
2024-11-12 01:40:00,2024,11,12,100,3234,1,40
2024-11-12 01:45:00,2024,11,12,105,2990,1,45
2024-11-12 01:50:00,2024,11,12,110,2750,1,50
2024-11-12 01:55:00,2024,11,12,115,2646,1,55
2024-11-13 00:00:00,2024,11,13,0,2549,0,0
2024-11-13 00:05:00,2024,11,13,5,2549,0,5
2024-11-13 00:10:00,2024,11,13,10,2548,0,10
2024-11-13 00:15:00,2024,11,13,15,2649,0,15
2024-11-13 00:20:00,2024,11,13,20,2879,0,20
2024-11-13 00:25:00,2024,11,13,25,3242,0,25
2024-11-13 00:30:00,2024,11,13,30,3312,0,30
2024-11-13 00:35:00,2024,11,13,35,3214,0,35
2024-11-13 00:40:00,2024,11,13,40,3171,0,40
2024-11-13 00:45:00,2024,11,13,45,3148,0,45
2024-11-13 00:50:00,2024,11,13,50,3156,0,50
2024-11-13 00:55:00,2024,11,13,55,3163,0,55
2024-11-13 01:00:00,2024,11,13,60,3165,1,0
2024-11-13 01:05:00,2024,11,13,65,3176,1,5
2024-11-13 01:10:00,2024,11,13,70,3202,1,10
2024-11-13 01:15:00,2024,11,13,75,3201,1,15
2024-11-13 01:20:00,2024,11,13,80,3306,1,20
2024-11-13 01:25:00,2024,11,13,85,3441,1,25
2024-11-13 01:30:00,2024,11,13,90,3342,1,30
2024-11-13 01:35:00,2024,11,13,95,3249,1,35
2024-11-13 01:40:00,2024,11,13,100,3158,1,40
2024-11-13 01:45:00,2024,11,13,105,2991,1,45
2024-11-13 01:50:00,2024,11,13,110,2774,1,50
2024-11-13 01:55:00,2024,11,13,115,2645,1,55
2024-11-14 00:00:00,2024,11,14,0,2548,0,0
2024-11-14 00:05:00,2024,11,14,5,2526,0,5
2024-11-14 00:10:00,2024,11,14,10,2517,0,10
2024-11-14 00:15:00,2024,11,14,15,2545,0,15
2024-11-14 00:20:00,2024,11,14,20,2641,0,20
2024-11-14 00:25:00,2024,11,14,25,2796,0,25
2024-11-14 00:30:00,2024,11,14,30,2883,0,30
2024-11-14 00:35:00,2024,11,14,35,3001,0,35
2024-11-14 00:40:00,2024,11,14,40,3049,0,40
2024-11-14 00:45:00,2024,11,14,45,3077,0,45
2024-11-14 00:50:00,2024,11,14,50,3084,0,50
2024-11-14 00:55:00,2024,11,14,55,3076,0,55
2024-11-14 01:00:00,2024,11,14,60,3076,1,0
2024-11-14 01:05:00,2024,11,14,65,3087,1,5
2024-11-14 01:10:00,2024,11,14,70,3115,1,10
2024-11-14 01:15:00,2024,11,14,75,3145,1,15
2024-11-14 01:20:00,2024,11,14,80,3273,1,20
2024-11-14 01:25:00,2024,11,14,85,3417,1,25
2024-11-14 01:30:00,2024,11,14,90,3322,1,30
2024-11-14 01:35:00,2024,11,14,95,3233,1,35
2024-11-14 01:40:00,2024,11,14,100,3110,1,40
2024-11-14 01:45:00,2024,11,14,105,2944,1,45
2024-11-14 01:50:00,2024,11,14,110,2743,1,50
2024-11-14 01:55:00,2024,11,14,115,2620,1,55
2024-11-15 00:00:00,2024,11,15,0,2525,0,0
2024-11-15 00:05:00,2024,11,15,5,2488,0,5
2024-11-15 00:10:00,2024,11,15,10,2478,0,10
2024-11-15 00:15:00,2024,11,15,15,2504,0,15
2024-11-15 00:20:00,2024,11,15,20,2554,0,20
2024-11-15 00:25:00,2024,11,15,25,2659,0,25
2024-11-15 00:30:00,2024,11,15,30,2722,0,30
2024-11-15 00:35:00,2024,11,15,35,2848,0,35
2024-11-15 00:40:00,2024,11,15,40,2923,0,40
2024-11-15 00:45:00,2024,11,15,45,2988,0,45
2024-11-15 00:50:00,2024,11,15,50,3019,0,50
2024-11-15 00:55:00,2024,11,15,55,3087,0,55
2024-11-15 01:00:00,2024,11,15,60,3123,1,0
2024-11-15 01:05:00,2024,11,15,65,3184,1,5
2024-11-15 01:10:00,2024,11,15,70,3222,1,10
2024-11-15 01:15:00,2024,11,15,75,3265,1,15
2024-11-15 01:20:00,2024,11,15,80,3406,1,20
2024-11-15 01:25:00,2024,11,15,85,3577,1,25
2024-11-15 01:30:00,2024,11,15,90,3520,1,30
2024-11-15 01:35:00,2024,11,15,95,3395,1,35
2024-11-15 01:40:00,2024,11,15,100,3229,1,40
2024-11-15 01:45:00,2024,11,15,105,2998,1,45
2024-11-15 01:50:00,2024,11,15,110,2761,1,50
2024-11-15 01:55:00,2024,11,15,115,2620,1,55
2024-11-16 00:00:00,2024,11,16,0,2561,0,0
2024-11-16 00:05:00,2024,11,16,5,2518,0,5
2024-11-16 00:10:00,2024,11,16,10,2541,0,10
2024-11-16 00:15:00,2024,11,16,15,2600,0,15
2024-11-16 00:20:00,2024,11,16,20,2837,0,20
2024-11-16 00:25:00,2024,11,16,25,3164,0,25
2024-11-16 00:30:00,2024,11,16,30,3260,0,30
2024-11-16 00:35:00,2024,11,16,35,3225,0,35
2024-11-16 00:40:00,2024,11,16,40,3240,0,40
2024-11-16 00:45:00,2024,11,16,45,3274,0,45
2024-11-16 00:50:00,2024,11,16,50,3311,0,50
2024-11-16 00:55:00,2024,11,16,55,3368,0,55
2024-11-16 01:00:00,2024,11,16,60,3423,1,0
2024-11-16 01:05:00,2024,11,16,65,3464,1,5
2024-11-16 01:10:00,2024,11,16,70,3494,1,10
2024-11-16 01:15:00,2024,11,16,75,3474,1,15
2024-11-16 01:20:00,2024,11,16,80,3616,1,20
2024-11-16 01:25:00,2024,11,16,85,3756,1,25
2024-11-16 01:30:00,2024,11,16,90,3646,1,30
2024-11-16 01:35:00,2024,11,16,95,3525,1,35
2024-11-16 01:40:00,2024,11,16,100,3361,1,40
2024-11-16 01:45:00,2024,11,16,105,3127,1,45
2024-11-16 01:50:00,2024,11,16,110,2834,1,50
2024-11-16 01:55:00,2024,11,16,115,2696,1,55
2024-11-17 00:00:00,2024,11,17,0,2596,0,0
2024-11-17 00:05:00,2024,11,17,5,2563,0,5
2024-11-17 00:10:00,2024,11,17,10,2567,0,10
2024-11-17 00:15:00,2024,11,17,15,2623,0,15
2024-11-17 00:20:00,2024,11,17,20,2875,0,20
2024-11-17 00:25:00,2024,11,17,25,3191,0,25
2024-11-17 00:30:00,2024,11,17,30,3272,0,30
2024-11-17 00:35:00,2024,11,17,35,3226,0,35
2024-11-17 00:40:00,2024,11,17,40,3228,0,40
2024-11-17 00:45:00,2024,11,17,45,3274,0,45
2024-11-17 00:50:00,2024,11,17,50,3306,0,50
2024-11-17 00:55:00,2024,11,17,55,3372,0,55
2024-11-17 01:00:00,2024,11,17,60,3418,1,0
2024-11-17 01:05:00,2024,11,17,65,3480,1,5
2024-11-17 01:10:00,2024,11,17,70,3508,1,10
2024-11-17 01:15:00,2024,11,17,75,3505,1,15
2024-11-17 01:20:00,2024,11,17,80,3593,1,20
2024-11-17 01:25:00,2024,11,17,85,3726,1,25
2024-11-17 01:30:00,2024,11,17,90,3627,1,30
2024-11-17 01:35:00,2024,11,17,95,3512,1,35
2024-11-17 01:40:00,2024,11,17,100,3368,1,40
2024-11-17 01:45:00,2024,11,17,105,3110,1,45
2024-11-17 01:50:00,2024,11,17,110,2854,1,50
2024-11-17 01:55:00,2024,11,17,115,2700,1,55
2024-11-18 00:00:00,2024,11,18,0,2596,0,0
2024-11-18 00:05:00,2024,11,18,5,2572,0,5
2024-11-18 00:10:00,2024,11,18,10,2550,0,10
2024-11-18 00:15:00,2024,11,18,15,2640,0,15
2024-11-18 00:20:00,2024,11,18,20,2864,0,20
2024-11-18 00:25:00,2024,11,18,25,3160,0,25
2024-11-18 00:30:00,2024,11,18,30,3237,0,30
2024-11-18 00:35:00,2024,11,18,35,3224,0,35
2024-11-18 00:40:00,2024,11,18,40,3204,0,40
2024-11-18 00:45:00,2024,11,18,45,3239,0,45
2024-11-18 00:50:00,2024,11,18,50,3265,0,50
2024-11-18 00:55:00,2024,11,18,55,3291,0,55
2024-11-18 01:00:00,2024,11,18,60,3335,1,0
2024-11-18 01:05:00,2024,11,18,65,3348,1,5
2024-11-18 01:10:00,2024,11,18,70,3357,1,10
2024-11-18 01:15:00,2024,11,18,75,3333,1,15
2024-11-18 01:20:00,2024,11,18,80,3474,1,20
2024-11-18 01:25:00,2024,11,18,85,3597,1,25
2024-11-18 01:30:00,2024,11,18,90,3509,1,30
2024-11-18 01:35:00,2024,11,18,95,3415,1,35
2024-11-18 01:40:00,2024,11,18,100,3295,1,40
2024-11-18 01:45:00,2024,11,18,105,3101,1,45
2024-11-18 01:50:00,2024,11,18,110,2865,1,50
2024-11-18 01:55:00,2024,11,18,115,2704,1,55
2024-11-19 00:00:00,2024,11,19,0,2601,0,0
2024-11-19 00:05:00,2024,11,19,5,2538,0,5
2024-11-19 00:10:00,2024,11,19,10,2522,0,10
2024-11-19 00:15:00,2024,11,19,15,2543,0,15
2024-11-19 00:20:00,2024,11,19,20,2632,0,20
2024-11-19 00:25:00,2024,11,19,25,2733,0,25
2024-11-19 00:30:00,2024,11,19,30,2820,0,30
2024-11-19 00:35:00,2024,11,19,35,2969,0,35
2024-11-19 00:40:00,2024,11,19,40,3087,0,40
2024-11-19 00:45:00,2024,11,19,45,3150,0,45
2024-11-19 00:50:00,2024,11,19,50,3176,0,50
2024-11-19 00:55:00,2024,11,19,55,3176,0,55
2024-11-19 01:00:00,2024,11,19,60,3135,1,0
2024-11-19 01:05:00,2024,11,19,65,3074,1,5
2024-11-19 01:10:00,2024,11,19,70,2961,1,10
2024-11-19 01:15:00,2024,11,19,75,2896,1,15
2024-11-19 01:20:00,2024,11,19,80,2984,1,20
2024-11-19 01:25:00,2024,11,19,85,3096,1,25
2024-11-19 01:30:00,2024,11,19,90,3065,1,30
2024-11-19 01:35:00,2024,11,19,95,3000,1,35
2024-11-19 01:40:00,2024,11,19,100,2952,1,40
2024-11-19 01:45:00,2024,11,19,105,2814,1,45
2024-11-19 01:50:00,2024,11,19,110,2646,1,50
2024-11-19 01:55:00,2024,11,19,115,2541,1,55
2024-11-20 00:00:00,2024,11,20,0,2487,0,0
2024-11-20 00:05:00,2024,11,20,5,2462,0,5
2024-11-20 00:10:00,2024,11,20,10,2455,0,10
2024-11-20 00:15:00,2024,11,20,15,2509,0,15
2024-11-20 00:20:00,2024,11,20,20,2628,0,20
2024-11-20 00:25:00,2024,11,20,25,2764,0,25
2024-11-20 00:30:00,2024,11,20,30,2821,0,30
2024-11-20 00:35:00,2024,11,20,35,2903,0,35
2024-11-20 00:40:00,2024,11,20,40,2957,0,40
2024-11-20 00:45:00,2024,11,20,45,2960,0,45
2024-11-20 00:50:00,2024,11,20,50,2975,0,50
2024-11-20 00:55:00,2024,11,20,55,2957,0,55
2024-11-20 01:00:00,2024,11,20,60,2931,1,0
2024-11-20 01:05:00,2024,11,20,65,2931,1,5
2024-11-20 01:10:00,2024,11,20,70,2918,1,10
2024-11-20 01:15:00,2024,11,20,75,2959,1,15
2024-11-20 01:20:00,2024,11,20,80,3176,1,20
2024-11-20 01:25:00,2024,11,20,85,3316,1,25
2024-11-20 01:30:00,2024,11,20,90,3257,1,30
2024-11-20 01:35:00,2024,11,20,95,3180,1,35
2024-11-20 01:40:00,2024,11,20,100,3105,1,40
2024-11-20 01:45:00,2024,11,20,105,2953,1,45
2024-11-20 01:50:00,2024,11,20,110,2740,1,50
2024-11-20 01:55:00,2024,11,20,115,2634,1,55
2024-11-21 00:00:00,2024,11,21,0,2563,0,0
2024-11-21 00:05:00,2024,11,21,5,2514,0,5
2024-11-21 00:10:00,2024,11,21,10,2510,0,10
2024-11-21 00:15:00,2024,11,21,15,2526,0,15
2024-11-21 00:20:00,2024,11,21,20,2600,0,20
2024-11-21 00:25:00,2024,11,21,25,2733,0,25
2024-11-21 00:30:00,2024,11,21,30,2809,0,30
2024-11-21 00:35:00,2024,11,21,35,2928,0,35
2024-11-21 00:40:00,2024,11,21,40,3015,0,40
2024-11-21 00:45:00,2024,11,21,45,3034,0,45
2024-11-21 00:50:00,2024,11,21,50,3023,0,50
2024-11-21 00:55:00,2024,11,21,55,2989,0,55
2024-11-21 01:00:00,2024,11,21,60,2965,1,0
2024-11-21 01:05:00,2024,11,21,65,2947,1,5
2024-11-21 01:10:00,2024,11,21,70,2954,1,10
2024-11-21 01:15:00,2024,11,21,75,2979,1,15
2024-11-21 01:20:00,2024,11,21,80,3172,1,20
2024-11-21 01:25:00,2024,11,21,85,3353,1,25
2024-11-21 01:30:00,2024,11,21,90,3288,1,30
2024-11-21 01:35:00,2024,11,21,95,3212,1,35
2024-11-21 01:40:00,2024,11,21,100,3106,1,40
2024-11-21 01:45:00,2024,11,21,105,2947,1,45
2024-11-21 01:50:00,2024,11,21,110,2749,1,50
2024-11-21 01:55:00,2024,11,21,115,2641,1,55
2024-11-22 00:00:00,2024,11,22,0,2543,0,0
2024-11-22 00:05:00,2024,11,22,5,2515,0,5
2024-11-22 00:10:00,2024,11,22,10,2488,0,10
2024-11-22 00:15:00,2024,11,22,15,2502,0,15
2024-11-22 00:20:00,2024,11,22,20,2564,0,20
2024-11-22 00:25:00,2024,11,22,25,2687,0,25
2024-11-22 00:30:00,2024,11,22,30,2760,0,30
2024-11-22 00:35:00,2024,11,22,35,2862,0,35
2024-11-22 00:40:00,2024,11,22,40,2928,0,40
2024-11-22 00:45:00,2024,11,22,45,2943,0,45
2024-11-22 00:50:00,2024,11,22,50,2960,0,50
2024-11-22 00:55:00,2024,11,22,55,2934,0,55
2024-11-22 01:00:00,2024,11,22,60,2914,1,0
2024-11-22 01:05:00,2024,11,22,65,2894,1,5
2024-11-22 01:10:00,2024,11,22,70,2900,1,10
2024-11-22 01:15:00,2024,11,22,75,2971,1,15
2024-11-22 01:20:00,2024,11,22,80,3239,1,20
2024-11-22 01:25:00,2024,11,22,85,3471,1,25
2024-11-22 01:30:00,2024,11,22,90,3436,1,30
2024-11-22 01:35:00,2024,11,22,95,3353,1,35
2024-11-22 01:40:00,2024,11,22,100,3190,1,40
2024-11-22 01:45:00,2024,11,22,105,2965,1,45
2024-11-22 01:50:00,2024,11,22,110,2734,1,50
2024-11-22 01:55:00,2024,11,22,115,2607,1,55
2024-11-23 00:00:00,2024,11,23,0,2569,0,0
2024-11-23 00:05:00,2024,11,23,5,2536,0,5
2024-11-23 00:10:00,2024,11,23,10,2554,0,10
2024-11-23 00:15:00,2024,11,23,15,2651,0,15
2024-11-23 00:20:00,2024,11,23,20,2913,0,20
2024-11-23 00:25:00,2024,11,23,25,3258,0,25
2024-11-23 00:30:00,2024,11,23,30,3384,0,30
2024-11-23 00:35:00,2024,11,23,35,3312,0,35
2024-11-23 00:40:00,2024,11,23,40,3254,0,40
2024-11-23 00:45:00,2024,11,23,45,3221,0,45
2024-11-23 00:50:00,2024,11,23,50,3195,0,50
2024-11-23 00:55:00,2024,11,23,55,3164,0,55
2024-11-23 01:00:00,2024,11,23,60,3148,1,0
2024-11-23 01:05:00,2024,11,23,65,3137,1,5
2024-11-23 01:10:00,2024,11,23,70,3103,1,10
2024-11-23 01:15:00,2024,11,23,75,3147,1,15
2024-11-23 01:20:00,2024,11,23,80,3445,1,20
2024-11-23 01:25:00,2024,11,23,85,3690,1,25
2024-11-23 01:30:00,2024,11,23,90,3638,1,30
2024-11-23 01:35:00,2024,11,23,95,3543,1,35
2024-11-23 01:40:00,2024,11,23,100,3392,1,40
2024-11-23 01:45:00,2024,11,23,105,3147,1,45
2024-11-23 01:50:00,2024,11,23,110,2865,1,50
2024-11-23 01:55:00,2024,11,23,115,2753,1,55
2024-11-24 00:00:00,2024,11,24,0,2687,0,0
2024-11-24 00:05:00,2024,11,24,5,2640,0,5
2024-11-24 00:10:00,2024,11,24,10,2650,0,10
2024-11-24 00:15:00,2024,11,24,15,2730,0,15
2024-11-24 00:20:00,2024,11,24,20,2978,0,20
2024-11-24 00:25:00,2024,11,24,25,3316,0,25
2024-11-24 00:30:00,2024,11,24,30,3425,0,30
2024-11-24 00:35:00,2024,11,24,35,3358,0,35
2024-11-24 00:40:00,2024,11,24,40,3288,0,40
2024-11-24 00:45:00,2024,11,24,45,3254,0,45
2024-11-24 00:50:00,2024,11,24,50,3232,0,50
2024-11-24 00:55:00,2024,11,24,55,3198,0,55
2024-11-24 01:00:00,2024,11,24,60,3177,1,0
2024-11-24 01:05:00,2024,11,24,65,3153,1,5
2024-11-24 01:10:00,2024,11,24,70,3107,1,10
2024-11-24 01:15:00,2024,11,24,75,3167,1,15
2024-11-24 01:20:00,2024,11,24,80,3460,1,20
2024-11-24 01:25:00,2024,11,24,85,3664,1,25
2024-11-24 01:30:00,2024,11,24,90,3585,1,30
2024-11-24 01:35:00,2024,11,24,95,3568,1,35
2024-11-24 01:40:00,2024,11,24,100,3397,1,40
2024-11-24 01:45:00,2024,11,24,105,3162,1,45
2024-11-24 01:50:00,2024,11,24,110,2906,1,50
2024-11-24 01:55:00,2024,11,24,115,2760,1,55
2024-11-25 00:00:00,2024,11,25,0,2721,0,0
2024-11-25 00:05:00,2024,11,25,5,2680,0,5
2024-11-25 00:10:00,2024,11,25,10,2719,0,10
2024-11-25 00:15:00,2024,11,25,15,2819,0,15
2024-11-25 00:20:00,2024,11,25,20,3095,0,20
2024-11-25 00:25:00,2024,11,25,25,3502,0,25
2024-11-25 00:30:00,2024,11,25,30,3606,0,30
2024-11-25 00:35:00,2024,11,25,35,3480,0,35
2024-11-25 00:40:00,2024,11,25,40,3405,0,40
2024-11-25 00:45:00,2024,11,25,45,3357,0,45
2024-11-25 00:50:00,2024,11,25,50,3312,0,50
2024-11-25 00:55:00,2024,11,25,55,3285,0,55
2024-11-25 01:00:00,2024,11,25,60,3232,1,0
2024-11-25 01:05:00,2024,11,25,65,3208,1,5
2024-11-25 01:10:00,2024,11,25,70,3219,1,10
2024-11-25 01:15:00,2024,11,25,75,3311,1,15
2024-11-25 01:20:00,2024,11,25,80,3712,1,20
2024-11-25 01:25:00,2024,11,25,85,4035,1,25
2024-11-25 01:30:00,2024,11,25,90,4038,1,30
2024-11-25 01:35:00,2024,11,25,95,3991,1,35
2024-11-25 01:40:00,2024,11,25,100,3841,1,40
2024-11-25 01:45:00,2024,11,25,105,3553,1,45
2024-11-25 01:50:00,2024,11,25,110,3305,1,50
2024-11-25 01:55:00,2024,11,25,115,3190,1,55
2024-11-26 00:00:00,2024,11,26,0,3157,0,0
2024-11-26 00:05:00,2024,11,26,5,3160,0,5
2024-11-26 00:10:00,2024,11,26,10,3190,0,10
2024-11-26 00:15:00,2024,11,26,15,3335,0,15
2024-11-26 00:20:00,2024,11,26,20,3644,0,20
2024-11-26 00:25:00,2024,11,26,25,4048,0,25
2024-11-26 00:30:00,2024,11,26,30,4201,0,30
2024-11-26 00:35:00,2024,11,26,35,3980,0,35
2024-11-26 00:40:00,2024,11,26,40,3743,0,40
2024-11-26 00:45:00,2024,11,26,45,3603,0,45
2024-11-26 00:50:00,2024,11,26,50,3463,0,50
2024-11-26 00:55:00,2024,11,26,55,3357,0,55
2024-11-26 01:00:00,2024,11,26,60,3282,1,0
2024-11-26 01:05:00,2024,11,26,65,3213,1,5
2024-11-26 01:10:00,2024,11,26,70,3188,1,10
2024-11-26 01:15:00,2024,11,26,75,3257,1,15
2024-11-26 01:20:00,2024,11,26,80,3647,1,20
2024-11-26 01:25:00,2024,11,26,85,3998,1,25
2024-11-26 01:30:00,2024,11,26,90,4044,1,30
2024-11-26 01:35:00,2024,11,26,95,4007,1,35
2024-11-26 01:40:00,2024,11,26,100,3910,1,40
2024-11-26 01:45:00,2024,11,26,105,3627,1,45
2024-11-26 01:50:00,2024,11,26,110,3375,1,50
2024-11-26 01:55:00,2024,11,26,115,3265,1,55
2024-11-27 00:00:00,2024,11,27,0,3249,0,0
2024-11-27 00:05:00,2024,11,27,5,3246,0,5
2024-11-27 00:10:00,2024,11,27,10,3295,0,10
2024-11-27 00:15:00,2024,11,27,15,3415,0,15
2024-11-27 00:20:00,2024,11,27,20,3723,0,20
2024-11-27 00:25:00,2024,11,27,25,4174,0,25
2024-11-27 00:30:00,2024,11,27,30,4262,0,30
2024-11-27 00:35:00,2024,11,27,35,4013,0,35
2024-11-27 00:40:00,2024,11,27,40,3697,0,40
2024-11-27 00:45:00,2024,11,27,45,3524,0,45
2024-11-27 00:50:00,2024,11,27,50,3361,0,50
2024-11-27 00:55:00,2024,11,27,55,3255,0,55
2024-11-27 01:00:00,2024,11,27,60,3175,1,0
2024-11-27 01:05:00,2024,11,27,65,3108,1,5
2024-11-27 01:10:00,2024,11,27,70,3069,1,10
2024-11-27 01:15:00,2024,11,27,75,3130,1,15
2024-11-27 01:20:00,2024,11,27,80,3416,1,20
2024-11-27 01:25:00,2024,11,27,85,3644,1,25
2024-11-27 01:30:00,2024,11,27,90,3647,1,30
2024-11-27 01:35:00,2024,11,27,95,3607,1,35
2024-11-27 01:40:00,2024,11,27,100,3562,1,40
2024-11-27 01:45:00,2024,11,27,105,3404,1,45
2024-11-27 01:50:00,2024,11,27,110,3195,1,50
2024-11-27 01:55:00,2024,11,27,115,3082,1,55
2024-11-28 00:00:00,2024,11,28,0,3049,0,0
2024-11-28 00:05:00,2024,11,28,5,3047,0,5
2024-11-28 00:10:00,2024,11,28,10,3062,0,10
2024-11-28 00:15:00,2024,11,28,15,3146,0,15
2024-11-28 00:20:00,2024,11,28,20,3273,0,20
2024-11-28 00:25:00,2024,11,28,25,3487,0,25
2024-11-28 00:30:00,2024,11,28,30,3636,0,30
2024-11-28 00:35:00,2024,11,28,35,3624,0,35
2024-11-28 00:40:00,2024,11,28,40,3515,0,40
2024-11-28 00:45:00,2024,11,28,45,3385,0,45
2024-11-28 00:50:00,2024,11,28,50,3258,0,50
2024-11-28 00:55:00,2024,11,28,55,3143,0,55
2024-11-28 01:00:00,2024,11,28,60,3053,1,0
2024-11-28 01:05:00,2024,11,28,65,3006,1,5
2024-11-28 01:10:00,2024,11,28,70,2980,1,10
2024-11-28 01:15:00,2024,11,28,75,3031,1,15
2024-11-28 01:20:00,2024,11,28,80,3330,1,20
2024-11-28 01:25:00,2024,11,28,85,3561,1,25
2024-11-28 01:30:00,2024,11,28,90,3522,1,30
2024-11-28 01:35:00,2024,11,28,95,3495,1,35
2024-11-28 01:40:00,2024,11,28,100,3427,1,40
2024-11-28 01:45:00,2024,11,28,105,3288,1,45
2024-11-28 01:50:00,2024,11,28,110,3104,1,50
2024-11-28 01:55:00,2024,11,28,115,2992,1,55
2024-11-29 00:00:00,2024,11,29,0,2930,0,0
2024-11-29 00:05:00,2024,11,29,5,2915,0,5
2024-11-29 00:10:00,2024,11,29,10,2927,0,10
2024-11-29 00:15:00,2024,11,29,15,2984,0,15
2024-11-29 00:20:00,2024,11,29,20,3091,0,20
2024-11-29 00:25:00,2024,11,29,25,3257,0,25
2024-11-29 00:30:00,2024,11,29,30,3358,0,30
2024-11-29 00:35:00,2024,11,29,35,3396,0,35
2024-11-29 00:40:00,2024,11,29,40,3356,0,40
2024-11-29 00:45:00,2024,11,29,45,3298,0,45
2024-11-29 00:50:00,2024,11,29,50,3209,0,50
2024-11-29 00:55:00,2024,11,29,55,3140,0,55
2024-11-29 01:00:00,2024,11,29,60,3059,1,0
2024-11-29 01:05:00,2024,11,29,65,2985,1,5
2024-11-29 01:10:00,2024,11,29,70,2965,1,10
2024-11-29 01:15:00,2024,11,29,75,3051,1,15
2024-11-29 01:20:00,2024,11,29,80,3414,1,20
2024-11-29 01:25:00,2024,11,29,85,3726,1,25
2024-11-29 01:30:00,2024,11,29,90,3747,1,30
2024-11-29 01:35:00,2024,11,29,95,3701,1,35
2024-11-29 01:40:00,2024,11,29,100,3551,1,40
