Year,Month,Day,Period,1,2,3,,,,
2024,9,28,2,1162.0,1327.4,1247.8,,,,
2024,9,28,3,1141.9,1303.2,1247.8,,,,
2024,9,28,4,1161.6,1309.5,1265.4,,,,
2024,9,28,5,1247.7,1352.1,1330.8,,,,
2024,9,28,6,1339.3,1410.0,1446.2,,,,
2024,9,28,7,1410.2,1418.5,1510.7,,,,
2024,9,28,8,1488.8,1465.6,1604.4,,,,
2024,9,28,9,1567.4,1516.7,1690.1,,,,
2024,9,28,10,1704.6,1584.9,1755.0,,,,
2024,9,28,11,1839.6,1632.9,1802.3,,,,
2024,9,28,12,1959.1,1660.3,1840.2,,,,
2024,9,28,13,2073.3,1686.8,1862.3,,,,
2024,9,28,14,2135.0,1722.2,1879.0,,,,
2024,9,28,15,2166.8,1772.9,1874.9,,,,
2024,9,28,16,2220.7,1794.4,1841.5,,,,
2024,9,28,17,2077.2,1769.8,1779.3,,,,
2024,9,28,18,2053.9,1760.3,1738.3,,,,
2024,9,28,19,2010.2,1782.3,1769.9,,,,
2024,9,28,20,1903.4,1735.7,1741.5,,,,
2024,9,28,21,1782.8,1658.1,1663.0,,,,
2024,9,28,22,1606.6,1554.0,1550.8,,,,
2024,9,28,23,1436.6,1455.7,1433.6,,,,
2024,9,28,24,1331.9,1380.4,1333.9,,,,
2024,9,29,1,1261.8,1320.7,1280.7,,,,
2024,9,29,2,1201.5,1281.2,1248.3,,,,
2024,9,29,3,1172.6,1260.6,1237.5,,,,
2024,9,29,4,1186.3,1263.3,1242.4,,,,
2024,9,29,5,1258.2,1300.1,1301.5,,,,
2024,9,29,6,1348.5,1333.7,1422.3,,,,
2024,9,29,7,1416.9,1330.6,1496.2,,,,
2024,9,29,8,1507.8,1407.3,1590.9,,,,
2024,9,29,9,1617.8,1480.4,1672.0,,,,
2024,9,29,10,1749.0,1562.5,1733.4,,,,
2024,9,29,11,1866.7,1647.7,1772.6,,,,
2024,9,29,12,1994.7,1711.4,1786.5,,,,
2024,9,29,13,2091.0,1784.1,1798.3,,,,
2024,9,29,14,2172.8,1832.6,1799.6,,,,
2024,9,29,15,2223.9,1847.8,1799.2,,,,
2024,9,29,16,2220.3,1837.5,1776.2,,,,
2024,9,29,17,2148.4,1794.0,1727.9,,,,
2024,9,29,18,2109.3,1809.2,1686.9,,,,
2024,9,29,19,2032.4,1828.5,1727.5,,,,
2024,9,29,20,1915.0,1776.9,1692.3,,,,
2024,9,29,21,1774.0,1680.0,1628.8,,,,
2024,9,29,22,1574.5,1564.7,1510.7,,,,
2024,9,29,23,1404.6,1466.0,1395.2,,,,
2024,9,29,24,1301.6,1391.6,1301.9,,,,
2024,9,30,1,1231.5,1340.0,1246.9,,,,
2024,9,30,2,1177.2,1295.1,1214.0,,,,
2024,9,30,3,1147.5,1273.1,1193.7,,,,
2024,9,30,4,1144.4,1274.5,1210.4,,,,
2024,9,30,5,1220.2,1315.8,1274.4,,,,
2024,9,30,6,1308.0,1361.5,1405.6,,,,
2024,9,30,7,1383.4,1356.6,1478.2,,,,
2024,9,30,8,1469.1,1397.4,1550.3,,,,
2024,9,30,9,1569.2,1440.9,1628.8,,,,
2024,9,30,10,1697.9,1513.2,1680.6,,,,
2024,9,30,11,1826.9,1586.3,1719.4,,,,
2024,9,30,12,1951.0,1631.1,1741.0,,,,
2024,9,30,13,2060.6,1677.3,1763.6,,,,
2024,9,30,14,2148.1,1717.7,1767.2,,,,
2024,9,30,15,2191.8,1732.1,1764.0,,,,
2024,9,30,16,2195.0,1753.6,1746.0,,,,
2024,9,30,17,2119.9,1727.1,1699.5,,,,
2024,9,30,18,2093.1,1746.0,1673.4,,,,
2024,9,30,19,2033.9,1776.9,1715.8,,,,
2024,9,30,20,1908.0,1747.3,1685.6,,,,
2024,9,30,21,1792.7,1673.8,1617.0,,,,
2024,9,30,22,1606.6,1575.5,1505.7,,,,
2024,9,30,23,1445.8,1478.6,1387.6,,,,
2024,9,30,24,1348.1,1397.4,1298.8,,,,
2024,10,1,1,1271.3,1284.8,1067.1,,,,
2024,10,1,2,1217.3,1207.2,1008.0,,,,
2024,10,1,3,1201.1,1169.5,983.2,,,,
2024,10,1,4,1220.2,1167.7,1008.5,,,,
2024,10,1,5,1295.6,1238.2,1117.1,,,,
2024,10,1,6,1411.3,1345.4,1318.2,,,,
2024,10,1,7,1462.4,1348.1,1438.1,,,,
2024,10,1,8,1529.4,1388.4,1553.9,,,,
2024,10,1,9,1612.9,1449.0,1709.0,,,,
2024,10,1,10,1707.4,1490.7,1860.0,,,,
2024,10,1,11,1816.3,1497.5,1941.2,,,,
2024,10,1,12,1917.9,1482.6,1986.7,,,,
2024,10,1,13,1993.0,1466.5,2022.8,,,,
2024,10,1,14,1990.1,1465.2,2035.8,,,,
2024,10,1,15,1909.4,1449.4,2012.4,,,,
2024,10,1,16,1857.6,1442.7,1937.6,,,,
2024,10,1,17,1828.7,1431.1,1810.4,,,,
2024,10,1,18,1856.5,1521.2,1746.9,,,,
2024,10,1,19,1827.3,1589.9,1868.6,,,,
2024,10,1,20,1747.9,1581.3,1779.8,,,,
2024,10,1,21,1675.7,1501.5,1642.7,,,,
2024,10,1,22,1536.8,1381.7,1441.2,,,,
2024,10,1,23,1418.3,1241.3,1265.0,,,,
2024,10,1,24,1324.5,1126.9,1132.4,,,,
2024,10,2,1,1257.9,1072.6,1057.1,,,,
2024,10,2,2,1215.6,1034.5,994.5,,,,
2024,10,2,3,1197.6,1019.2,981.4,,,,
2024,10,2,4,1226.2,1038.1,1005.3,,,,
2024,10,2,5,1314.7,1091.5,1107.6,,,,
2024,10,2,6,1441.9,1177.6,1289.8,,,,
2024,10,2,7,1463.8,1165.9,1411.9,,,,
2024,10,2,8,1495.2,1235.0,1546.3,,,,
2024,10,2,9,1538.5,1330.6,1684.7,,,,
2024,10,2,10,1624.5,1432.0,1776.2,,,,
2024,10,2,11,1703.9,1476.8,1835.2,,,,
2024,10,2,12,1757.8,1521.2,1867.7,,,,
2024,10,2,13,1816.3,1541.9,1900.2,,,,
2024,10,2,14,1820.2,1566.1,1892.5,,,,
2024,10,2,15,1789.5,1576.4,1847.9,,,,
2024,10,2,16,1728.9,1535.6,1788.8,,,,
2024,10,2,17,1637.2,1461.6,1695.5,,,,
2024,10,2,18,1634.1,1498.8,1689.6,,,,
2024,10,2,19,1589.3,1549.0,1779.3,,,,
2024,10,2,20,1514.2,1515.8,1715.8,,,,
2024,10,2,21,1424.6,1453.0,1591.3,,,,
2024,10,2,22,1316.4,1314.0,1436.7,,,,
2024,10,2,23,1198.7,1183.0,1277.6,,,,
2024,10,2,24,1116.5,1079.8,1177.5,,,,
2024,10,3,1,1060.5,1021.0,1100.4,,,,
2024,10,3,2,1021.0,957.8,1041.8,,,,
2024,10,3,3,1002.3,936.7,1015.2,,,,
2024,10,3,4,992.4,924.1,1011.6,,,,
2024,10,3,5,1018.5,938.0,1043.2,,,,
2024,10,3,6,1027.3,944.3,1106.3,,,,
2024,10,3,7,1073.9,922.3,1133.8,,,,
2024,10,3,8,1157.4,1001.3,1254.6,,,,
2024,10,3,9,1231.5,1096.8,1378.1,,,,
2024,10,3,10,1324.5,1168.6,1470.1,,,,
2024,10,3,11,1395.4,1217.1,1522.8,,,,
2024,10,3,12,1465.2,1253.9,1532.3,,,,
2024,10,3,13,1517.7,1297.4,1524.2,,,,
2024,10,3,14,1562.1,1337.3,1509.8,,,,
2024,10,3,15,1599.2,1366.0,1498.0,,,,
2024,10,3,16,1597.4,1384.8,1475.9,,,,
2024,10,3,17,1563.9,1369.6,1444.8,,,,
2024,10,3,18,1560.7,1448.6,1512.9,,,,
2024,10,3,19,1514.9,1500.6,1617.0,,,,
2024,10,3,20,1435.2,1457.5,1575.1,,,,
2024,10,3,21,1350.6,1389.3,1485.9,,,,
2024,10,3,22,1243.4,1291.1,1361.9,,,,
2024,10,3,23,1147.2,1172.2,1241.5,,,,
2024,10,3,24,1079.2,1069.9,1143.7,,,,
2024,10,4,1,1022.7,1008.0,1071.1,,,,
2024,10,4,2,988.5,954.6,997.6,,,,
2024,10,4,3,966.0,930.4,970.1,,,,
2024,10,4,4,960.0,920.5,962.9,,,,
2024,10,4,5,978.0,934.0,978.3,,,,
2024,10,4,6,980.4,917.8,1019.3,,,,
2024,10,4,7,1013.2,903.9,998.5,,,,
2024,10,4,8,1091.5,1007.1,1085.5,,,,
2024,10,4,9,1165.2,1103.1,1200.9,,,,
2024,10,4,10,1246.6,1205.0,1284.3,,,,
2024,10,4,11,1336.9,1275.8,1344.8,,,,
2024,10,4,12,1418.7,1334.6,1383.5,,,,
2024,10,4,13,1489.2,1379.5,1409.2,,,,
2024,10,4,14,1549.4,1440.0,1432.7,,,,
2024,10,4,15,1581.5,1504.6,1420.0,,,,
2024,10,4,16,1594.6,1524.8,1413.7,,,,
2024,10,4,17,1570.6,1507.8,1401.1,,,,
2024,10,4,18,1604.8,1559.4,1515.2,,,,
2024,10,4,19,1581.5,1596.1,1649.1,,,,
2024,10,4,20,1492.3,1567.9,1613.0,,,,
2024,10,4,21,1395.0,1470.5,1502.5,,,,
2024,10,4,22,1278.7,1332.8,1354.7,,,,
2024,10,4,23,1164.5,1191.5,1220.8,,,,
2024,10,4,24,1090.4,1065.0,1111.2,,,,
2024,10,5,1,1046.7,1008.9,1042.3,,,,
2024,10,5,2,1009.3,970.3,1000.3,,,,
2024,10,5,3,999.1,958.2,988.6,,,,
2024,10,5,4,1018.9,978.9,1030.5,,,,
2024,10,5,5,1086.9,1048.4,1137.8,,,,
2024,10,5,6,1166.9,1160.5,1306.4,,,,
2024,10,5,7,1225.1,1172.2,1415.1,,,,
2024,10,5,8,1289.6,1243.1,1552.1,,,,
2024,10,5,9,1341.1,1311.7,1670.2,,,,
2024,10,5,10,1416.9,1412.7,1766.3,,,,
2024,10,5,11,1479.6,1482.6,1824.4,,,,
2024,10,5,12,1520.2,1529.7,1860.5,,,,
2024,10,5,13,1563.6,1583.6,1902.0,,,,
2024,10,5,14,1581.2,1602.4,1930.8,,,,
2024,10,5,15,1599.2,1642.4,1912.3,,,,
2024,10,5,16,1597.7,1656.7,1869.9,,,,
2024,10,5,17,1557.6,1633.8,1756.8,,,,
2024,10,5,18,1588.6,1676.0,1769.9,,,,
2024,10,5,19,1557.9,1718.6,1874.5,,,,
2024,10,5,20,1481.4,1684.1,1778.4,,,,
2024,10,5,21,1390.1,1298.3,1636.0,,,,
2024,10,5,22,1238.9,1439.1,1440.3,,,,
2024,10,5,23,1124.3,1273.6,1266.8,,,,
2024,10,5,24,1053.8,1157.9,1155.0,,,,
2024,10,6,1,1011.1,1087.4,1070.2,,,,
2024,10,6,2,988.2,1052.4,1028.7,,,,
2024,10,6,3,981.1,1027.8,1002.1,,,,
2024,10,6,4,1008.6,1033.1,1031.0,,,,
2024,10,6,5,1082.3,1098.6,1125.2,,,,
2024,10,6,6,1173.3,1207.2,1323.6,,,,
2024,10,6,7,1217.7,1184.8,1451.1,,,,
2024,10,6,8,1259.7,1228.3,1570.6,,,,
2024,10,6,9,1294.2,1306.3,1691.4,,,,
2024,10,6,10,1344.3,1392.5,1796.5,,,,
2024,10,6,11,1404.2,1446.8,1898.8,,,,
2024,10,6,12,1465.2,1509.1,1948.8,,,,
2024,10,6,13,1513.5,1570.6,1992.6,,,,
2024,10,6,14,1560.0,1623.5,1985.8,,,,
2024,10,6,15,1591.4,1646.4,1951.1,,,,
2024,10,6,16,1602.0,1640.6,1858.2,,,,
2024,10,6,17,1564.6,1592.1,1753.2,,,,
2024,10,6,18,1595.3,1660.3,1750.9,,,,
2024,10,6,19,1568.8,1689.0,1853.7,,,,
2024,10,6,20,1493.7,1647.7,1770.8,,,,
2024,10,6,21,1409.5,1558.5,1622.5,,,,
2024,10,6,22,1269.5,1394.7,1425.0,,,,
2024,10,6,23,1147.9,1221.6,1247.4,,,,
2024,10,6,24,1078.1,1102.2,1130.2,,,,
2024,10,7,1,1039.0,1037.2,1045.9,,,,
2024,10,7,2,1010.1,997.3,985.9,,,,
2024,10,7,3,999.1,971.7,967.9,,,,
2024,10,7,4,1028.0,995.5,996.7,,,,
2024,10,7,5,1106.6,1054.2,1077.0,,,,
2024,10,7,6,1188.1,1142.6,1283.9,,,,
2024,10,7,7,1226.2,1121.5,1394.8,,,,
2024,10,7,8,1257.2,1192.4,1528.2,,,,
2024,10,7,9,1303.0,1286.2,1657.6,,,,
2024,10,7,10,1354.8,1370.5,1764.0,,,,
2024,10,7,11,1421.1,1423.4,1866.8,,,,
2024,10,7,12,1510.7,1474.1,1922.7,,,,
2024,10,7,13,1582.9,1527.1,1974.5,,,,
2024,10,7,14,1642.2,1589.4,1989.9,,,,
2024,10,7,15,1683.4,1617.2,1973.2,,,,
2024,10,7,16,1686.6,1630.7,1904.2,,,,
2024,10,7,17,1649.9,1596.6,1791.5,,,,
2024,10,7,18,1654.2,1621.7,1782.5,,,,
2024,10,7,19,1598.5,1661.2,1886.2,,,,
2024,10,7,20,1514.9,1607.8,1790.6,,,,
2024,10,7,21,1427.8,1500.1,1629.7,,,,
2024,10,7,22,1276.2,1342.7,1430.0,,,,
2024,10,7,23,1144.0,1175.4,1251.0,,,,
2024,10,7,24,1071.7,1072.2,1132.0,,,,
2024,10,8,1,1028.0,1025.1,1063.0,,,,
2024,10,8,2,1000.9,986.0,1013.0,,,,
2024,10,8,3,989.3,968.1,977.3,,,,
2024,10,8,4,1019.6,990.1,993.6,,,,
2024,10,8,5,1093.6,1051.5,1096.4,,,,
2024,10,8,6,1187.7,1119.3,1300.1,,,,
2024,10,8,7,1220.5,1114.3,1400.2,,,,
2024,10,8,8,1261.8,1185.7,1537.7,,,,
2024,10,8,9,1299.5,1269.6,1675.6,,,,
2024,10,8,10,1372.8,1362.9,1789.7,,,,
2024,10,8,11,1439.1,1426.1,1852.4,,,,
2024,10,8,12,1518.4,1463.8,1902.4,,,,
2024,10,8,13,1598.5,1543.2,1939.4,,,,
2024,10,8,14,1671.8,1611.4,1952.4,,,,
2024,10,8,15,1724.3,1644.6,1920.4,,,,
2024,10,8,16,1733.1,1659.4,1843.3,,,,
2024,10,8,17,1686.6,1629.3,1739.7,,,,
2024,10,8,18,1678.1,1681.8,1772.1,,,,
2024,10,8,19,1625.6,1690.4,1845.2,,,,
2024,10,8,20,1539.2,1637.4,1752.3,,,,
2024,10,8,21,1449.0,1535.1,1614.3,,,,
2024,10,8,22,1304.8,1375.4,1435.4,,,,
2024,10,8,23,1168.0,1214.4,1257.8,,,,
2024,10,8,24,1096.1,1097.3,1142.3,,,,
2024,10,9,1,1048.5,1043.9,1061.6,,,,
2024,10,9,2,1010.1,999.5,1025.1,,,,
2024,10,9,3,1001.9,981.1,1018.4,,,,
2024,10,9,4,1027.0,1003.5,1003.9,,,,
2024,10,9,5,1108.4,1064.1,1112.6,,,,
2024,10,9,6,1203.6,1133.2,1303.3,,,,
2024,10,9,7,1245.9,1132.3,1429.5,,,,
2024,10,9,8,1278.7,1182.1,1549.0,,,,
2024,10,9,9,1308.3,1273.1,1672.9,,,,
2024,10,9,10,1368.2,1351.7,1777.1,,,,
2024,10,9,11,1445.4,1389.3,1846.5,,,,
2024,10,9,12,1526.9,1428.4,1859.1,,,,
2024,10,9,13,1608.7,1493.9,1848.3,,,,
2024,10,9,14,1643.2,1497.0,1832.5,,,,
2024,10,9,15,1648.5,1479.1,1782.0,,,,
2024,10,9,16,1622.4,1469.2,1727.0,,,,
2024,10,9,17,1594.9,1450.8,1673.8,,,,
2024,10,9,18,1627.7,1545.9,1719.8,,,,
2024,10,9,19,1581.9,1566.5,1766.7,,,,
2024,10,9,20,1525.1,1514.9,1670.7,,,,
2024,10,9,21,1457.4,1445.0,1571.5,,,,
2024,10,9,22,1341.8,1353.9,1393.9,,,,
2024,10,9,23,1239.9,1225.6,1261.4,,,,
2024,10,9,24,1158.8,1124.7,1156.3,,,,
2024,10,10,1,1107.7,1056.9,1067.5,,,,
2024,10,10,2,1073.5,1013.9,1004.4,,,,
2024,10,10,3,1054.1,991.4,964.7,,,,
2024,10,10,4,1052.7,986.0,967.4,,,,
2024,10,10,5,1077.7,1005.3,1003.5,,,,
2024,10,10,6,1114.4,1032.2,1095.5,,,,
2024,10,10,7,1146.1,1030.5,1139.6,,,,
2024,10,10,8,1196.9,1139.9,1252.8,,,,
2024,10,10,9,1242.0,1176.7,1366.4,,,,
2024,10,10,10,1273.8,1187.5,1428.6,,,,
2024,10,10,11,1304.1,1205.9,1474.1,,,,
2024,10,10,12,1318.5,1193.7,1476.8,,,,
2024,10,10,13,1326.3,1203.6,1459.3,,,,
2024,10,10,14,1320.3,1212.6,1433.1,,,,
2024,10,10,15,1316.8,1222.0,1410.1,,,,
2024,10,10,16,1303.0,1195.5,1384.4,,,,
2024,10,10,17,1294.6,1200.0,1367.7,,,,
2024,10,10,18,1347.4,1363.3,1494.4,,,,
2024,10,10,19,1326.6,1385.7,1579.6,,,,
2024,10,10,20,1280.1,1363.8,1521.0,,,,
2024,10,10,21,1220.5,1298.3,1450.7,,,,
2024,10,10,22,1143.0,1211.7,1333.0,,,,
2024,10,10,23,1058.7,1117.5,1224.4,,,,
2024,10,10,24,1007.9,1051.1,1121.2,,,,
2024,10,11,1,964.9,993.7,1033.2,,,,
2024,10,11,2,938.5,953.3,974.2,,,,
2024,10,11,3,923.3,930.9,939.0,,,,
2024,10,11,4,920.2,929.5,935.4,,,,
2024,10,11,5,939.5,934.0,947.6,,,,
2024,10,11,6,957.5,937.6,979.6,,,,
2024,10,11,7,985.7,911.6,991.8,,,,
2024,10,11,8,1044.2,983.8,1087.8,,,,
2024,10,11,9,1088.7,1070.4,1183.4,,,,
2024,10,11,10,1127.8,1143.5,1251.9,,,,
2024,10,11,11,1158.5,1190.6,1293.8,,,,
2024,10,11,12,1190.9,1215.7,1312.7,,,,
2024,10,11,13,1220.5,1244.9,1316.4,,,,
2024,10,11,14,1238.9,1272.2,1315.5,,,,
2024,10,11,15,1262.5,1303.7,1305.5,,,,
2024,10,11,16,1286.8,1306.8,1313.2,,,,
2024,10,11,17,1303.0,1301.0,1358.3,,,,
2024,10,11,18,1388.3,1434.6,1507.5,,,,
2024,10,11,19,1376.7,1470.5,1586.4,,,,
2024,10,11,20,1324.9,1435.1,1539.5,,,,
2024,10,11,21,1241.0,1360.2,1441.7,,,,
2024,10,11,22,1135.6,1259.2,1309.1,,,,
2024,10,11,23,1034.7,1129.6,1184.3,,,,
2024,10,11,24,978.3,1044.4,1079.7,,,,
2024,10,12,1,948.0,994.6,996.3,,,,
2024,10,12,2,930.0,952.8,957.5,,,,
2024,10,12,3,930.4,947.0,950.3,,,,
2024,10,12,4,959.3,972.6,959.3,,,,
2024,10,12,5,1045.7,1040.3,1080.6,,,,
2024,10,12,6,1150.0,1121.1,1279.8,,,,
2024,10,12,7,1182.4,1115.7,1411.0,,,,
2024,10,12,8,1206.4,1173.6,1523.7,,,,
2024,10,12,9,1231.8,1260.6,1637.8,,,,
2024,10,12,10,1261.8,1342.2,1730.6,,,,
2024,10,12,11,1300.9,1393.4,1786.1,,,,
2024,10,12,12,1335.5,1414.5,1801.0,,,,
2024,10,12,13,1372.5,1455.3,1809.5,,,,
2024,10,12,14,1399.6,1486.2,1795.6,,,,
2024,10,12,15,1423.2,1505.5,1767.6,,,,
2024,10,12,16,1431.3,1503.7,1724.3,,,,
2024,10,12,17,1426.4,1470.1,1700.9,,,,
2024,10,12,18,1491.3,1577.8,1802.8,,,,
2024,10,12,19,1471.2,1595.7,1850.6,,,,
2024,10,12,20,1409.8,1545.9,1759.0,,,,
2024,10,12,21,1346.0,1453.9,1623.8,,,,
2024,10,12,22,1213.8,1300.1,1434.5,,,,
2024,10,12,23,1108.1,1150.7,1248.7,,,,
2024,10,12,24,1040.7,1050.2,1133.3,,,,
2024,10,13,1,1009.3,1001.3,1049.0,,,,
2024,10,13,2,981.1,967.2,1002.6,,,,
2024,10,13,3,976.2,958.2,973.3,,,,
2024,10,13,4,1000.5,974.4,995.8,,,,
2024,10,13,5,1080.9,1045.3,1105.8,,,,
2024,10,13,6,1196.2,1131.8,1301.9,,,,
2024,10,13,7,1230.4,1117.5,1423.6,,,,
2024,10,13,8,1255.4,1164.1,1546.7,,,,
2024,10,13,9,1278.3,1239.1,1686.5,,,,
2024,10,13,10,1300.9,1289.3,1785.2,,,,
2024,10,13,11,1318.9,1327.9,1865.0,,,,
2024,10,13,12,1335.8,1335.1,1897.0,,,,
2024,10,13,13,1357.0,1352.5,1924.0,,,,
2024,10,13,14,1372.5,1361.1,1915.5,,,,
2024,10,13,15,1377.8,1355.2,1884.8,,,,
2024,10,13,16,1374.2,1339.5,1819.5,,,,
2024,10,13,17,1358.4,1335.5,1721.6,,,,
2024,10,13,18,1446.2,1475.0,1787.0,,,,
2024,10,13,19,1426.8,1496.1,1855.5,,,,
2024,10,13,20,1374.9,1432.0,1769.0,,,,
2024,10,13,21,1305.1,1349.9,1621.1,,,,
2024,10,13,22,1183.9,1226.9,1406.5,,,,
2024,10,13,23,1074.2,1101.3,1245.1,,,,
2024,10,13,24,1013.6,1022.8,1122.5,,,,
2024,10,14,1,976.2,969.4,1034.2,,,,
2024,10,14,2,956.5,943.4,992.2,,,,
2024,10,14,3,956.5,926.8,976.4,,,,
2024,10,14,4,988.5,951.0,990.0,,,,
2024,10,14,5,1073.5,1026.0,1086.4,,,,
2024,10,14,6,1174.7,1108.5,1287.5,,,,
2024,10,14,7,1202.2,1087.4,1417.8,,,,
2024,10,14,8,1212.8,1131.4,1550.8,,,,
2024,10,14,9,1225.5,1198.2,1693.2,,,,
2024,10,14,10,1250.8,1232.3,1798.7,,,,
2024,10,14,11,1269.9,1272.7,1892.0,,,,
2024,10,14,12,1293.9,1279.9,1949.7,,,,
2024,10,14,13,1318.2,1291.5,1990.8,,,,
2024,10,14,14,1335.8,1302.3,2022.3,,,,
2024,10,14,15,1346.0,1292.0,2006.1,,,,
2024,10,14,16,1354.5,1283.5,1956.1,,,,
2024,10,14,17,1351.7,1293.8,1871.3,,,,
2024,10,14,18,1430.6,1458.9,1883.5,,,,
2024,10,14,19,1411.3,1495.2,1935.3,,,,
2024,10,14,20,1365.1,1449.9,1827.1,,,,
2024,10,14,21,1294.6,1358.8,1656.3,,,,
2024,10,14,22,1172.6,1217.1,1454.3,,,,
2024,10,14,23,1068.9,1087.9,1270.8,,,,
2024,10,14,24,1014.6,1009.8,1144.1,,,,
2024,10,15,1,975.9,956.4,1051.3,,,,
2024,10,15,2,962.8,928.2,999.9,,,,
2024,10,15,3,958.2,922.3,983.7,,,,
2024,10,15,4,987.8,946.1,993.1,,,,
2024,10,15,5,1070.0,1021.9,1097.3,,,,
2024,10,15,6,1175.4,1106.7,1307.3,,,,
2024,10,15,7,1205.4,1085.6,1419.1,,,,
2024,10,15,8,1209.9,1124.2,1556.6,,,,
2024,10,15,9,1217.3,1186.6,1714.4,,,,
2024,10,15,10,1238.1,1231.9,1855.1,,,,
2024,10,15,11,1256.1,1255.2,1975.9,,,,
2024,10,15,12,1280.1,1285.3,2030.0,,,,
2024,10,15,13,1315.4,1302.8,2080.5,,,,
2024,10,15,14,1338.3,1317.1,2112.9,,,,
2024,10,15,15,1349.6,1320.7,2093.1,,,,
2024,10,15,16,1362.6,1318.0,2043.1,,,,
2024,10,15,17,1358.7,1323.4,1937.1,,,,
2024,10,15,18,1432.4,1471.9,1931.3,,,,
2024,10,15,19,1406.3,1536.0,1961.5,,,,
2024,10,15,20,1349.6,1471.9,1841.5,,,,
2024,10,15,21,1291.7,1386.2,1674.3,,,,
2024,10,15,22,1172.2,1250.3,1462.9,,,,
2024,10,15,23,1066.8,1116.1,1276.7,,,,
2024,10,15,24,1003.7,1031.8,1150.0,,,,
2024,10,16,1,978.0,978.4,1064.4,,,,
2024,10,16,2,964.6,939.8,1009.8,,,,
2024,10,16,3,957.5,940.7,981.0,,,,
2024,10,16,4,993.1,957.8,1009.4,,,,
2024,10,16,5,1074.2,1034.5,1115.7,,,,
2024,10,16,6,1178.9,1122.9,1309.6,,,,
2024,10,16,7,1207.5,1105.8,1430.9,,,,
2024,10,16,8,1209.6,1151.6,1562.0,,,,
2024,10,16,9,1224.8,1234.6,1729.7,,,,
2024,10,16,10,1247.3,1281.2,1888.9,,,,
2024,10,16,11,1262.8,1326.5,2017.4,,,,
2024,10,16,12,1298.4,1353.0,2076.4,,,,
2024,10,16,13,1339.3,1383.5,2127.4,,,,
2024,10,16,14,1365.1,1414.0,2158.9,,,,
2024,10,16,15,1391.5,1437.3,2139.5,,,,
2024,10,16,16,1392.2,1438.7,2082.3,,,,
2024,10,16,17,1376.7,1425.2,1965.1,,,,
2024,10,16,18,1432.8,1528.4,1943.4,,,,
2024,10,16,19,1385.5,1536.9,1943.0,,,,
2024,10,16,20,1326.3,1477.3,1813.1,,,,
2024,10,16,21,1275.9,1404.1,1665.3,,,,
2024,10,16,22,1183.2,1296.9,1489.0,,,,
2024,10,16,23,1083.4,1162.3,1320.9,,,,
2024,10,16,24,1030.1,1075.8,1187.9,,,,
2024,10,17,1,988.9,1013.9,1095.0,,,,
2024,10,17,2,965.3,973.5,1023.8,,,,
2024,10,17,3,950.1,945.2,981.9,,,,
2024,10,17,4,968.5,940.7,974.6,,,,
2024,10,17,5,995.9,964.1,1001.2,,,,
2024,10,17,6,1029.4,975.7,1089.1,,,,
2024,10,17,7,1063.6,935.8,1140.1,,,,
2024,10,17,8,1122.2,1017.0,1252.3,,,,
2024,10,17,9,1167.6,1101.3,1396.6,,,,
2024,10,17,10,1208.2,1165.0,1505.7,,,,
2024,10,17,11,1243.4,1179.8,1595.9,,,,
2024,10,17,12,1271.6,1189.3,1651.3,,,,
2024,10,17,13,1307.2,1209.0,1681.5,,,,
2024,10,17,14,1349.6,1224.2,1690.5,,,,
2024,10,17,15,1377.1,1243.1,1674.7,,,,
2024,10,17,16,1392.2,1246.7,1640.5,,,,
2024,10,17,17,1385.5,1251.6,1615.2,,,,
2024,10,17,18,1428.2,1390.2,1706.3,,,,
2024,10,17,19,1389.4,1410.0,1734.3,,,,
2024,10,17,20,1329.1,1362.0,1645.9,,,,
2024,10,17,21,1255.1,1292.9,1534.1,,,,
2024,10,17,22,1176.5,1210.8,1402.5,,,,
2024,10,17,23,1090.4,1116.6,1262.3,,,,
2024,10,17,24,1033.7,1035.4,1149.6,,,,
2024,10,18,1,991.4,976.2,1076.5,,,,
2024,10,18,2,970.6,931.3,1014.3,,,,
2024,10,18,3,949.1,915.6,971.0,,,,
2024,10,18,4,952.9,913.4,960.7,,,,
2024,10,18,5,972.3,929.5,971.9,,,,
2024,10,18,6,987.5,924.6,1010.3,,,,
2024,10,18,7,1013.2,889.6,1017.5,,,,
2024,10,18,8,1078.4,956.9,1104.0,,,,
2024,10,18,9,1127.8,1040.3,1209.1,,,,
2024,10,18,10,1185.6,1109.4,1305.1,,,,
2024,10,18,11,1225.8,1140.8,1393.4,,,,
2024,10,18,12,1283.6,1151.1,1456.6,,,,
2024,10,18,13,1330.9,1168.6,1526.4,,,,
2024,10,18,14,1382.7,1196.4,1578.7,,,,
2024,10,18,15,1423.2,1217.5,1603.5,,,,
2024,10,18,16,1449.0,1235.9,1604.9,,,,
2024,10,18,17,1449.3,1257.9,1573.3,,,,
2024,10,18,18,1507.5,1411.3,1682.4,,,,
2024,10,18,19,1462.4,1440.0,1738.3,,,,
2024,10,18,20,1390.1,1399.2,1659.9,,,,
2024,10,18,21,1300.2,1307.2,1554.4,,,,
2024,10,18,22,1187.7,1188.4,1370.5,,,,
2024,10,18,23,1069.3,1077.6,1228.9,,,,
2024,10,18,24,1012.5,1004.9,1109.0,,,,
2024,10,19,1,981.1,953.3,1032.3,,,,
