,Year,Month,Day,Period,Load,Hour,Minutes
2024-10-31 01:20:00,2024,10,31,80,2781,1,20
2024-10-31 01:25:00,2024,10,31,85,3157,1,25
2024-10-31 01:30:00,2024,10,31,90,3125,1,30
2024-10-31 01:35:00,2024,10,31,95,3022,1,35
2024-10-31 01:40:00,2024,10,31,100,2948,1,40
2024-10-31 01:45:00,2024,10,31,105,2814,1,45
2024-10-31 01:50:00,2024,10,31,110,2674,1,50
2024-10-31 01:55:00,2024,10,31,115,2459,1,55
2024-11-01 00:00:00,2024,11,1,0,2282,0,0
2024-11-01 00:05:00,2024,11,1,5,2211,0,5
2024-11-01 00:10:00,2024,11,1,10,2155,0,10
2024-11-01 00:15:00,2024,11,1,15,2136,0,15
2024-11-01 00:20:00,2024,11,1,20,2130,0,20
2024-11-01 00:25:00,2024,11,1,25,2166,0,25
2024-11-01 00:30:00,2024,11,1,30,2077,0,30
2024-11-01 00:35:00,2024,11,1,35,2095,0,35
2024-11-01 00:40:00,2024,11,1,40,2213,0,40
2024-11-01 00:45:00,2024,11,1,45,2326,0,45
2024-11-01 00:50:00,2024,11,1,50,2407,0,50
2024-11-01 00:55:00,2024,11,1,55,2446,0,55
2024-11-01 01:00:00,2024,11,1,60,2458,1,0
2024-11-01 01:05:00,2024,11,1,65,2460,1,5
2024-11-01 01:10:00,2024,11,1,70,2453,1,10
2024-11-01 01:15:00,2024,11,1,75,2449,1,15
2024-11-01 01:20:00,2024,11,1,80,2540,1,20
2024-11-01 01:25:00,2024,11,1,85,2773,1,25
2024-11-01 01:30:00,2024,11,1,90,2751,1,30
2024-11-01 01:35:00,2024,11,1,95,2698,1,35
2024-11-01 01:40:00,2024,11,1,100,2605,1,40
2024-11-01 01:45:00,2024,11,1,105,2509,1,45
2024-11-01 01:50:00,2024,11,1,110,2402,1,50
2024-11-01 01:55:00,2024,11,1,115,2274,1,55
2024-11-02 00:00:00,2024,11,2,0,2180,0,0
2024-11-02 00:05:00,2024,11,2,5,2111,0,5
2024-11-02 00:10:00,2024,11,2,10,2077,0,10
2024-11-02 00:15:00,2024,11,2,15,2063,0,15
2024-11-02 00:20:00,2024,11,2,20,2117,0,20
2024-11-02 00:25:00,2024,11,2,25,2249,0,25
2024-11-02 00:30:00,2024,11,2,30,2269,0,30
2024-11-02 00:35:00,2024,11,2,35,2334,0,35
2024-11-02 00:40:00,2024,11,2,40,2417,0,40
2024-11-02 00:45:00,2024,11,2,45,2507,0,45
2024-11-02 00:50:00,2024,11,2,50,2581,0,50
2024-11-02 00:55:00,2024,11,2,55,2610,0,55
2024-11-02 01:00:00,2024,11,2,60,2663,1,0
2024-11-02 01:05:00,2024,11,2,65,2665,1,5
2024-11-02 01:10:00,2024,11,2,70,2691,1,10
2024-11-02 01:15:00,2024,11,2,75,2670,1,15
2024-11-02 01:20:00,2024,11,2,80,2734,1,20
2024-11-02 01:25:00,2024,11,2,85,2938,1,25
2024-11-02 01:30:00,2024,11,2,90,2902,1,30
2024-11-02 01:35:00,2024,11,2,95,2842,1,35
2024-11-02 01:40:00,2024,11,2,100,2751,1,40
2024-11-02 01:45:00,2024,11,2,105,2631,1,45
2024-11-02 01:50:00,2024,11,2,110,2511,1,50
2024-11-02 01:55:00,2024,11,2,115,2376,1,55
2024-11-03 00:00:00,2024,11,3,0,2253,0,0
2024-11-03 00:05:00,2024,11,3,5,2201,0,5
2024-11-03 00:10:00,2024,11,3,10,2166,0,10
2024-11-03 00:15:00,2024,11,3,15,2145,0,15
2024-11-03 00:20:00,2024,11,3,20,2178,0,20
2024-11-03 00:25:00,2024,11,3,25,2299,0,25
2024-11-03 00:30:00,2024,11,3,30,2319,0,30
2024-11-03 00:35:00,2024,11,3,35,2392,0,35
2024-11-03 00:40:00,2024,11,3,40,2471,0,40
2024-11-03 00:45:00,2024,11,3,45,2525,0,45
2024-11-03 00:50:00,2024,11,3,50,2593,0,50
2024-11-03 00:55:00,2024,11,3,55,2646,0,55
2024-11-03 01:00:00,2024,11,3,60,2680,1,0
2024-11-03 01:05:00,2024,11,3,65,2720,1,5
2024-11-03 01:10:00,2024,11,3,70,2787,1,10
2024-11-03 01:15:00,2024,11,3,75,2771,1,15
2024-11-03 01:20:00,2024,11,3,80,2791,1,20
2024-11-03 01:25:00,2024,11,3,85,2972,1,25
2024-11-03 01:30:00,2024,11,3,90,2938,1,30
2024-11-03 01:35:00,2024,11,3,95,2884,1,35
2024-11-03 01:40:00,2024,11,3,100,2787,1,40
2024-11-03 01:45:00,2024,11,3,105,2675,1,45
2024-11-03 01:50:00,2024,11,3,110,2544,1,50
2024-11-03 01:55:00,2024,11,3,115,2408,1,55
2024-11-04 00:00:00,2024,11,4,0,2280,0,0
2024-11-04 00:05:00,2024,11,4,5,2212,0,5
2024-11-04 00:10:00,2024,11,4,10,2178,0,10
2024-11-04 00:15:00,2024,11,4,15,2172,0,15
2024-11-04 00:20:00,2024,11,4,20,2215,0,20
2024-11-04 00:25:00,2024,11,4,25,2334,0,25
2024-11-04 00:30:00,2024,11,4,30,2340,0,30
2024-11-04 00:35:00,2024,11,4,35,2403,0,35
2024-11-04 00:40:00,2024,11,4,40,2465,0,40
2024-11-04 00:45:00,2024,11,4,45,2549,0,45
2024-11-04 00:50:00,2024,11,4,50,2632,0,50
2024-11-04 00:55:00,2024,11,4,55,2693,0,55
2024-11-04 01:00:00,2024,11,4,60,2734,1,0
2024-11-04 01:05:00,2024,11,4,65,2747,1,5
2024-11-04 01:10:00,2024,11,4,70,2751,1,10
2024-11-04 01:15:00,2024,11,4,75,2760,1,15
2024-11-04 01:20:00,2024,11,4,80,2803,1,20
2024-11-04 01:25:00,2024,11,4,85,3002,1,25
2024-11-04 01:30:00,2024,11,4,90,2979,1,30
2024-11-04 01:35:00,2024,11,4,95,2917,1,35
2024-11-04 01:40:00,2024,11,4,100,2835,1,40
2024-11-04 01:45:00,2024,11,4,105,2722,1,45
2024-11-04 01:50:00,2024,11,4,110,2599,1,50
2024-11-04 01:55:00,2024,11,4,115,2461,1,55
2024-11-05 00:00:00,2024,11,5,0,2358,0,0
2024-11-05 00:05:00,2024,11,5,5,2269,0,5
2024-11-05 00:10:00,2024,11,5,10,2222,0,10
2024-11-05 00:15:00,2024,11,5,15,2208,0,15
2024-11-05 00:20:00,2024,11,5,20,2233,0,20
2024-11-05 00:25:00,2024,11,5,25,2340,0,25
2024-11-05 00:30:00,2024,11,5,30,2344,0,30
2024-11-05 00:35:00,2024,11,5,35,2424,0,35
2024-11-05 00:40:00,2024,11,5,40,2541,0,40
2024-11-05 00:45:00,2024,11,5,45,2623,0,45
2024-11-05 00:50:00,2024,11,5,50,2688,0,50
2024-11-05 00:55:00,2024,11,5,55,2720,0,55
2024-11-05 01:00:00,2024,11,5,60,2735,1,0
2024-11-05 01:05:00,2024,11,5,65,2719,1,5
2024-11-05 01:10:00,2024,11,5,70,2730,1,10
2024-11-05 01:15:00,2024,11,5,75,2692,1,15
2024-11-05 01:20:00,2024,11,5,80,2734,1,20
2024-11-05 01:25:00,2024,11,5,85,2919,1,25
2024-11-05 01:30:00,2024,11,5,90,2887,1,30
2024-11-05 01:35:00,2024,11,5,95,2821,1,35
2024-11-05 01:40:00,2024,11,5,100,2748,1,40
2024-11-05 01:45:00,2024,11,5,105,2645,1,45
2024-11-05 01:50:00,2024,11,5,110,2550,1,50
2024-11-05 01:55:00,2024,11,5,115,2409,1,55
2024-11-06 00:00:00,2024,11,6,0,2308,0,0
2024-11-06 00:05:00,2024,11,6,5,2238,0,5
2024-11-06 00:10:00,2024,11,6,10,2185,0,10
2024-11-06 00:15:00,2024,11,6,15,2187,0,15
2024-11-06 00:20:00,2024,11,6,20,2206,0,20
2024-11-06 00:25:00,2024,11,6,25,2289,0,25
2024-11-06 00:30:00,2024,11,6,30,2246,0,30
2024-11-06 00:35:00,2024,11,6,35,2292,0,35
2024-11-06 00:40:00,2024,11,6,40,2389,0,40
2024-11-06 00:45:00,2024,11,6,45,2470,0,45
2024-11-06 00:50:00,2024,11,6,50,2533,0,50
2024-11-06 00:55:00,2024,11,6,55,2545,0,55
2024-11-06 01:00:00,2024,11,6,60,2557,1,0
2024-11-06 01:05:00,2024,11,6,65,2552,1,5
2024-11-06 01:10:00,2024,11,6,70,2543,1,10
2024-11-06 01:15:00,2024,11,6,75,2534,1,15
2024-11-06 01:20:00,2024,11,6,80,2605,1,20
2024-11-06 01:25:00,2024,11,6,85,2797,1,25
2024-11-06 01:30:00,2024,11,6,90,2761,1,30
2024-11-06 01:35:00,2024,11,6,95,2721,1,35
2024-11-06 01:40:00,2024,11,6,100,2665,1,40
2024-11-06 01:45:00,2024,11,6,105,2596,1,45
2024-11-06 01:50:00,2024,11,6,110,2528,1,50
2024-11-06 01:55:00,2024,11,6,115,2428,1,55
2024-11-07 00:00:00,2024,11,7,0,2332,0,0
2024-11-07 00:05:00,2024,11,7,5,2264,0,5
2024-11-07 00:10:00,2024,11,7,10,2223,0,10
2024-11-07 00:15:00,2024,11,7,15,2216,0,15
2024-11-07 00:20:00,2024,11,7,20,2226,0,20
2024-11-07 00:25:00,2024,11,7,25,2274,0,25
2024-11-07 00:30:00,2024,11,7,30,2261,0,30
2024-11-07 00:35:00,2024,11,7,35,2265,0,35
2024-11-07 00:40:00,2024,11,7,40,2346,0,40
2024-11-07 00:45:00,2024,11,7,45,2436,0,45
2024-11-07 00:50:00,2024,11,7,50,2475,0,50
2024-11-07 00:55:00,2024,11,7,55,2498,0,55
2024-11-07 01:00:00,2024,11,7,60,2483,1,0
2024-11-07 01:05:00,2024,11,7,65,2488,1,5
2024-11-07 01:10:00,2024,11,7,70,2474,1,10
2024-11-07 01:15:00,2024,11,7,75,2470,1,15
2024-11-07 01:20:00,2024,11,7,80,2554,1,20
2024-11-07 01:25:00,2024,11,7,85,2743,1,25
2024-11-07 01:30:00,2024,11,7,90,2729,1,30
2024-11-07 01:35:00,2024,11,7,95,2690,1,35
2024-11-07 01:40:00,2024,11,7,100,2633,1,40
2024-11-07 01:45:00,2024,11,7,105,2580,1,45
2024-11-07 01:50:00,2024,11,7,110,2521,1,50
2024-11-07 01:55:00,2024,11,7,115,2431,1,55
2024-11-08 00:00:00,2024,11,8,0,2335,0,0
2024-11-08 00:05:00,2024,11,8,5,2235,0,5
2024-11-08 00:10:00,2024,11,8,10,2200,0,10
2024-11-08 00:15:00,2024,11,8,15,2176,0,15
2024-11-08 00:20:00,2024,11,8,20,2176,0,20
2024-11-08 00:25:00,2024,11,8,25,2191,0,25
2024-11-08 00:30:00,2024,11,8,30,2130,0,30
2024-11-08 00:35:00,2024,11,8,35,2159,0,35
2024-11-08 00:40:00,2024,11,8,40,2258,0,40
2024-11-08 00:45:00,2024,11,8,45,2325,0,45
2024-11-08 00:50:00,2024,11,8,50,2376,0,50
2024-11-08 00:55:00,2024,11,8,55,2392,0,55
2024-11-08 01:00:00,2024,11,8,60,2393,1,0
2024-11-08 01:05:00,2024,11,8,65,2382,1,5
2024-11-08 01:10:00,2024,11,8,70,2357,1,10
2024-11-08 01:15:00,2024,11,8,75,2367,1,15
2024-11-08 01:20:00,2024,11,8,80,2508,1,20
2024-11-08 01:25:00,2024,11,8,85,2720,1,25
2024-11-08 01:30:00,2024,11,8,90,2724,1,30
2024-11-08 01:35:00,2024,11,8,95,2688,1,35
2024-11-08 01:40:00,2024,11,8,100,2638,1,40
2024-11-08 01:45:00,2024,11,8,105,2567,1,45
2024-11-08 01:50:00,2024,11,8,110,2491,1,50
2024-11-08 01:55:00,2024,11,8,115,2378,1,55
2024-11-09 00:00:00,2024,11,9,0,2276,0,0
2024-11-09 00:05:00,2024,11,9,5,2224,0,5
2024-11-09 00:10:00,2024,11,9,10,2213,0,10
2024-11-09 00:15:00,2024,11,9,15,2216,0,15
2024-11-09 00:20:00,2024,11,9,20,2266,0,20
2024-11-09 00:25:00,2024,11,9,25,2374,0,25
2024-11-09 00:30:00,2024,11,9,30,2451,0,30
2024-11-09 00:35:00,2024,11,9,35,2473,0,35
2024-11-09 00:40:00,2024,11,9,40,2506,0,40
2024-11-09 00:45:00,2024,11,9,45,2528,0,45
2024-11-09 00:50:00,2024,11,9,50,2552,0,50
2024-11-09 00:55:00,2024,11,9,55,2662,0,55
2024-11-09 01:00:00,2024,11,9,60,2750,1,0
2024-11-09 01:05:00,2024,11,9,65,2723,1,5
2024-11-09 01:10:00,2024,11,9,70,2659,1,10
2024-11-09 01:15:00,2024,11,9,75,2492,1,15
2024-11-09 01:20:00,2024,11,9,80,2631,1,20
2024-11-09 01:25:00,2024,11,9,85,2837,1,25
2024-11-09 01:30:00,2024,11,9,90,2849,1,30
2024-11-09 01:35:00,2024,11,9,95,2841,1,35
2024-11-09 01:40:00,2024,11,9,100,2742,1,40
2024-11-09 01:45:00,2024,11,9,105,2640,1,45
2024-11-09 01:50:00,2024,11,9,110,2534,1,50
2024-11-09 01:55:00,2024,11,9,115,2397,1,55
2024-11-10 00:00:00,2024,11,10,0,2293,0,0
2024-11-10 00:05:00,2024,11,10,5,2238,0,5
2024-11-10 00:10:00,2024,11,10,10,2220,0,10
2024-11-10 00:15:00,2024,11,10,15,2231,0,15
2024-11-10 00:20:00,2024,11,10,20,2268,0,20
2024-11-10 00:25:00,2024,11,10,25,2375,0,25
2024-11-10 00:30:00,2024,11,10,30,2389,0,30
2024-11-10 00:35:00,2024,11,10,35,2419,0,35
2024-11-10 00:40:00,2024,11,10,40,2461,0,40
2024-11-10 00:45:00,2024,11,10,45,2509,0,45
2024-11-10 00:50:00,2024,11,10,50,2549,0,50
2024-11-10 00:55:00,2024,11,10,55,2574,0,55
2024-11-10 01:00:00,2024,11,10,60,2584,1,0
2024-11-10 01:05:00,2024,11,10,65,2603,1,5
2024-11-10 01:10:00,2024,11,10,70,2592,1,10
2024-11-10 01:15:00,2024,11,10,75,2574,1,15
2024-11-10 01:20:00,2024,11,10,80,2676,1,20
2024-11-10 01:25:00,2024,11,10,85,2840,1,25
2024-11-10 01:30:00,2024,11,10,90,2846,1,30
2024-11-10 01:35:00,2024,11,10,95,2797,1,35
2024-11-10 01:40:00,2024,11,10,100,2726,1,40
2024-11-10 01:45:00,2024,11,10,105,2630,1,45
2024-11-10 01:50:00,2024,11,10,110,2529,1,50
2024-11-10 01:55:00,2024,11,10,115,2381,1,55
2024-11-11 00:00:00,2024,11,11,0,2506,0,0
2024-11-11 00:05:00,2024,11,11,5,2461,0,5
2024-11-11 00:10:00,2024,11,11,10,2452,0,10
2024-11-11 00:15:00,2024,11,11,15,2450,0,15
2024-11-11 00:20:00,2024,11,11,20,2500,0,20
2024-11-11 00:25:00,2024,11,11,25,2606,0,25
2024-11-11 00:30:00,2024,11,11,30,2641,0,30
2024-11-11 00:35:00,2024,11,11,35,2659,0,35
2024-11-11 00:40:00,2024,11,11,40,2681,0,40
2024-11-11 00:45:00,2024,11,11,45,2709,0,45
2024-11-11 00:50:00,2024,11,11,50,2729,0,50
2024-11-11 00:55:00,2024,11,11,55,2763,0,55
2024-11-11 01:00:00,2024,11,11,60,2771,1,0
2024-11-11 01:05:00,2024,11,11,65,2772,1,5
2024-11-11 01:10:00,2024,11,11,70,2762,1,10
2024-11-11 01:15:00,2024,11,11,75,2742,1,15
2024-11-11 01:20:00,2024,11,11,80,2849,1,20
2024-11-11 01:25:00,2024,11,11,85,3068,1,25
2024-11-11 01:30:00,2024,11,11,90,3068,1,30
2024-11-11 01:35:00,2024,11,11,95,3024,1,35
2024-11-11 01:40:00,2024,11,11,100,2958,1,40
2024-11-11 01:45:00,2024,11,11,105,2882,1,45
2024-11-11 01:50:00,2024,11,11,110,2766,1,50
2024-11-11 01:55:00,2024,11,11,115,2639,1,55
2024-11-12 00:00:00,2024,11,12,0,2327,0,0
2024-11-12 00:05:00,2024,11,12,5,2269,0,5
2024-11-12 00:10:00,2024,11,12,10,2246,0,10
2024-11-12 00:15:00,2024,11,12,15,2258,0,15
2024-11-12 00:20:00,2024,11,12,20,2320,0,20
2024-11-12 00:25:00,2024,11,12,25,2463,0,25
2024-11-12 00:30:00,2024,11,12,30,2489,0,30
2024-11-12 00:35:00,2024,11,12,35,2489,0,35
2024-11-12 00:40:00,2024,11,12,40,2509,0,40
2024-11-12 00:45:00,2024,11,12,45,2533,0,45
2024-11-12 00:50:00,2024,11,12,50,2552,0,50
2024-11-12 00:55:00,2024,11,12,55,2540,0,55
2024-11-12 01:00:00,2024,11,12,60,2544,1,0
2024-11-12 01:05:00,2024,11,12,65,2543,1,5
2024-11-12 01:10:00,2024,11,12,70,2539,1,10
2024-11-12 01:15:00,2024,11,12,75,2519,1,15
2024-11-12 01:20:00,2024,11,12,80,2618,1,20
2024-11-12 01:25:00,2024,11,12,85,2811,1,25
2024-11-12 01:30:00,2024,11,12,90,2818,1,30
2024-11-12 01:35:00,2024,11,12,95,2781,1,35
2024-11-12 01:40:00,2024,11,12,100,2721,1,40
2024-11-12 01:45:00,2024,11,12,105,2643,1,45
2024-11-12 01:50:00,2024,11,12,110,2533,1,50
2024-11-12 01:55:00,2024,11,12,115,2414,1,55
2024-11-13 00:00:00,2024,11,13,0,2323,0,0
2024-11-13 00:05:00,2024,11,13,5,2269,0,5
2024-11-13 00:10:00,2024,11,13,10,2251,0,10
2024-11-13 00:15:00,2024,11,13,15,2258,0,15
2024-11-13 00:20:00,2024,11,13,20,2313,0,20
2024-11-13 00:25:00,2024,11,13,25,2436,0,25
2024-11-13 00:30:00,2024,11,13,30,2482,0,30
2024-11-13 00:35:00,2024,11,13,35,2472,0,35
2024-11-13 00:40:00,2024,11,13,40,2506,0,40
2024-11-13 00:45:00,2024,11,13,45,2541,0,45
2024-11-13 00:50:00,2024,11,13,50,2542,0,50
2024-11-13 00:55:00,2024,11,13,55,2562,0,55
2024-11-13 01:00:00,2024,11,13,60,2562,1,0
2024-11-13 01:05:00,2024,11,13,65,2565,1,5
2024-11-13 01:10:00,2024,11,13,70,2544,1,10
2024-11-13 01:15:00,2024,11,13,75,2530,1,15
2024-11-13 01:20:00,2024,11,13,80,2607,1,20
2024-11-13 01:25:00,2024,11,13,85,2784,1,25
2024-11-13 01:30:00,2024,11,13,90,2760,1,30
2024-11-13 01:35:00,2024,11,13,95,2720,1,35
2024-11-13 01:40:00,2024,11,13,100,2661,1,40
2024-11-13 01:45:00,2024,11,13,105,2603,1,45
2024-11-13 01:50:00,2024,11,13,110,2539,1,50
2024-11-13 01:55:00,2024,11,13,115,2431,1,55
2024-11-14 00:00:00,2024,11,14,0,2335,0,0
2024-11-14 00:05:00,2024,11,14,5,2268,0,5
2024-11-14 00:10:00,2024,11,14,10,2238,0,10
2024-11-14 00:15:00,2024,11,14,15,2234,0,15
2024-11-14 00:20:00,2024,11,14,20,2255,0,20
2024-11-14 00:25:00,2024,11,14,25,2308,0,25
2024-11-14 00:30:00,2024,11,14,30,2272,0,30
2024-11-14 00:35:00,2024,11,14,35,2259,0,35
2024-11-14 00:40:00,2024,11,14,40,2334,0,40
2024-11-14 00:45:00,2024,11,14,45,2393,0,45
2024-11-14 00:50:00,2024,11,14,50,2426,0,50
2024-11-14 00:55:00,2024,11,14,55,2455,0,55
2024-11-14 01:00:00,2024,11,14,60,2466,1,0
2024-11-14 01:05:00,2024,11,14,65,2460,1,5
2024-11-14 01:10:00,2024,11,14,70,2461,1,10
2024-11-14 01:15:00,2024,11,14,75,2453,1,15
2024-11-14 01:20:00,2024,11,14,80,2555,1,20
2024-11-14 01:25:00,2024,11,14,85,2789,1,25
2024-11-14 01:30:00,2024,11,14,90,2711,1,30
2024-11-14 01:35:00,2024,11,14,95,2659,1,35
2024-11-14 01:40:00,2024,11,14,100,2599,1,40
2024-11-14 01:45:00,2024,11,14,105,2554,1,45
2024-11-14 01:50:00,2024,11,14,110,2504,1,50
2024-11-14 01:55:00,2024,11,14,115,2398,1,55
2024-11-15 00:00:00,2024,11,15,0,2294,0,0
2024-11-15 00:05:00,2024,11,15,5,2230,0,5
2024-11-15 00:10:00,2024,11,15,10,2186,0,10
2024-11-15 00:15:00,2024,11,15,15,2177,0,15
2024-11-15 00:20:00,2024,11,15,20,2184,0,20
2024-11-15 00:25:00,2024,11,15,25,2221,0,25
2024-11-15 00:30:00,2024,11,15,30,2163,0,30
2024-11-15 00:35:00,2024,11,15,35,2163,0,35
2024-11-15 00:40:00,2024,11,15,40,2243,0,40
2024-11-15 00:45:00,2024,11,15,45,2334,0,45
2024-11-15 00:50:00,2024,11,15,50,2394,0,50
2024-11-15 00:55:00,2024,11,15,55,2437,0,55
2024-11-15 01:00:00,2024,11,15,60,2448,1,0
2024-11-15 01:05:00,2024,11,15,65,2453,1,5
2024-11-15 01:10:00,2024,11,15,70,2447,1,10
2024-11-15 01:15:00,2024,11,15,75,2444,1,15
2024-11-15 01:20:00,2024,11,15,80,2549,1,20
2024-11-15 01:25:00,2024,11,15,85,2735,1,25
2024-11-15 01:30:00,2024,11,15,90,2720,1,30
2024-11-15 01:35:00,2024,11,15,95,2676,1,35
2024-11-15 01:40:00,2024,11,15,100,2616,1,40
2024-11-15 01:45:00,2024,11,15,105,2544,1,45
2024-11-15 01:50:00,2024,11,15,110,2471,1,50
2024-11-15 01:55:00,2024,11,15,115,2354,1,55
2024-11-16 00:00:00,2024,11,16,0,2259,0,0
2024-11-16 00:05:00,2024,11,16,5,2212,0,5
2024-11-16 00:10:00,2024,11,16,10,2184,0,10
2024-11-16 00:15:00,2024,11,16,15,2200,0,15
2024-11-16 00:20:00,2024,11,16,20,2252,0,20
2024-11-16 00:25:00,2024,11,16,25,2379,0,25
2024-11-16 00:30:00,2024,11,16,30,2410,0,30
2024-11-16 00:35:00,2024,11,16,35,2421,0,35
2024-11-16 00:40:00,2024,11,16,40,2478,0,40
2024-11-16 00:45:00,2024,11,16,45,2529,0,45
2024-11-16 00:50:00,2024,11,16,50,2558,0,50
2024-11-16 00:55:00,2024,11,16,55,2575,0,55
2024-11-16 01:00:00,2024,11,16,60,2585,1,0
2024-11-16 01:05:00,2024,11,16,65,2603,1,5
2024-11-16 01:10:00,2024,11,16,70,2595,1,10
2024-11-16 01:15:00,2024,11,16,75,2574,1,15
2024-11-16 01:20:00,2024,11,16,80,2668,1,20
2024-11-16 01:25:00,2024,11,16,85,2834,1,25
2024-11-16 01:30:00,2024,11,16,90,2820,1,30
2024-11-16 01:35:00,2024,11,16,95,2773,1,35
2024-11-16 01:40:00,2024,11,16,100,2706,1,40
2024-11-16 01:45:00,2024,11,16,105,2614,1,45
2024-11-16 01:50:00,2024,11,16,110,2509,1,50
2024-11-16 01:55:00,2024,11,16,115,2382,1,55
2024-11-17 00:00:00,2024,11,17,0,2285,0,0
2024-11-17 00:05:00,2024,11,17,5,2233,0,5
2024-11-17 00:10:00,2024,11,17,10,2205,0,10
2024-11-17 00:15:00,2024,11,17,15,2211,0,15
2024-11-17 00:20:00,2024,11,17,20,2259,0,20
2024-11-17 00:25:00,2024,11,17,25,2359,0,25
2024-11-17 00:30:00,2024,11,17,30,2412,0,30
2024-11-17 00:35:00,2024,11,17,35,2427,0,35
2024-11-17 00:40:00,2024,11,17,40,2487,0,40
2024-11-17 00:45:00,2024,11,17,45,2527,0,45
2024-11-17 00:50:00,2024,11,17,50,2573,0,50
2024-11-17 00:55:00,2024,11,17,55,2593,0,55
2024-11-17 01:00:00,2024,11,17,60,2581,1,0
2024-11-17 01:05:00,2024,11,17,65,2593,1,5
2024-11-17 01:10:00,2024,11,17,70,2592,1,10
2024-11-17 01:15:00,2024,11,17,75,2575,1,15
2024-11-17 01:20:00,2024,11,17,80,2692,1,20
2024-11-17 01:25:00,2024,11,17,85,2847,1,25
2024-11-17 01:30:00,2024,11,17,90,2819,1,30
2024-11-17 01:35:00,2024,11,17,95,2778,1,35
2024-11-17 01:40:00,2024,11,17,100,2718,1,40
2024-11-17 01:45:00,2024,11,17,105,2631,1,45
2024-11-17 01:50:00,2024,11,17,110,2533,1,50
2024-11-17 01:55:00,2024,11,17,115,2405,1,55
2024-11-18 00:00:00,2024,11,18,0,2297,0,0
2024-11-18 00:05:00,2024,11,18,5,2240,0,5
2024-11-18 00:10:00,2024,11,18,10,2204,0,10
2024-11-18 00:15:00,2024,11,18,15,2201,0,15
2024-11-18 00:20:00,2024,11,18,20,2239,0,20
2024-11-18 00:25:00,2024,11,18,25,2355,0,25
2024-11-18 00:30:00,2024,11,18,30,2384,0,30
2024-11-18 00:35:00,2024,11,18,35,2406,0,35
2024-11-18 00:40:00,2024,11,18,40,2476,0,40
2024-11-18 00:45:00,2024,11,18,45,2537,0,45
2024-11-18 00:50:00,2024,11,18,50,2582,0,50
2024-11-18 00:55:00,2024,11,18,55,2585,0,55
2024-11-18 01:00:00,2024,11,18,60,2585,1,0
2024-11-18 01:05:00,2024,11,18,65,2586,1,5
2024-11-18 01:10:00,2024,11,18,70,2564,1,10
2024-11-18 01:15:00,2024,11,18,75,2543,1,15
2024-11-18 01:20:00,2024,11,18,80,2665,1,20
2024-11-18 01:25:00,2024,11,18,85,2810,1,25
2024-11-18 01:30:00,2024,11,18,90,2788,1,30
2024-11-18 01:35:00,2024,11,18,95,2742,1,35
2024-11-18 01:40:00,2024,11,18,100,2693,1,40
2024-11-18 01:45:00,2024,11,18,105,2636,1,45
2024-11-18 01:50:00,2024,11,18,110,2556,1,50
2024-11-18 01:55:00,2024,11,18,115,2431,1,55
2024-11-19 00:00:00,2024,11,19,0,2312,0,0
2024-11-19 00:05:00,2024,11,19,5,2234,0,5
2024-11-19 00:10:00,2024,11,19,10,2179,0,10
2024-11-19 00:15:00,2024,11,19,15,2160,0,15
2024-11-19 00:20:00,2024,11,19,20,2168,0,20
2024-11-19 00:25:00,2024,11,19,25,2208,0,25
2024-11-19 00:30:00,2024,11,19,30,2166,0,30
2024-11-19 00:35:00,2024,11,19,35,2162,0,35
2024-11-19 00:40:00,2024,11,19,40,2276,0,40
2024-11-19 00:45:00,2024,11,19,45,2384,0,45
2024-11-19 00:50:00,2024,11,19,50,2453,0,50
2024-11-19 00:55:00,2024,11,19,55,2478,0,55
2024-11-19 01:00:00,2024,11,19,60,2488,1,0
2024-11-19 01:05:00,2024,11,19,65,2473,1,5
2024-11-19 01:10:00,2024,11,19,70,2429,1,10
2024-11-19 01:15:00,2024,11,19,75,2396,1,15
2024-11-19 01:20:00,2024,11,19,80,2474,1,20
2024-11-19 01:25:00,2024,11,19,85,2567,1,25
2024-11-19 01:30:00,2024,11,19,90,2537,1,30
2024-11-19 01:35:00,2024,11,19,95,2508,1,35
2024-11-19 01:40:00,2024,11,19,100,2466,1,40
2024-11-19 01:45:00,2024,11,19,105,2449,1,45
2024-11-19 01:50:00,2024,11,19,110,2425,1,50
2024-11-19 01:55:00,2024,11,19,115,2341,1,55
2024-11-20 00:00:00,2024,11,20,0,2252,0,0
2024-11-20 00:05:00,2024,11,20,5,2208,0,5
2024-11-20 00:10:00,2024,11,20,10,2183,0,10
2024-11-20 00:15:00,2024,11,20,15,2187,0,15
2024-11-20 00:20:00,2024,11,20,20,2212,0,20
2024-11-20 00:25:00,2024,11,20,25,2288,0,25
2024-11-20 00:30:00,2024,11,20,30,2278,0,30
2024-11-20 00:35:00,2024,11,20,35,2261,0,35
2024-11-20 00:40:00,2024,11,20,40,2322,0,40
2024-11-20 00:45:00,2024,11,20,45,2376,0,45
2024-11-20 00:50:00,2024,11,20,50,2402,0,50
2024-11-20 00:55:00,2024,11,20,55,2410,0,55
2024-11-20 01:00:00,2024,11,20,60,2399,1,0
2024-11-20 01:05:00,2024,11,20,65,2385,1,5
2024-11-20 01:10:00,2024,11,20,70,2371,1,10
2024-11-20 01:15:00,2024,11,20,75,2370,1,15
2024-11-20 01:20:00,2024,11,20,80,2508,1,20
