Year,Month,Day,Period,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1,     SUM,PER UNIT
2020,10,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,7,5.2,5.3,6.5,3.5,4.9,5.4,5.9,4.3,5.5,4.3,4.3,4.7,2.3,2.3,2.3,2.1,1.9,2.1,2.1,1.1,1.1,1,1.1,1,1.1,1,1.1,1.2,1,0.5,1.5,87.6,0.075426
2020,10,26,8,27.4,27.5,19.8,17.4,18.9,19.1,19.1,18.8,18.9,18.8,19,20.3,8.2,8.2,8.2,8.7,8.8,8.3,9.1,3.3,3.2,3.2,3,2.9,3,3.1,3.5,3.5,3.1,1.4,4.5,342.2,0.294644
2020,10,26,9,47.7,47.8,33.4,29.3,31.2,32.4,31.7,30.8,31.7,30.8,31,33.3,13.6,13.6,13.6,14.1,14.3,13.4,14.9,4.9,4.9,5,4.7,4.6,4.7,4.9,5.7,5.7,5.3,2.4,6.8,568.2,0.489237
2020,10,26,10,60,60,42.6,37.5,41,41.5,39.5,40.4,39.5,40.4,38.7,41.3,17.3,17.4,17.3,17.8,17.8,16.6,18.6,6.1,6.1,6.5,5.8,6,5.8,6.3,7.3,7.3,6.8,3,8.5,720.7,0.620544
2020,10,26,11,66.7,66.7,46.6,44.2,47,45.5,45,43.1,45.1,43.1,43.8,46.8,19.5,19.5,19.5,20,19.7,18.8,20.5,7,7,7.2,6.6,6.8,6.7,7.1,8.1,8.2,7.5,3.4,9.5,806.2,0.694162
2020,10,26,12,68.7,68.7,48.5,45.6,48.3,47.3,46.7,45.5,46.8,45.5,44.4,47.2,19.7,19.7,19.7,20.1,19.5,19,20.2,7.1,7.1,7.3,6.8,6.9,6.9,7.2,8.4,8.4,7.6,3.4,9.5,827.7,0.712674
2020,10,26,13,67.1,67.1,47.8,43.8,46.7,46.7,45.9,45.1,46,45.1,44.2,47.7,18.3,18.3,18.3,18.7,19.4,19,20.1,6.9,6.9,7.1,6.5,6.7,6.5,7,8,8,7.3,3.3,8.8,808.3,0.695970
2020,10,26,14,60.4,60.3,41.6,38.6,40.4,40.6,40.3,39.9,40.3,39.9,39,42.2,16,16,16,16.5,17.4,16.7,18.1,5.9,5.9,6.2,5.6,5.7,5.6,6.1,7,7,6.4,2.9,7.7,712.2,0.613225
2020,10,26,15,43.2,43.2,30.5,29.2,28.9,29.6,28.1,30,28,30,28.3,31,12.3,12.3,12.3,13,13.1,12.2,13.5,4.3,4.3,4.6,4,4.1,3.8,4.6,5.3,5.3,4.8,2.2,5.7,521.7,0.449199
2020,10,26,16,19.5,19.5,13.9,13.1,13.3,13.6,13.1,14.7,12.7,14.7,14.3,16,5.4,5.4,5.4,6.5,6.9,6.2,7,1.8,1.8,2.3,1.7,1.8,1.6,2.3,2.7,2.7,2.4,1.1,2.3,245.7,0.211555
2020,10,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,7,4.9,5,6.1,3.4,4.6,5.1,5.5,4,5.1,4,4.1,3,2.9,2.9,2.9,2.6,1.6,2,1.9,0.3,0.3,1,1.1,1,1.1,0.8,1.2,1.1,1,0.5,1.4,82.4,0.070949
2020,10,27,8,28.1,28.1,19.5,18,18.9,18.8,19.1,19.1,18.9,19.1,19,20.5,8.6,8.6,8.6,8.7,8.6,8.3,9.2,2.8,2.8,3,2.7,2.8,1.8,3.1,3.5,3.5,3.2,1.4,4.4,342.7,0.295075
2020,10,27,9,48.6,48.6,32.7,30.9,31.9,31.3,32.5,32.4,32.5,32.4,31.4,33.9,14.1,14.1,14.1,14.1,14.2,13.6,15.2,4.6,4.6,5.1,4.2,4.7,3.2,5,5.6,5.5,5.3,2.3,7,575.6,0.495609
2020,10,27,10,61.8,61.8,44.1,40.7,42.3,42.5,42.8,40.7,43,40.7,40,43,17.7,17.7,17.7,17.7,18.1,17.1,19.4,6.2,6.2,6.5,5.8,6.1,5.9,6.4,7.2,7.2,6.8,3,8.6,744.7,0.641209
2020,10,27,11,70.8,70.8,50.5,46.4,48.4,48.8,48.3,46.1,48.5,46.1,46.9,50.5,20.3,20.3,20.3,20.3,20.3,20.1,21.6,6.8,6.7,7.2,6.2,6.8,6.8,7.1,8.3,8.3,7.7,3.4,9.5,850.1,0.731961
2020,10,27,12,73.7,73.7,52.1,48.2,50.3,50.6,50.6,48.4,50.7,48.3,49.1,52.9,21,21,21,21,20.7,21,22,7.1,7.1,7.2,6.4,6.9,6.9,7.2,8.7,8.6,7.9,3.6,9.7,883.6,0.760806
2020,10,27,13,72.3,72.3,49.6,46.3,48.2,48.2,48.2,47.7,48.2,47.7,47.2,50.9,20,20,20,19.9,20.1,20.2,21.4,6.9,6.9,7.1,6.4,6.6,6.5,6.9,8.2,8.2,7.5,3.4,9.1,852.1,0.733683
2020,10,27,14,62.7,62.6,42.4,39.6,41.6,41.2,41.2,41.4,41.2,41.3,41,44.4,17.3,17.3,17.3,17.4,17.6,17.6,18.6,6,6,6.2,5.7,5.7,5.6,6.1,6.9,7.1,6.5,2.9,7.6,736,0.633718
2020,10,27,15,41.9,41.6,30.4,27.5,28.3,29.4,28.2,29.7,28.1,29.6,29.5,32.3,12.1,12.1,12.1,12.5,12.9,12.7,13.6,4.2,4.2,4.6,3.8,4.1,3.7,4.5,5.1,5.2,4.8,2.1,5.3,516.1,0.444377
2020,10,27,16,19.9,19.8,13.9,13.1,13.4,13.6,13.2,14.8,12.8,14.7,14.6,16.2,5.3,5.2,5.2,6.3,6.8,6.4,7.1,1.6,1.6,1.7,1.5,1.7,1.2,2.3,2.4,2.4,2.4,1,2.5,244.6,0.210608
2020,10,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,7,4.6,4.7,5.1,2.9,3.8,4.5,4.5,3.9,5,3.9,4,2.9,2.5,2.6,2.6,1.7,1.6,1.8,1.9,1.1,1.1,1,1.1,1,1.1,1,1.1,1.2,0.8,0.5,1.5,77,0.066299
2020,10,28,8,28.4,28.5,19.2,17.4,18.6,18.7,18.6,20.1,19.3,20.1,19.5,20.9,8.3,8.3,8.3,8.8,8.9,8.3,9.4,3,3,3.3,3,3,3,3.2,3.7,3.7,3,1.5,4.4,347.4,0.299122
2020,10,28,9,48.5,48.6,32.1,30.6,31.5,31.5,31.5,33.4,32.7,33.3,33.1,35.7,13.5,13.5,13.5,14,14.7,13.9,15.6,4.7,4.7,5.3,4.7,5,4.7,5.2,6,6.1,5.1,2.5,6.9,582.1,0.501205
2020,10,28,10,65.5,65.6,42.9,41,40.3,42.2,42,42.2,43.5,42.1,42.9,46,17.1,17.1,17.1,17.6,18.3,18,19.5,6.1,6,6.7,6,6.3,6.1,6.5,7.6,7.6,6.5,3.1,8.7,758.1,0.652747
2020,10,28,11,74.5,74.5,48.4,46.7,47.8,47.8,47.3,48.2,49,48.2,48.8,52.4,20.1,20.1,20.1,20.6,20.7,20.4,22,6.8,6.8,7.4,6.8,7,6.9,7.3,8.5,8.6,7.4,3.5,9.5,864.1,0.744016
2020,10,28,12,77.5,77.5,50.1,48.2,49.6,49.5,49.3,50.1,51.1,50,51,54.6,21,21,21,21.5,21.3,21.2,22.5,6.9,6.9,7.5,6.9,7.1,6.9,7.4,8.8,8.8,7.6,3.6,9.6,896,0.771483
2020,10,28,13,74.8,74.8,48,45.9,47.7,47.4,47.1,48,48.8,47.9,48.5,52.6,19.9,19.9,19.9,20.5,20.7,20.3,21.9,6.6,6.6,7.2,6.6,6.7,6.6,7.1,8.4,8.4,7.1,3.5,9,858.4,0.739108
2020,10,28,14,64,63.9,41.4,39.9,40.6,40.9,40.5,42.3,41.9,42.3,41.9,45.5,17.4,17.4,17.4,18,18,17.5,19,5.6,5.6,6,5.6,5.6,5.7,5.9,7.1,7.2,6.2,3,7.8,741.1,0.638109
2020,10,28,15,44,44,30,28.8,28.1,29.6,27.8,31.1,28.7,31,30.5,33.6,12.5,12.5,12.5,13.3,13.5,12.8,14.3,4,4.1,4.7,4,4.2,3.8,4.7,5.3,5.4,4.6,2.2,5.6,531.2,0.457379
2020,10,28,16,19.5,19.5,13.2,12.8,12.8,13,12.5,14.1,12.7,14.1,13.9,16.3,5.3,5.3,5.3,6.4,6.9,6.2,7.1,1.6,1.6,2.3,1.6,1.8,1.5,2.4,2.4,2.6,2.2,1.1,2.4,240.4,0.206992
2020,10,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,7,4.2,4.2,4.8,2.8,3.5,4.2,4,3.5,3.7,3.4,3.5,4.1,2.4,2.4,2.4,2.3,1.4,1.6,1.6,1.1,1.1,1,1.1,1,1.1,1,1,1.1,0.8,0.5,1.5,72.3,0.062252
2020,10,29,8,27.7,27.7,19,17.7,18.4,18.6,18.5,19.6,18.4,19.6,19.4,21.1,8.5,8.5,8.5,9,8.9,8.2,9.4,3.1,3.1,3.4,3.1,3.1,3,3.3,3.4,3.5,3,1.5,4.4,344.6,0.296711
2020,10,29,9,47,47.1,32.7,30.4,31.9,32.2,32.2,32.7,32.1,32.6,32.4,35.3,14.3,14.3,14.3,14.9,14.9,13.6,15.8,5.1,5,5.6,5,5.1,5,5.4,5.7,5.8,4.9,2.4,7,582.7,0.501722
2020,10,29,10,60.6,60.6,42.2,39.9,40.9,41.6,41.9,41.5,42,41.5,42.1,45.6,18.1,18.1,18.1,18.6,19.2,17.6,20.4,6.3,6.3,6.9,6.2,6.4,6.2,6.7,7.1,7.3,6.2,3,8.9,748,0.644050
2020,10,29,11,67.8,67.8,47.4,45,45.6,46.8,46.2,47.2,46.3,47.2,47.1,50.9,20.5,20.5,20.5,21,21.4,19.7,22.8,6.8,6.8,7.5,6.8,7.1,6.8,7.4,8.1,8.3,7.1,3.4,9.7,837.5,0.721112
2020,10,29,12,69.9,69.9,48.7,46.3,47.5,48.2,47,49,47.1,49,48.3,52,20.9,20.9,20.9,21.4,21.9,20.1,23.1,6.9,6.9,7.4,6.9,7,6.9,7.3,8.4,8.6,7.3,3.5,9.7,858.9,0.739538
2020,10,29,13,68.9,68.9,46.4,43.5,44.5,45.8,45,47,45.1,47,46.1,50.2,19.9,19.9,19.9,20.4,20.8,19.3,22.1,6.5,6.5,7.1,6.5,6.7,6.5,7.1,7.9,8.1,6.8,3.3,9.1,822.8,0.708455
2020,10,29,14,60.9,60.8,39.9,37.8,38.9,39.4,38.5,41.3,38.5,41.3,40.9,44.8,17.2,17.2,17.2,17.9,18.1,17,19.2,5.6,5.6,6,5.6,5.6,5.5,5.9,6.9,7,6,2.9,7.8,717.2,0.617531
2020,10,29,15,42.3,42.3,29.6,28.6,27.5,29.2,27.2,30.5,27,30.5,30.4,33.8,12.5,12.5,12.5,13.3,13.5,12.7,14.2,3.9,3.9,4.6,3.9,4.1,3.7,4.6,5.2,5.3,4.6,2.2,5.5,521.6,0.449113
2020,10,29,16,18.3,18.3,12.5,12.1,12,12.4,11.8,13.4,11.4,13.4,13.3,15.7,5.2,5.2,5.2,6.3,6.8,5.9,7,1.6,1.6,2.3,1.6,1.8,1.5,2.4,2.5,2.5,2.2,1,2.4,229.6,0.197692
2020,10,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,7,3.8,3.9,4.3,2.6,3.1,3.8,3.5,3.2,2.9,3.2,3.3,3.7,2.2,2.3,2.3,1.8,1.4,1.5,1.5,1.1,1.1,1,1.1,1,1.1,0.9,0.9,1,0.7,0.4,1.4,66,0.056828
2020,10,30,8,27.5,27.5,18.9,17.8,17.8,18.5,18,19.2,17.4,19.2,19.5,21.2,8.4,8.4,8.4,8.6,8.8,8.3,9.2,3.1,3.1,3.3,3,2.9,3,3.1,3.4,3.4,3,1.4,4.3,339.6,0.292406
2020,10,30,9,46.8,46.9,32,30.6,30.5,31.5,31.1,31.8,30.3,31.7,32.8,35.7,14.2,14.3,14.3,14.2,14.5,13.8,15.3,5,4.9,5.1,4.8,4.7,4.9,4.8,5.6,5.7,4.9,2.3,6.6,571.6,0.492165
2020,10,30,10,60.4,60.4,41.3,39.8,40.1,40.7,40.3,41,39.5,41,42.3,45.8,18.3,18.3,18.3,18.1,18.2,17.7,19.3,6.2,6.2,6.5,6.1,6,6.2,6.2,7,7,6.2,2.9,7.9,735.2,0.633029
2020,10,30,11,68.1,68.1,46.2,45.2,45.2,45.6,45.5,46.5,44.6,46.4,47.3,51.2,20.1,20.1,20.1,19.8,20.7,19.8,21.9,6.9,6.9,7.3,6.8,6.8,6.9,7,8.1,8.2,7.2,3.4,8.7,826.6,0.711727
2020,10,30,12,73.6,73.6,48.1,45.9,46.4,47.5,45.8,47,45,47,48.2,51.9,20.6,20.6,20.6,20.3,21.5,20.1,22.6,7,7,7.3,6.9,6.8,7,7,8.4,8.5,7.5,3.5,9.1,852.3,0.733856
2020,10,30,13,71.7,71.6,45.6,44.5,43.7,45,42.8,43.5,41.9,43.5,45.5,49.5,19.5,19.4,19.4,19.2,20.4,19,21.5,6.5,6.5,6.9,6.5,6.4,6.5,6.6,8.1,8.1,7,3.3,8.7,808.3,0.695970
2020,10,30,14,61.1,61.1,39.1,38.6,38.2,38.7,37.5,37.9,36.6,37.8,39.3,42.9,16.9,16.9,16.9,16.8,17.7,16.4,18.7,5.6,5.6,5.9,5.5,5.4,5.5,5.6,7.1,7.1,6.1,2.9,7.5,698.9,0.601774
2020,10,30,15,41.9,41.8,27.9,27.2,26.4,27.5,25.4,29.7,24.7,29.6,29.7,33,12.3,12.3,12.3,12.5,13.6,12.4,14.3,3.9,3.9,4.5,3.8,4,3.6,4.3,5.2,5.2,4.4,2.1,5.4,504.8,0.434648
2020,10,30,16,17.9,17.8,11.9,12,11.7,11.8,11.4,13.3,10.8,13.3,12.9,15.3,5,5,5,5.8,6.6,5.7,6.7,1.6,1.6,2.2,1.5,1.7,1.4,2.2,2.5,2.4,2.1,1,2.3,222.4,0.191493
2020,10,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,10,31,7,3.1,3.2,3.9,2.4,2.9,3.3,3.2,2.6,2.6,2.6,2.6,3.1,2.1,2.2,2.1,1.7,1.2,1.4,1.4,1.1,1.1,0.9,1.1,0.9,1.1,0.8,0.8,0.9,0.7,0.4,1.4,58.8,0.050629
2020,10,31,8,26.7,26.7,18.5,17.5,17.8,17.8,17.8,18.1,17.2,18.1,18.2,19.9,8,8,8,8.1,8.4,7.9,8.8,3,3,3.2,2.9,2.9,2.9,3,3.2,3.3,3,1.3,4.1,327.3,0.281815
2020,10,31,9,46.5,46.6,30.9,29.8,30.4,29.9,30.5,30.3,29.8,30.3,30.6,33.4,13.4,13.4,13.4,13.4,13.8,13.2,14.6,4.7,4.7,5,4.6,4.6,4.6,4.7,5.4,5.4,5,2.2,6.4,551.5,0.474858
2020,10,31,10,58.8,58.9,40.3,37.9,39.3,39.2,38.3,39.7,37.5,39.7,40.1,43.5,16.9,16.9,16.9,16.7,17.9,17.2,18.9,5.8,5.8,6.4,5.7,5.9,5.7,6.1,7.1,7.1,6.3,2.9,8,707.4,0.609092
2020,10,31,11,65.7,65.8,45.6,45.2,45.7,44.5,44.5,43.1,43.7,43.1,42.8,46.3,18.3,18.3,18.3,18,19.9,18.3,21,6.7,6.7,7.3,6.6,6.8,6.6,6.9,7.9,7.9,7.1,3.3,8.7,790.6,0.680730
