Year,Month,Day,Period,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4,    SUM,PER UNIT
2020,11,24,13,26.4,26.4,26.4,26.4,26.4,26.4,29,29,29,29,29,29,29,29,29,29,19.4,19.4,19.4,19.4,526,0.526
2020,11,24,14,26.4,26.4,26.4,26.4,26.4,26.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,6.7,6.7,6.7,6.7,469.2,0.4692
2020,11,24,15,26.4,26.4,26.4,26.4,26.4,26.4,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,13.5,13.5,13.5,13.5,488.4,0.4884
2020,11,24,16,25.9,25.9,25.9,25.9,25.9,25.9,28,28,28,28,28,28,28,28,28,28,19.5,19.5,19.5,19.5,513.4,0.5134
2020,11,24,17,26.4,26.4,26.4,26.4,26.4,26.4,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,19.9,19.9,19.9,19.9,516,0.516
2020,11,24,18,26.4,26.4,26.4,26.4,26.4,26.4,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,21.9,21.9,21.9,21.9,528,0.528
2020,11,24,19,26.9,26.9,26.9,26.9,26.9,26.9,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,30.9,30.9,30.9,30.9,497,0.497
2020,11,24,20,25.9,25.9,25.9,25.9,25.9,25.9,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,35.2,35.2,35.2,35.2,481.2,0.4812
2020,11,24,21,16.5,16.5,16.5,16.5,16.5,16.5,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,31.3,31.3,31.3,31.3,411.2,0.4112
2020,11,24,22,12.7,12.7,12.7,12.7,12.7,12.7,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,28.1,28.1,28.1,28.1,369.6,0.3696
2020,11,24,23,12.3,12.3,12.3,12.3,12.3,12.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,27.6,27.6,27.6,27.6,277.2,0.2772
2020,11,24,24,11.3,11.3,11.3,11.3,11.3,11.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,33.9,33.9,33.9,33.9,296.4,0.2964
2020,11,25,1,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,20.2,20.2,20.2,20.2,251,0.251
2020,11,25,2,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,13,13,13,13,222.2,0.2222
2020,11,25,3,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,17.2,17.2,17.2,17.2,236,0.236
2020,11,25,4,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,206.6,0.2066
2020,11,25,5,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,10.2,10.2,10.2,10.2,211,0.211
2020,11,25,6,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,11.8,11.8,11.8,11.8,217.4,0.2174
2020,11,25,7,13.7,13.7,13.7,13.7,13.7,13.7,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,11,11,11,11,307.2,0.3072
2020,11,25,8,13.7,13.7,13.7,13.7,13.7,13.7,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,26.3,26.3,26.3,26.3,378.4,0.3784
2020,11,25,9,12.7,12.7,12.7,12.7,12.7,12.7,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.1,27.1,27.1,27.1,462.6,0.4626
2020,11,25,10,13.2,13.2,13.2,13.2,13.2,13.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,27.9,27.9,27.9,27.9,482.8,0.4828
2020,11,25,11,13.2,13.2,13.2,13.2,13.2,13.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,27.9,27.9,27.9,27.9,482.8,0.4828
2020,11,25,12,15.6,15.6,15.6,15.6,15.6,15.6,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,27.9,27.9,27.9,27.9,497.2,0.4972
2020,11,25,13,25.9,25.9,25.9,25.9,25.9,25.9,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,27.9,27.9,27.9,27.9,561,0.561
2020,11,25,14,26.4,26.4,26.4,26.4,26.4,26.4,29,29,29,29,29,29,29,29,29,29,30.4,30.4,30.4,30.4,570,0.57
2020,11,25,15,26.4,26.4,26.4,26.4,26.4,26.4,28,28,28,28,28,28,28,28,28,28,30.2,30.2,30.2,30.2,559.2,0.5592
2020,11,25,16,24.1,24.1,24.1,24.1,24.1,24.1,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,30.3,30.3,30.3,30.3,549.8,0.5498
2020,11,25,17,17,17,17,17,17,17,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,29.4,29.4,29.4,29.4,497.6,0.4976
2020,11,25,18,13.2,13.2,13.2,13.2,13.2,13.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,33,33,33,33,413.2,0.4132
2020,11,25,19,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,30,30,30,30,386.2,0.3862
2020,11,25,20,12.7,12.7,12.7,12.7,12.7,12.7,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,30,30,30,30,381.2,0.3812
2020,11,25,21,14.2,14.2,14.2,14.2,14.2,14.2,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,28.8,28.8,28.8,28.8,385.4,0.3854
2020,11,25,22,13.7,13.7,13.7,13.7,13.7,13.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,41.9,41.9,41.9,41.9,436.8,0.4368
2020,11,25,23,14.2,14.2,14.2,14.2,14.2,14.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,35.2,35.2,35.2,35.2,321,0.321
2020,11,25,24,13.7,13.7,13.7,13.7,13.7,13.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,25.1,25.1,25.1,25.1,273.6,0.2736
2020,11,26,1,3.8,3.8,3.8,3.8,3.8,3.8,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,19.3,19.3,19.3,19.3,191,0.191
2020,11,26,2,5.2,5.2,5.2,5.2,5.2,5.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,18.5,18.5,18.5,18.5,198.2,0.1982
2020,11,26,3,4.7,4.7,4.7,4.7,4.7,4.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,28.5,28.5,28.5,28.5,233.2,0.2332
2020,11,26,4,5.2,5.2,5.2,5.2,5.2,5.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,26.7,26.7,26.7,26.7,229,0.229
2020,11,26,5,4.7,4.7,4.7,4.7,4.7,4.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,12.9,12.9,12.9,12.9,170.8,0.1708
2020,11,26,6,5.2,5.2,5.2,5.2,5.2,5.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,20.7,20.7,20.7,20.7,207,0.207
2020,11,26,7,5.2,5.2,5.2,5.2,5.2,5.2,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,22.1,22.1,22.1,22.1,296.6,0.2966
2020,11,26,8,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,27.8,27.8,27.8,27.8,377.4,0.3774
2020,11,26,9,13.2,13.2,13.2,13.2,13.2,13.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,24.6,24.6,24.6,24.6,449.6,0.4496
2020,11,26,10,13.2,13.2,13.2,13.2,13.2,13.2,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,25.7,25.7,25.7,25.7,460,0.46
2020,11,26,11,13.2,13.2,13.2,13.2,13.2,13.2,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,23.3,23.3,23.3,23.3,446.4,0.4464
2020,11,26,12,13.2,13.2,13.2,13.2,13.2,13.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.3,28.3,28.3,28.3,474.4,0.4744
2020,11,26,13,13.7,13.7,13.7,13.7,13.7,13.7,28,28,28,28,28,28,28,28,28,28,32.7,32.7,32.7,32.7,493,0.493
2020,11,26,14,25.9,25.9,25.9,25.9,25.9,25.9,28,28,28,28,28,28,28,28,28,28,26,26,26,26,539.4,0.5394
2020,11,26,15,25.9,25.9,25.9,25.9,25.9,25.9,28,28,28,28,28,28,28,28,28,28,23.3,23.3,23.3,23.3,528.6,0.5286
2020,11,26,16,25,25,25,25,25,25,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,22.8,22.8,22.8,22.8,527.2,0.5272
2020,11,26,17,13.2,13.2,13.2,13.2,13.2,13.2,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,21.7,21.7,21.7,21.7,450,0.45
2020,11,26,18,13.2,13.2,13.2,13.2,13.2,13.2,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,21,21,21,21,447.2,0.4472
2020,11,26,19,13.7,13.7,13.7,13.7,13.7,13.7,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,27.4,27.4,27.4,27.4,395.8,0.3958
2020,11,26,20,13.2,13.2,13.2,13.2,13.2,13.2,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,28.3,28.3,28.3,28.3,385.4,0.3854
2020,11,26,21,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,29.6,29.6,29.6,29.6,384.6,0.3846
2020,11,26,22,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,26.3,26.3,26.3,26.3,371.4,0.3714
2020,11,26,23,13.7,13.7,13.7,13.7,13.7,13.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,25.4,25.4,25.4,25.4,290.8,0.2908
2020,11,26,24,13.2,13.2,13.2,13.2,13.2,13.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.9,9.9,9.9,9.9,213.8,0.2138
2020,11,27,1,5.7,5.7,5.7,5.7,5.7,5.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,19.9,19.9,19.9,19.9,206.8,0.2068
2020,11,27,2,3.8,3.8,3.8,3.8,3.8,3.8,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,15.7,15.7,15.7,15.7,180.6,0.1806
2020,11,27,3,4.2,4.2,4.2,4.2,4.2,4.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,12.5,12.5,12.5,12.5,168.2,0.1682
2020,11,27,4,3.8,3.8,3.8,3.8,3.8,3.8,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,17.3,17.3,17.3,17.3,187,0.187
2020,11,27,5,3.8,3.8,3.8,3.8,3.8,3.8,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,17.8,17.8,17.8,17.8,187,0.187
2020,11,27,6,4.2,4.2,4.2,4.2,4.2,4.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,13.2,13.2,13.2,13.2,173,0.173
2020,11,27,7,5.2,5.2,5.2,5.2,5.2,5.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,26.3,26.3,26.3,26.3,323.4,0.3234
2020,11,27,8,12.7,12.7,12.7,12.7,12.7,12.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,22.3,22.3,22.3,22.3,352.4,0.3524
2020,11,27,9,12.7,12.7,12.7,12.7,12.7,12.7,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,462.6,0.4626
2020,11,27,10,13.2,13.2,13.2,13.2,13.2,13.2,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,31,31,31,31,479.2,0.4792
2020,11,27,11,13.2,13.2,13.2,13.2,13.2,13.2,28,28,28,28,28,28,28,28,28,28,22.5,22.5,22.5,22.5,449.2,0.4492
2020,11,27,12,12.7,12.7,12.7,12.7,12.7,12.7,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,22,22,22,22,440.2,0.4402
2020,11,27,13,13.2,13.2,13.2,13.2,13.2,13.2,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,20.1,20.1,20.1,20.1,435.6,0.4356
2020,11,27,14,15.1,15.1,15.1,15.1,15.1,15.1,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,20.9,20.9,20.9,20.9,452.2,0.4522
2020,11,27,15,25.9,25.9,25.9,25.9,25.9,25.9,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,22.7,22.7,22.7,22.7,524.2,0.5242
2020,11,27,16,26.4,26.4,26.4,26.4,26.4,26.4,28,28,28,28,28,28,28,28,28,28,21.2,21.2,21.2,21.2,523.2,0.5232
2020,11,27,17,17.9,17.9,17.9,17.9,17.9,17.9,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,20.2,20.2,20.2,20.2,464.2,0.4642
2020,11,27,18,17.9,17.9,17.9,17.9,17.9,17.9,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,22.4,22.4,22.4,22.4,475,0.475
2020,11,27,19,15.6,15.6,15.6,15.6,15.6,15.6,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,28.5,28.5,28.5,28.5,400.6,0.4006
2020,11,27,20,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,30,30,30,30,386.2,0.3862
2020,11,27,21,13.7,13.7,13.7,13.7,13.7,13.7,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,31.4,31.4,31.4,31.4,398.8,0.3988
2020,11,27,22,12.7,12.7,12.7,12.7,12.7,12.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,31.8,31.8,31.8,31.8,390.4,0.3904
2020,11,27,23,13.2,13.2,13.2,13.2,13.2,13.2,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,26.1,26.1,26.1,26.1,292.6,0.2926
2020,11,27,24,13.2,13.2,13.2,13.2,13.2,13.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,14.4,14.4,14.4,14.4,231.8,0.2318
2020,11,28,1,4.2,4.2,4.2,4.2,4.2,4.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,17.8,17.8,17.8,17.8,189.4,0.1894
2020,11,28,2,4.2,4.2,4.2,4.2,4.2,4.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,26.3,26.3,26.3,26.3,223.4,0.2234
2020,11,28,3,3.8,3.8,3.8,3.8,3.8,3.8,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,16.4,16.4,16.4,16.4,181.4,0.1814
2020,11,28,4,3.8,3.8,3.8,3.8,3.8,3.8,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,22.9,22.9,22.9,22.9,207.4,0.2074
2020,11,28,5,3.8,3.8,3.8,3.8,3.8,3.8,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,16.5,16.5,16.5,16.5,183.8,0.1838
2020,11,28,6,3.8,3.8,3.8,3.8,3.8,3.8,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,18.7,18.7,18.7,18.7,190.6,0.1906
2020,11,28,7,4.2,4.2,4.2,4.2,4.2,4.2,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,12.3,12.3,12.3,12.3,249.4,0.2494
2020,11,28,8,3.8,3.8,3.8,3.8,3.8,3.8,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,15.5,15.5,15.5,15.5,267.8,0.2678
2020,11,28,9,4.7,4.7,4.7,4.7,4.7,4.7,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,14.6,14.6,14.6,14.6,347.6,0.3476
2020,11,28,10,4.2,4.2,4.2,4.2,4.2,4.2,28,28,28,28,28,28,28,28,28,28,18.2,18.2,18.2,18.2,378,0.378
2020,11,28,11,4.7,4.7,4.7,4.7,4.7,4.7,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,24.1,24.1,24.1,24.1,402.6,0.4026
2020,11,28,12,10.9,10.9,10.9,10.9,10.9,10.9,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,22.1,22.1,22.1,22.1,435.8,0.4358
2020,11,28,13,14.2,14.2,14.2,14.2,14.2,14.2,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,23.6,23.6,23.6,23.6,457.6,0.4576
2020,11,28,14,13.2,13.2,13.2,13.2,13.2,13.2,28,28,28,28,28,28,28,28,28,28,25.4,25.4,25.4,25.4,460.8,0.4608
2020,11,28,15,14.6,14.6,14.6,14.6,14.6,14.6,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,23.7,23.7,23.7,23.7,466.4,0.4664
2020,11,28,16,13.7,13.7,13.7,13.7,13.7,13.7,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,16.1,16.1,16.1,16.1,432.6,0.4326
2020,11,28,17,26.4,26.4,26.4,26.4,26.4,26.4,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,16.4,16.4,16.4,16.4,512,0.512
2020,11,28,18,27.4,27.4,27.4,27.4,27.4,27.4,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,20.4,20.4,20.4,20.4,532,0.532
2020,11,28,19,26.9,26.9,26.9,26.9,26.9,26.9,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,27.9,27.9,27.9,27.9,466,0.466
2020,11,28,20,26.4,26.4,26.4,26.4,26.4,26.4,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,25.4,25.4,25.4,25.4,451,0.451
2020,11,28,21,26.9,26.9,26.9,26.9,26.9,26.9,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,22.7,22.7,22.7,22.7,439.2,0.4392
2020,11,28,22,26.4,26.4,26.4,26.4,26.4,26.4,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,22.7,22.7,22.7,22.7,432.2,0.4322
2020,11,28,23,13.2,13.2,13.2,13.2,13.2,13.2,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,24,24,24,24,282.2,0.2822
2020,11,28,24,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,12.8,12.8,12.8,12.8,223.4,0.2234
2020,11,29,1,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,10.2,10.2,10.2,10.2,213,0.213
2020,11,29,2,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.8,30.8,30.8,30.8,295.4,0.2954
2020,11,29,3,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,18.6,18.6,18.6,18.6,243.6,0.2436
2020,11,29,4,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,15.7,15.7,15.7,15.7,235,0.235
2020,11,29,5,13.2,13.2,13.2,13.2,13.2,13.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,18.8,18.8,18.8,18.8,249.4,0.2494
2020,11,29,6,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,18.8,18.8,18.8,18.8,244.4,0.2444
2020,11,29,7,13.2,13.2,13.2,13.2,13.2,13.2,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,13.1,13.1,13.1,13.1,312.6,0.3126
2020,11,29,8,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,33.7,33.7,33.7,33.7,401,0.401
2020,11,29,9,13.2,13.2,13.2,13.2,13.2,13.2,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,28,28,28,28,469.2,0.4692
2020,11,29,10,13.2,13.2,13.2,13.2,13.2,13.2,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,36.4,36.4,36.4,36.4,502.8,0.5028
2020,11,29,11,12.7,12.7,12.7,12.7,12.7,12.7,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,33,33,33,33,486.2,0.4862
2020,11,29,12,13.2,13.2,13.2,13.2,13.2,13.2,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,33.1,33.1,33.1,33.1,487.6,0.4876
2020,11,29,13,14.6,14.6,14.6,14.6,14.6,14.6,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,32.6,32.6,32.6,32.6,496,0.496
2020,11,29,14,26.4,26.4,26.4,26.4,26.4,26.4,28,28,28,28,28,28,28,28,28,28,31.2,31.2,31.2,31.2,563.2,0.5632
2020,11,29,15,25.9,25.9,25.9,25.9,25.9,25.9,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,36.5,36.5,36.5,36.5,579.4,0.5794
2020,11,29,16,25.9,25.9,25.9,25.9,25.9,25.9,28,28,28,28,28,28,28,28,28,28,34.3,34.3,34.3,34.3,572.6,0.5726
2020,11,29,17,25.9,25.9,25.9,25.9,25.9,25.9,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,34.1,34.1,34.1,34.1,565.8,0.5658
2020,11,29,18,26.4,26.4,26.4,26.4,26.4,26.4,28,28,28,28,28,28,28,28,28,28,34.5,34.5,34.5,34.5,576.4,0.5764
2020,11,29,19,26.4,26.4,26.4,26.4,26.4,26.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,32.5,32.5,32.5,32.5,492.4,0.4924
2020,11,29,20,25.9,25.9,25.9,25.9,25.9,25.9,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,32.8,32.8,32.8,32.8,477.6,0.4776
2020,11,29,21,16,16,16,16,16,16,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,29,29,29,29,401,0.401
2020,11,29,22,15.1,15.1,15.1,15.1,15.1,15.1,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,29.3,29.3,29.3,29.3,394.8,0.3948
2020,11,29,23,13.7,13.7,13.7,13.7,13.7,13.7,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,29.4,29.4,29.4,29.4,298.8,0.2988
2020,11,29,24,13.7,13.7,13.7,13.7,13.7,13.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,17.7,17.7,17.7,17.7,246,0.246
2020,11,30,1,13.7,13.7,13.7,13.7,13.7,13.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,26,26,26,26,279.2,0.2792
2020,11,30,2,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,15.4,15.4,15.4,15.4,233.8,0.2338
2020,11,30,3,13.7,13.7,13.7,13.7,13.7,13.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,28.8,28.8,28.8,28.8,290.4,0.2904
2020,11,30,4,13.2,13.2,13.2,13.2,13.2,13.2,9,9,9,9,9,9,9,9,9,9,17.6,17.6,17.6,17.6,239.6,0.2396
2020,11,30,5,13.7,13.7,13.7,13.7,13.7,13.7,9,9,9,9,9,9,9,9,9,9,18.4,18.4,18.4,18.4,245.8,0.2458
2020,11,30,6,17,17,17,17,17,17,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,21.4,21.4,21.4,21.4,275.6,0.2756
2020,11,30,7,25.5,25.5,25.5,25.5,25.5,25.5,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,8.4,8.4,8.4,8.4,324.6,0.3246
2020,11,30,8,25.9,25.9,25.9,25.9,25.9,25.9,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,37.3,37.3,37.3,37.3,489.6,0.4896
2020,11,30,9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,24.1,24.1,24.1,24.1,510.8,0.5108
2020,11,30,10,25.9,25.9,25.9,25.9,25.9,25.9,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,24.2,24.2,24.2,24.2,530.2,0.5302
2020,11,30,11,26.9,26.9,26.9,26.9,26.9,26.9,28,28,28,28,28,28,28,28,28,28,26.2,26.2,26.2,26.2,546.2,0.5462
2020,11,30,12,26.4,26.4,26.4,26.4,26.4,26.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,22,22,22,22,530.4,0.5304
2020,11,30,13,26.4,26.4,26.4,26.4,26.4,26.4,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,21.6,21.6,21.6,21.6,526.8,0.5268
2020,11,30,14,26.4,26.4,26.4,26.4,26.4,26.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,20.8,20.8,20.8,20.8,525.6,0.5256
