"time","101_1","101_2","101_3","101_4","102_1","102_2","102_3","102_4","102_pv_2","107_1","113_1","113_2","113_3","113_4","113_pv","114_1","115_1","115_2","115_3","116_1","118_1","118_rtpv_10","118_rtpv_2","118_rtpv_3","118_rtpv_4","118_rtpv_5","118_rtpv_6","118_rtpv_7","118_rtpv_9","121_1","122_1","122_2","122_3","122_4","122_5","122_6","122_wind","123_1","123_2","123_3","123_4","123_5","201_1","201_2","201_3","201_4","202_1","202_2","202_3","202_4","207_1","207_2","213_1","213_2","213_3","213_rtpv","214_1","215_1","215_2","215_3","215_4","215_5","215_pv","216_1","218_1","221_1","222_1","222_2","222_3","222_4","222_5","222_6","223_1","223_2","223_3","223_4","223_5","223_6","301_1","301_2","301_3","301_4","302_1","302_2","302_3","302_4","307_1","307_2","309_wind","313_1","313_pv","313_pv_2","313_rtpv","313_rtpv_10","313_rtpv_12","313_rtpv_13","313_rtpv_2","313_rtpv_3","313_rtpv_4","313_rtpv_5","313_rtpv_6","313_rtpv_7","313_rtpv_8","313_rtpv_9","314_1","315_1","315_2","315_3","315_4","315_5","315_6","315_7","315_8","316_1","318_1","320_pv","321_1","322_1","322_2","322_3","322_4","322_5","322_6","323_1","323_2"
2024-12-20 19:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,16.5,16.5,16.5,16.5,16.5,16.5,166.4,22,155,350,0,0,0,0,76,19.1,0,0,76,76,0,0,0,0,0,0,0,19.1,19.1,19.1,0,22,0,155,0,0,19.1,19.1,19.1,19.1,19.1,19.1,155,155,350,22,0,0,0,0,0,0,0,0,0,0,22,0,0.1,319.177777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,36.9,36.9,36.9,36.9,22,0,0,334.222222222222
2024-12-20 20:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,17.9,17.9,17.9,17.9,17.9,17.9,216.5,0,155,350,0,0,0,0,76,15.2,0,0,76,76,0,0,0,0,0,0,0,15.2,15.2,15.2,0,22,0,155,0,0,15.2,15.2,15.2,15.2,15.2,15.2,155,155,350,0,22,0,0,0,0,0,0,0,0,0,22,0,0,311.355555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,30.2,30.2,30.2,30.2,22,0,0,313.444444444444
2024-12-20 21:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,15.6,15.6,15.6,15.6,15.6,15.6,158.2,0,155,350,0,0,0,0,76,9.1,0,0,76,76,0,0,0,0,0,0,0,9.1,9.1,9.1,22,22,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,22,0,0,0,0,0,0,0,0,0,22,0,0,334.222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,29,29,29,29,22,0,0,322.277777777778
2024-12-20 22:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,13.7,13.7,13.7,13.7,13.7,13.7,82.7,0,155,350,0,0,0,0,76,9.1,0,0,76,76,0,0,0,0,0,0,0,9.1,9.1,9.1,22,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,22,0,0,0,0,0,0,0,0,0,22,0,0,334.222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,24.9,24.9,24.9,24.9,22,0,0,323.677777777778
2024-12-20 23:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,14.2,14.2,14.2,14.2,14.2,14.2,46.3,0,155,350,0,0,0,0,76,9.3,0,0,76,76,0,0,0,0,0,0,0,9.3,9.3,9.3,22,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,0,0,0,0,0,0,22,0,0,292.033333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,19.5,19.5,19.5,19.5,0,0,0,292.666666666667
2024-12-21 00:00:00,0,0,70.8888888888889,70.8888888888889,0,0,70.8888888888889,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.7,4.7,4.7,4.7,4.7,4.7,32.1,0,155,350,0,0,0,0,76,9.1,0,0,74.5564444444444,70.8888888888889,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,287.299111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,20.9,20.9,20.9,20.9,0,0,0,271.888888888889
2024-12-21 01:00:00,0,0,76,70.8888888888889,0,0,70.8888888888889,70.8888888888889,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.2,4.2,4.2,4.2,4.2,4.2,20.8,0,155,350,0,0,0,0,76,9.1,0,0,74.222222222222,70.8888888888889,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,251.111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,16.5,16.5,16.5,16.5,0,0,0,251.111111111111
2024-12-21 02:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.2,4.2,4.2,4.2,4.2,4.2,5.1,0,155,350,0,0,0,0,76,9.3,0,0,76,76,0,0,0,0,0,0,0,9.3,9.3,9.3,0,22,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,22,0,0,0,0,0,0,0,0,0,0,1.8,315.599999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,28.5,28.5,28.5,28.5,22,0,0,0
2024-12-21 03:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.2,4.2,4.2,4.2,4.2,4.2,3.6,0,155,350,0,0,0,0,76,10.7,0,0,76,76,0,0,0,0,0,0,0,10.7,10.7,10.7,0,22,0,155,0,0,10.7,10.7,10.7,10.7,10.7,10.7,155,155,350,0,0,22,0,0,0,0,0,0,0,0,0,0,4.1,295.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,27.1,27.1,27.1,27.1,22,0,0,0
2024-12-21 04:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.7,4.7,4.7,4.7,4.7,4.7,1.5,0,155,350,0,0,0,0,76,18.9,0,0,76,76,0,0,0,0,0,0,0,18.9,18.9,18.9,0,22,0,155,0,0,18.9,18.9,18.9,18.9,18.9,18.9,155,155,350,0,0,22,0,0,0,0,0,0,0,0,0,0,4.2,260.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,27.3,27.3,27.3,27.3,22,0,0,0
2024-12-21 05:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.7,4.7,4.7,4.7,4.7,4.7,3.9,22,155,350,0,0,0,0,76,18.9,0,0,76,76,0,0,22,22,0,0,0,18.9,18.9,18.9,0,22,0,155,0,0,18.9,18.9,18.9,18.9,18.9,18.9,155,155,350,0,0,22,0,0,0,0,0,0,0,0,0,0,4.9,308.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,22,22,22,22,22,22,0,0
2024-12-21 06:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.2,4.2,4.2,4.2,4.2,4.2,0.199999999999999,25.6666666666667,155,350,0,0,0,0,76,18.5,0,0,76,76,0,0,25.6666666666667,22,0,0,0,18.5,18.5,18.5,0,22,0,155,0,0,18.5,18.5,18.5,18.5,18.5,18.5,155,155,350,0,0,25.6666666666667,0,0,0,0,0,0,0,0,0,0,4.3,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,16.6,16.6,16.6,16.6,23.3333333333332,25.6666666666667,0,0
2024-12-21 07:00:00,0,0,70.1111111111113,65.7777777777778,0,0,70.8888888888889,65.7777777777778,16.1,0,0,0,0,0,53.5,0,0,0,155,155,0,1,2,2,2,1.9,2.1,2.4,2,400,4.2,4.2,4.2,4.2,4.2,4.2,0,22,155,350,0,0,0,0,70.8888888888889,18.7,0,0,65.7777777777778,65.7777777777778,0,0,22,22,0,2,0,18.7,18.7,18.7,0,0,70.5,155,0,0,18.7,18.7,18.7,18.7,18.7,18.7,155,155,350,0,0,22,0,0,0,0,0,0,0,0,0,0,2.3,0,36,36.2,17.1,12.1,5.5,5.3,12,10.7,11.5,11.7,11.3,12,11.4,11.9,0,0,0,0,0,0,0,0,0,155,0,25.3,0,17.4,17.4,17.4,17.4,22,22,0,0
2024-12-21 08:00:00,0,0,35.1111111111111,40.2222222222222,0,0,40.0222222222222,35.1111111111111,19.4,0,0,0,0,0,68.3,0,0,0,155,155,0,2,4.2,4.3,4.1,4.1,4.3,4.7,4.3,400,4.7,4.7,4.7,4.7,4.7,4.7,0.300000000000001,0,155,350,0,0,0,0,35.1111111111111,18.3,0,0,35.1111111111111,35.1111111111111,0,0,0,0,0,4.8,0,18.3,18.3,18.3,0,0,88,155,0,0,18.3,18.3,18.3,18.3,18.3,18.3,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,56.1,56.4,39.9,27.7,12.1,12,27.6,25.3,26.5,26.5,25,27.1,25.9,27.1,0,0,0,0,0,0,0,0,0,155,0,32.5,0,29.5,29.5,29.5,29.5,0,0,0,0
2024-12-21 09:00:00,0,0,30,30,0,0,30,30,19.9,0,0,0,0,0,71.2,0,0,0,155,155,0,2.6,5.8,6,5.7,5.7,6.1,6.4,5.9,400,12.7,12.7,12.7,12.7,12.7,12.7,0.0999999999999943,0,155,303.333333333333,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,7.6,0,9.3,9.3,9.3,0,0,91.6,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,286.366666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,68.9,69.6,56.4,39,17.3,17,39.6,35.5,37.4,38,35.8,38.2,37.1,38.4,0,0,0,0,0,0,0,0,0,155,0,36.7,0,30.8,30.8,30.8,30.8,0,0,0,0
2024-12-21 10:00:00,0,0,30,30,0,0,30,30,19.9,0,0,0,0,0,71.6,0,0,0,155,155,0,3.1,6.5,6.9,6.6,6.6,6.9,7.6,6.7,400,13.7,13.7,13.7,13.7,13.7,13.7,3,0,144.666666666667,256.666666666667,0,0,0,0,30,9.5,0,0,30,30,0,0,0,0,0,8.9,0,9.5,9.5,9.5,0,0,92.8,144.666666666667,0,0,9.5,9.5,9.5,9.5,9.5,9.5,144.666666666667,146.6,256.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,72.7,73.8,65.9,46,20.3,20,46.5,42.3,40.6,44.8,41,45.2,42.5,45.2,0,0,0,0,0,0,0,0,0,144.666666666667,0,37.5,0,28.8,28.8,28.8,28.8,0,0,0,0
2024-12-21 11:00:00,0,0,30,30,0,0,30,30,19.7,0,0,0,0,0,70.6,0,0,0,144.666666666667,144.666666666667,0,3.4,6.8,7.1,6.9,6.8,7.3,8.2,7.1,400,13.7,13.7,13.7,13.7,13.7,13.7,0,0,144.666666666667,233.333333333333,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,9.6,0,9.3,9.3,9.3,0,0,90.9,144.666666666667,0,0,9.3,9.3,9.3,9.3,9.3,9.3,144.666666666667,144.666666666667,233.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,74,75.3,69.9,47.6,21.4,21.1,48.8,44.7,43.4,47,45,48.1,46.7,48,0,0,0,0,0,0,0,0,0,134.433333333333,0,37,0,30.2,30.2,30.2,30.2,0,0,0,0
2024-12-21 12:00:00,0,0,30,30,0,0,30,30,19.3,0,0,0,0,0,69.3,0,0,0,144.666666666667,144.666666666667,0,3.3,6.4,6.9,6.6,6.6,6.9,8,7,400,13.2,13.2,13.2,13.2,13.2,13.2,1.40000000000001,0,144.666666666667,233.333333333333,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,9,0,9.3,9.3,9.3,0,0,89.7,144.666666666667,0,0,9.3,9.3,9.3,9.3,9.3,9.3,144.666666666667,144.666666666667,233.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2,74,71,47.5,20.6,20.3,46.7,44.6,43.7,45,43.7,46.6,45.3,46.6,0,0,0,0,0,0,0,0,0,144.666666666667,0,36.6,0,20.3,20.3,20.3,20.3,0,0,0,0
2024-12-21 13:00:00,0,0,30,30,0,0,30,30,18.6,0,0,0,0,0,65.6,0,0,0,144.666666666667,144.666666666667,0,2.9,5.5,6.1,5.6,5.8,5.9,7,6.2,400,13.7,13.7,13.7,13.7,13.7,13.7,8.8,0,144.666666666667,233.333333333333,0,0,0,0,30,9.7,0,0,30,30,0,0,0,0,0,7.8,0,9.7,9.7,9.7,0,0,86.5,144.666666666667,0,0,9.7,9.7,9.7,9.7,9.7,9.7,144.666666666667,144.666666666667,235.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67.8,62.5,41.5,17.9,17.6,40.5,39.4,39,39.1,38.4,40.8,39.8,40.8,0,0,0,0,0,0,0,0,0,144.666666666667,0,35.5,0,23.3,23.3,23.3,23.3,0,0,0,0
2024-12-21 14:00:00,0,0,30,30,0,0,30,30,16.1,0,0,0,0,0,55.6,0,0,0,146.466666666667,144.666666666667,0,2.1,3.8,4.3,3.9,4.1,4.1,5.2,4.5,400,13.2,13.2,13.2,13.2,13.2,13.2,11.7,0,144.666666666667,256.666666666667,0,0,0,0,30,18.5,0,0,30,30,0,0,0,0,0,5.2,0,18.5,18.5,18.5,0,0,73.9,144.666666666667,0,0,18.5,18.5,18.5,18.5,18.5,18.5,144.666666666667,144.666666666667,256.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,56.6,45.1,29.3,12.6,12.3,29.4,28.8,29.3,28.6,28.2,29.5,29.2,29.4,0,0,0,0,0,0,0,0,0,144.666666666667,0,31.6,0,27.5,27.5,27.5,27.5,0,0,0,0
2024-12-21 15:00:00,0,0,45.3333333333333,50.4444444444444,0,0,45.3333333333333,45.3333333333333,8.7,0,0,0,0,0,28,0,0,0,155,155,0,0.9,1.5,1.7,1.6,1.6,1.6,2.3,2,400,13.7,13.7,13.7,13.7,13.7,13.7,10.4,0,155,350,0,0,0,0,45.588888888889,18.5,0,0,45.3333333333333,45.3333333333333,0,0,0,0,0,1.8,0,18.5,18.5,18.5,0,0,33.7,155,0,0,18.5,18.5,18.5,18.5,18.5,18.5,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28.5,21.1,12.5,5.5,4.9,13.2,13.1,12.2,12.3,11.6,12.5,12.9,12.4,0,0,0,0,0,0,0,0,0,155,0,18.2,0,26.2,26.2,26.2,26.2,0,0,0,0
2024-12-21 16:00:00,0,0,72.4444444444446,76,0,0,70.8888888888889,70.8888888888889,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,13.7,13.7,13.7,13.7,13.7,13.7,43,0,155,350,0,0,0,0,70.8888888888889,18.5,0,0,70.8888888888889,70.8888888888889,22,0,0,0,0,0,0,18.5,18.5,18.5,0,0,0,155,251.111111111111,0,18.5,18.5,18.5,18.5,18.5,18.5,155,155,350,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,155,0,0,0,22.2,22.2,22.2,22.2,22,0,0,0
2024-12-21 17:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,22.6,22.6,22.6,22.6,22.6,22.6,85.6,0,155,350,0,0,0,0,76,18.5,0,0,76,76,22,0,0,0,0,0,0,18.5,18.5,18.5,0,0,0,155,271.888888888889,0,18.5,18.5,18.5,18.5,18.5,18.5,155,155,350,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,155,0,0,287.411111111111,23.6,23.6,23.6,23.6,22,0,0,0
2024-12-21 18:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,26.4,26.4,26.4,26.4,26.4,26.4,73.7,0,155,350,0,0,0,0,76,16.7,0,0,76,76,22,0,0,0,0,0,0,16.7,16.7,16.7,0,0,0,155,313.444444444445,0,16.7,16.7,16.7,16.7,16.7,16.7,155,155,350,0,0,0,0,0,0,0,0,0,0,0,22,22,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,155,0,0,308.655555555556,21.6,21.6,21.6,21.6,22,0,0,0
2024-12-21 19:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,26.9,26.9,26.9,26.9,26.9,26.9,217.7,0,155,350,0,0,0,0,76,9.5,0,0,76,76,0,0,0,0,0,0,0,9.5,9.5,9.5,0,0,0,155,279.833333333333,0,9.5,9.5,9.5,9.5,9.5,9.5,155,155,350,0,0,0,0,0,0,0,0,0,0,0,22,22,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,155,0,0,292.666666666667,24,24,24,24,22,0,0,0
2024-12-21 20:00:00,0,0,65.7777777777778,65.7777777777778,0,0,69.5798569194062,65.7777777777778,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,23.6,23.6,23.6,23.6,23.6,23.6,310.5,0,155,350,0,0,0,0,76,8.8,0,0,76,76,0,0,0,0,0,0,0,8.8,8.8,8.8,0,0,0,155,251.111111111111,0,8.8,8.8,8.8,8.8,8.8,8.8,155,155,350,0,0,0,0,0,0,0,0,0,0,0,22,22,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,307.975698636149,22.7,22.7,22.7,22.7,0,0,0,0
2024-12-21 21:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,9,9,9,9,9,9,236.6,0,155,350,0,0,0,0,76,8.8,0,0,76,76,0,0,0,0,0,0,0,8.8,8.8,8.8,0,0,0,155,304.144,0,8.8,8.8,8.8,8.8,8.8,8.8,155,155,350,0,0,0,0,0,0,0,0,0,0,0,22,22,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,293.956,19.1,19.1,19.1,19.1,0,0,0,0
2024-12-21 22:00:00,0,0,70.8888888888889,70.8888888888889,0,0,70.8888888888889,69.044444444444,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,12.3,12.3,12.3,12.3,12.3,12.3,195.3,0,155,350,0,0,0,0,70.8888888888889,9.1,0,0,70.8888888888889,70.8888888888889,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,251.111111111111,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,251.111111111111,23.7,23.7,23.7,23.7,0,0,0,0
2024-12-21 23:00:00,0,0,50.4444444444444,45.3333333333333,0,0,50.4444444444444,50.4444444444444,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,13.7,13.7,13.7,13.7,13.7,13.7,164.1,0,155,350,0,0,0,0,50.4444444444444,9.1,0,0,45.9888888888887,45.3333333333333,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,230.333333333333,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,230.333333333333,28,28,28,28,0,0,0,0
2024-12-22 00:00:00,0,0,60.2999999999997,55.5555555555556,0,0,60.6666666666667,55.5555555555556,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,14.6,14.6,14.6,14.6,14.6,14.6,191.3,0,155,350,0,0,0,0,60.6666666666667,9,0,0,60.6666666666667,55.5555555555556,0,0,0,0,0,0,0,9,9,9,0,0,0,155,0,0,9,9,9,9,9,9,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,230.333333333333,23.7,23.7,23.7,23.7,0,0,0,0
2024-12-22 01:00:00,0,0,73.5666666666665,70.8888888888889,0,0,70.8888888888889,70.8888888888889,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,12.7,12.7,12.7,12.7,12.7,12.7,160.2,0,155,350,0,0,0,0,70.8888888888889,8.8,0,0,70.8888888888889,70.8888888888889,22,22,0,0,0,0,0,8.8,8.8,8.8,0,0,0,155,0,0,8.8,8.8,8.8,8.8,8.8,8.8,155,155,350,22,0,0,0,0,0,0,0,0,0,0,22,22,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,25.5,25.5,25.5,25.5,0,0,0,0
2024-12-22 02:00:00,0,0,65.7777777777778,65.7777777777778,0,0,65.7777777777778,65.7777777777778,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,13.7,13.7,13.7,13.7,13.7,13.7,139,0,155,350,0,0,0,0,70.8888888888889,8.8,0,0,65.7777777777778,68.1222222222218,22,22,0,0,0,0,0,8.8,8.8,8.8,0,0,0,155,0,0,8.8,8.8,8.8,8.8,8.8,8.8,155,155,350,22,0,0,0,0,0,0,0,0,0,0,22,22,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,30.4,30.4,30.4,30.4,0,0,0,0
2024-12-22 03:00:00,0,0,66.4666666666662,70.8888888888889,0,0,70.8888888888889,70.8888888888889,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,14.2,14.2,14.2,14.2,14.2,14.2,125.2,0,155,350,0,0,0,0,70.8888888888889,9.3,0,0,70.8888888888889,70.8888888888889,22,22,0,0,0,0,0,9.3,9.3,9.3,0,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,22,0,0,0,0,22,0,0,0,0,0,22,22,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,29,29,29,29,0,0,0,0
2024-12-22 04:00:00,0,0,45.3333333333333,50.4444444444444,0,0,48.8333333333331,50.4444444444444,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,13.2,13.2,13.2,13.2,13.2,13.2,131.7,0,155,350,0,0,0,0,45.3333333333333,18.9,0,0,50.4444444444444,45.3333333333333,22,22,0,0,0,0,0,18.9,18.9,18.9,0,0,0,155,0,0,18.9,18.9,18.9,18.9,18.9,18.9,155,155,350,0,0,0,0,0,22,0,0,0,0,0,22,22,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,230.333333333333,0,0,25,25,25,25,0,0,0,0
2024-12-22 05:00:00,0,0,64.9333333333335,65.7777777777778,0,0,65.7777777777778,65.7777777777778,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,13.7,13.7,13.7,13.7,13.7,13.7,137.9,0,155,350,0,0,0,0,65.7777777777778,18.9,0,0,60.6666666666667,65.7777777777778,22,22,22,0,0,0,0,18.9,18.9,18.9,0,0,0,155,0,0,18.9,18.9,18.9,18.9,18.9,18.9,155,155,350,0,0,0,0,0,22,0,0,0,0,0,22,22,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,155,251.111111111111,0,0,24.8,24.8,24.8,24.8,0,22,0,0
2024-12-22 06:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,13.7,13.7,13.7,13.7,13.7,13.7,123,0,155,350,0,0,0,0,76,18.7,0,0,76,76,29.3333333333333,25.6666666666667,25.6666666666667,0,0,0,0,18.7,18.7,18.7,0,0,0,155,0,0,18.7,18.7,18.7,18.7,18.7,18.7,155,155,350,0,0,0,0,0,29.3333333333333,0,0,0,0,0,25.6666666666667,29.3333333333333,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6666666666667,155,355,0,0,18.3,18.3,18.3,18.3,0,27.8333333333335,0,0
2024-12-22 07:00:00,0,0,76,76,0,0,73.397,72.1918888888888,15.8,0,0,0,0,0,52.9,0,0,0,155,155,0,1,2,2,2,1.9,2.1,2.3,2,400,13.2,13.2,13.2,13.2,13.2,13.2,91,0,155,350,0,0,0,0,76,19.1,0,0,76,76,0,22,22,0,0,1.5,0,19.1,19.1,19.1,0,0,47,155,0,0,19.1,19.1,19.1,19.1,19.1,19.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,34.4,35.6,17,12,5.4,5.2,11.8,10.6,11.4,11.4,11.2,12,11.4,11.9,0,0,0,0,0,0,0,0,22,155,251.111111111111,27,0,6.9,6.9,6.9,6.9,0,22,0,0
2024-12-22 08:00:00,0,0,60.6666666666667,60.6666666666667,0,0,60.6666666666667,60.6666666666667,18.9,0,0,0,0,0,67.4,0,0,0,155,155,0,2,4.1,4.2,4.1,4,4.3,4.8,4.2,400,13.7,13.7,13.7,13.7,13.7,13.7,52.8,0,155,350,0,0,0,0,60.6666666666667,18.3,0,0,60.6666666666667,60.6666666666667,0,0,0,0,0,2.8,0,18.3,18.3,18.3,0,0,67.1,155,0,0,18.3,18.3,18.3,18.3,18.3,18.3,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,51.4,53.6,39.7,27.2,11.8,11.5,26.1,25.2,25.4,25.1,25.1,26.3,26,26.2,0,0,0,0,0,0,0,0,0,155,243.433333333334,34,0,21,21,21,21,0,0,0,0
