Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1,     SUM,PER UNIT
2020,10,14,23,0.1,0,2.7,0,2.8,0.001116
2020,10,14,24,0,0,11.4,0,11.4,0.004546
2020,10,15,1,0,0,14,0,14,0.005582
2020,10,15,2,0,0,18.8,0,18.8,0.007496
2020,10,15,3,0,0,23.1,0,23.1,0.009211
2020,10,15,4,0,0,18.1,0,18.1,0.007217
2020,10,15,5,0,3,9.2,0,12.2,0.004865
2020,10,15,6,0,0,5.7,0,5.7,0.002273
2020,10,15,7,0,1.4,5.6,0,7,0.002791
2020,10,15,8,0.1,20.7,3.1,0,23.9,0.009530
2020,10,15,9,0,20.2,3,0.3,23.5,0.009370
2020,10,15,10,0,10.5,8.8,12.3,31.6,0.012600
2020,10,15,11,0,0,3.6,0,3.6,0.001435
2020,10,15,12,0,0,4.7,0,4.7,0.001874
2020,10,15,13,0,0,8,0,8,0.003190
2020,10,15,14,0,0,7.2,0,7.2,0.002871
2020,10,15,15,0,0,8.2,0,8.2,0.003270
2020,10,15,16,0,6.4,11.1,0.1,17.6,0.007018
2020,10,15,17,0,1.4,10.7,3.7,15.8,0.006300
2020,10,15,18,0,0,4.1,0,4.1,0.001635
2020,10,15,19,0,0,1.7,0,1.7,0.000678
2020,10,15,20,0.2,0,0.6,0,0.8,0.000319
2020,10,15,21,0.3,0,0.1,3.8,4.2,0.001675
2020,10,15,22,0.2,19.7,3.1,8,31,0.012361
2020,10,15,23,0,33.4,7,18.8,59.2,0.023605
2020,10,15,24,0,41.2,5.6,9.1,55.9,0.022290
2020,10,16,1,0,44.6,3,3.4,51,0.020336
2020,10,16,2,0,44.3,1.3,1.9,47.5,0.018940
2020,10,16,3,0,48.2,0.8,2.7,51.7,0.020615
2020,10,16,4,0,8.8,0.7,14.5,24,0.009570
2020,10,16,5,0,44.6,3,40.8,88.4,0.035249
2020,10,16,6,0,64.7,0.6,73.9,139.2,0.055505
2020,10,16,7,0,41.2,0,70.5,111.7,0.044539
2020,10,16,8,0,39.4,0,46.9,86.3,0.034411
2020,10,16,9,0,34.9,1.7,19.7,56.3,0.022449
2020,10,16,10,0,8.2,0.2,0.5,8.9,0.003549
2020,10,16,11,0,50.9,0,0,50.9,0.020296
2020,10,16,12,0.1,59.6,0,0,59.7,0.023805
2020,10,16,13,0,29.5,0,22.9,52.4,0.020894
2020,10,16,14,0,0,0,33.4,33.4,0.013318
2020,10,16,15,0,0,0,0,0,0.000000
2020,10,16,16,0,18.1,0,6.4,24.5,0.009769
2020,10,16,17,0,0,0,0,0,0.000000
2020,10,16,18,0,0,0.3,0,0.3,0.000120
2020,10,16,19,0,0,2.3,0,2.3,0.000917
2020,10,16,20,0,0,0,0,0,0.000000
2020,10,16,21,0,0.8,0,0,0.8,0.000319
2020,10,16,22,0,5.5,0,17.3,22.8,0.009091
2020,10,16,23,0,3.2,0,32.2,35.4,0.014115
2020,10,16,24,0,5,0,37,42,0.016747
2020,10,17,1,0,7.1,0,0,7.1,0.002831
2020,10,17,2,0,16.5,0,0,16.5,0.006579
2020,10,17,3,0,14.3,0,0,14.3,0.005702
2020,10,17,4,0,6.3,0,0,6.3,0.002512
2020,10,17,5,0,19,0,0,19,0.007576
2020,10,17,6,0,39.6,0,0,39.6,0.015790
2020,10,17,7,0,49.6,0,0.6,50.2,0.020017
2020,10,17,8,0,4.8,0,0,4.8,0.001914
2020,10,17,9,0,0,0,0,0,0.000000
2020,10,17,10,0,0,0,0,0,0.000000
2020,10,17,11,0,0,0,0,0,0.000000
2020,10,17,12,0,0,0,0,0,0.000000
2020,10,17,13,0,0,1.6,1.2,2.8,0.001116
2020,10,17,14,0,0,4.2,9.3,13.5,0.005383
2020,10,17,15,0,0.7,7.9,16.4,25,0.009968
2020,10,17,16,0,0.8,15.2,16.1,32.1,0.012800
2020,10,17,17,0,2.3,27.7,22.3,52.3,0.020854
2020,10,17,18,0,0,45.6,0,45.6,0.018183
2020,10,17,19,0,0,66.1,0,66.1,0.026357
2020,10,17,20,30.4,0,118.3,0,148.7,0.059293
2020,10,17,21,61,0,185.5,0,246.5,0.098289
2020,10,17,22,76.4,0,204.3,3.9,284.6,0.113481
2020,10,17,23,77.1,39.8,373.4,280.5,770.8,0.307349
2020,10,17,24,96.3,266.8,561.9,359.7,1284.7,0.512261
2020,10,18,1,124.6,287.4,641.1,510.2,1563.3,0.623350
2020,10,18,2,143.2,540.4,746.1,496.2,1925.9,0.767933
2020,10,18,3,130.5,766.2,541.6,624.7,2063,0.822601
2020,10,18,4,121.9,768.3,673.3,692.5,2256,0.899557
2020,10,18,5,118.8,734.6,468.5,688.3,2010.2,0.801547
2020,10,18,6,111.8,652.4,359.1,683.2,1806.5,0.720324
2020,10,18,7,95.7,765.9,665.4,676.9,2203.9,0.878783
2020,10,18,8,113.3,721.8,813.7,656.9,2305.7,0.919375
2020,10,18,9,141,695.9,828.1,576.1,2241.1,0.893616
2020,10,18,10,135.3,499.9,824,318.8,1778,0.708960
2020,10,18,11,117.2,620.5,816.1,557.9,2111.7,0.842019
2020,10,18,12,122.6,493.9,778.8,513.9,1909.2,0.761274
2020,10,18,13,103.2,463,688.5,455.6,1710.3,0.681965
2020,10,18,14,115.5,489.1,640.5,195.5,1440.6,0.574425
2020,10,18,15,123,483.7,718.1,370.2,1695,0.675864
2020,10,18,16,118,629.1,816.2,549.7,2113,0.842538
2020,10,18,17,135.3,540.1,767.3,485.1,1927.8,0.768691
2020,10,18,18,125.6,376,469,438.4,1409,0.561825
2020,10,18,19,135.9,283.7,623.7,163.5,1206.8,0.481199
2020,10,18,20,103.8,402.5,778.4,296.3,1581,0.630408
2020,10,18,21,133.4,559.3,759,573.2,2024.9,0.807409
2020,10,18,22,146.8,681.8,803.3,662.1,2294,0.914710
2020,10,18,23,147.4,693.7,834.7,680.6,2356.4,0.939591
2020,10,18,24,139.7,790,831.8,708.2,2469.7,0.984768
2020,10,19,1,135,795.6,817.8,712.3,2460.7,0.981179
2020,10,19,2,141.4,782.8,821.9,699.9,2446,0.975318
2020,10,19,3,141.5,759.1,760.2,701.9,2362.7,0.942103
2020,10,19,4,136,684.3,645.1,688,2153.4,0.858647
2020,10,19,5,117.1,615.4,638.5,673,2044,0.815025
2020,10,19,6,133.1,595.3,605.6,614.9,1948.9,0.777104
2020,10,19,7,139.5,604.9,581.1,602.9,1928.4,0.768930
2020,10,19,8,138.9,626.4,487.4,600.5,1853.2,0.738945
2020,10,19,9,144,576.4,312.8,560.6,1593.8,0.635512
2020,10,19,10,119.4,578.1,190,402.4,1289.9,0.514335
2020,10,19,11,77.4,473.7,136.6,484.2,1171.9,0.467283
2020,10,19,12,14.6,273.4,46.6,373,707.6,0.282148
2020,10,19,13,21.6,185.1,34,348.3,589,0.234858
2020,10,19,14,9.8,209.6,25.4,271.1,515.9,0.205710
2020,10,19,15,0.1,152.1,23.8,203.8,379.8,0.151441
2020,10,19,16,9.1,129.8,30.1,177,346,0.137964
2020,10,19,17,10.7,91.9,56.7,222.1,381.4,0.152079
2020,10,19,18,0.3,94.5,14.8,106.3,215.9,0.086088
2020,10,19,19,0,17.4,7.9,84.9,110.2,0.043941
2020,10,19,20,0,55.8,132.5,136.9,325.2,0.129670
2020,10,19,21,6,55.4,449.9,126.3,637.6,0.254237
2020,10,19,22,11.5,58,495.8,114.9,680.2,0.271223
2020,10,19,23,17.9,90.3,498.8,64,671,0.267555
2020,10,19,24,11.5,111.3,422.2,39.1,584.1,0.232904
2020,10,20,1,14.8,69.7,346.6,50.7,481.8,0.192113
2020,10,20,2,7.7,72.6,628.1,68.3,776.7,0.309701
2020,10,20,3,12.1,45.1,766.3,48.3,871.8,0.347622
2020,10,20,4,30.8,27,749.7,34.3,841.8,0.335659
2020,10,20,5,28.1,34.2,758,7,827.3,0.329878
2020,10,20,6,40.2,30.1,744.2,23.4,837.9,0.334104
2020,10,20,7,67.1,17.2,783.8,10.8,878.9,0.350453
2020,10,20,8,56.4,5.3,792.7,21.6,876,0.349296
2020,10,20,9,40.2,8.9,769.5,0,818.6,0.326409
2020,10,20,10,18.2,0,675.8,0,694,0.276726
2020,10,20,11,12.2,0,425.3,0,437.5,0.174449
2020,10,20,12,9.9,0,218,0.6,228.5,0.091112
2020,10,20,13,12.9,0,194,1.4,208.3,0.083058
2020,10,20,14,7.5,0.2,106.5,1.1,115.3,0.045975
2020,10,20,15,8,0.9,81,1.4,91.3,0.036405
2020,10,20,16,1,0.3,44.6,0.5,46.4,0.018502
2020,10,20,17,0,8.9,9.8,29.3,48,0.019140
2020,10,20,18,0,22.5,0,95.6,118.1,0.047091
2020,10,20,19,0,46.9,0,108.6,155.5,0.062004
2020,10,20,20,3.3,37.5,0.6,70.9,112.3,0.044778
2020,10,20,21,2.3,38.8,2,55.7,98.8,0.039396
2020,10,20,22,0,43.2,12.6,24,79.8,0.031819
2020,10,20,23,2.3,36.9,26.6,3.2,69,0.027513
2020,10,20,24,6.5,64.1,35.5,22.2,128.3,0.051158
2020,10,21,1,10.7,65.5,62.1,19,157.3,0.062722
2020,10,21,2,12.8,51.6,46.1,14,124.5,0.049643
2020,10,21,3,2.5,147.3,74.7,0,224.5,0.089517
2020,10,21,4,8.5,173.6,83.5,5.6,271.2,0.108138
2020,10,21,5,14.6,130.7,101.7,8.3,255.3,0.101798
2020,10,21,6,76.9,128.4,224.5,6,435.8,0.173771
2020,10,21,7,106.2,179.3,325.1,5.4,616,0.245624
2020,10,21,8,112.3,218.8,377.7,32.3,741.1,0.295506
2020,10,21,9,133.8,243.8,415.3,82.9,875.8,0.349216
2020,10,21,10,135.4,266.6,303.7,99.7,805.4,0.321145
2020,10,21,11,113.9,139.2,83.5,40.2,376.8,0.150245
2020,10,21,12,100.9,188.8,78.5,43.3,411.5,0.164082
2020,10,21,13,117.5,216.6,52.8,42.1,429,0.171059
2020,10,21,14,108.1,234.6,55.6,56.8,455.1,0.181467
2020,10,21,15,86.8,228.3,42,80.5,437.6,0.174489
2020,10,21,16,83.7,303.9,74.1,147.6,609.3,0.242952
2020,10,21,17,79.8,320.5,226.3,205.1,831.7,0.331632
2020,10,21,18,42.7,411.5,229.5,552.6,1236.3,0.492962
2020,10,21,19,35.9,429,485.6,436.3,1386.8,0.552973
2020,10,21,20,90.5,548.1,772.4,529.1,1940.1,0.773595
2020,10,21,21,148.3,579.1,830.6,589,2147,0.856095
2020,10,21,22,142.3,590.1,779.8,423.9,1936.1,0.772000
2020,10,21,23,142.6,587.2,762,657.8,2149.6,0.857131
2020,10,21,24,143.7,576.4,734.6,679.9,2134.6,0.851150
2020,10,22,1,137.5,546.6,707.1,674.3,2065.5,0.823597
2020,10,22,2,135.8,541.5,767.1,666.3,2110.7,0.841620
2020,10,22,3,146.6,581.7,807.5,666,2201.8,0.877946
2020,10,22,4,147.9,594.6,766,648.4,2156.9,0.860042
2020,10,22,5,147.5,620.9,676,659.9,2104.3,0.839069
2020,10,22,6,147.6,679.4,705.5,662.7,2195.2,0.875314
2020,10,22,7,147.5,654.5,694,655,2151,0.857690
2020,10,22,8,147.8,768.8,685.2,670.2,2272,0.905937
2020,10,22,9,147.6,768.8,696.2,690.3,2302.9,0.918258
2020,10,22,10,147.1,734.8,775.4,666.2,2323.5,0.926472
2020,10,22,11,146.7,730.3,802.8,632.7,2312.5,0.922086
2020,10,22,12,146.5,691.7,768.3,604.5,2211,0.881614
2020,10,22,13,144.2,674.2,719.8,593.5,2131.7,0.849994
2020,10,22,14,143,756.9,716,528,2143.9,0.854859
2020,10,22,15,146.4,773.5,666.2,532.1,2118.2,0.844611
2020,10,22,16,147.2,782.2,657,614.3,2200.7,0.877507
2020,10,22,17,139.7,776.8,694.6,611.5,2222.6,0.886239
2020,10,22,18,89.7,747.8,519,648.4,2004.9,0.799434
2020,10,22,19,118.3,768.9,650.9,690.5,2228.6,0.888632
2020,10,22,20,144.3,786.1,702.2,709.7,2342.3,0.933969
2020,10,22,21,141.1,762.5,784.3,705.8,2393.7,0.954464
2020,10,22,22,136.7,793.9,729.8,710.2,2370.6,0.945253
2020,10,22,23,136,785.3,704.6,706.2,2332.1,0.929902
2020,10,22,24,127.7,763.5,673.8,706.8,2271.8,0.905857
2020,10,23,1,86.4,750.2,722.7,710.6,2269.9,0.905100
2020,10,23,2,37.1,719.5,652,710.7,2119.3,0.845050
2020,10,23,3,26.6,666.2,454.7,708.6,1856.1,0.740101
2020,10,23,4,63.9,545,199.2,704,1512.1,0.602935
2020,10,23,5,40.8,379.5,331.6,698.6,1450.5,0.578372
2020,10,23,6,79.8,199.4,260.2,652.7,1192.1,0.475338
2020,10,23,7,37.5,111.4,440.9,483.7,1073.5,0.428047
2020,10,23,8,24.7,77.9,498.3,332.4,933.3,0.372144
2020,10,23,9,4.2,104.4,470.3,305.2,884.1,0.352526
2020,10,23,10,10.9,95.2,389.7,271,766.8,0.305754
2020,10,23,11,8.1,65,212.9,225.4,511.4,0.203916
2020,10,23,12,7.6,44.5,114.4,244.9,411.4,0.164042
2020,10,23,13,39,59.6,15.9,237.2,351.7,0.140237
2020,10,23,14,37.7,102.3,1.9,279.3,421.2,0.167949
2020,10,23,15,18.4,132.4,0,234.6,385.4,0.153674
2020,10,23,16,12.9,132.8,0,315,460.7,0.183700
2020,10,23,17,8.6,121.7,0.9,342.5,473.7,0.188883
2020,10,23,18,7,82.1,1.1,247.4,337.6,0.134615
2020,10,23,19,1.4,103.3,2.4,250.1,357.2,0.142430
2020,10,23,20,0.2,112.3,9.8,194.1,316.4,0.126161
2020,10,23,21,0.2,90.6,10,100.5,201.3,0.080266
2020,10,23,22,0,72,1.7,70.8,144.5,0.057618
2020,10,23,23,0,49.9,14.4,55.6,119.9,0.047809
2020,10,23,24,0.9,39.3,29.6,43.7,113.5,0.045257
2020,10,24,1,5.3,37.6,44.6,23.3,110.8,0.044180
2020,10,24,2,12.3,33.5,123.7,24.5,194,0.077356
2020,10,24,3,17.7,8,109.8,23.5,159,0.063400
2020,10,24,4,13.8,2.4,79.7,15.9,111.8,0.044579
2020,10,24,5,12.1,14.8,44.4,12.1,83.4,0.033255
2020,10,24,6,16.8,34.5,42.3,1.2,94.8,0.037801
2020,10,24,7,25.6,35.2,52,0,112.8,0.044978
2020,10,24,8,34.3,35,62.8,0,132.1,0.052674
2020,10,24,9,31.9,20.5,64.8,0,117.2,0.046732
2020,10,24,10,22.1,4.5,52.4,14.2,93.2,0.037163
2020,10,24,11,6.7,0,21,0,27.7,0.011045
2020,10,24,12,7.2,0,21.8,0,29,0.011563
2020,10,24,13,4.3,0,37.7,0,42,0.016747
2020,10,24,14,2.8,0,53.5,0,56.3,0.022449
2020,10,24,15,2.9,0,69.1,0,72,0.028709
2020,10,24,16,3.1,0,81,0,84.1,0.033534
2020,10,24,17,3.1,0,93.6,0,96.7,0.038558
2020,10,24,18,2.3,0,96.4,1.2,99.9,0.039834
2020,10,24,19,1.2,0,106.2,19.1,126.5,0.050441
2020,10,24,20,1,8.4,160.9,35.2,205.5,0.081941
2020,10,24,21,1,87.1,167.3,77.5,332.9,0.132741
2020,10,24,22,1,168.9,189.7,109.8,469.4,0.187169
2020,10,24,23,2.1,178.4,166.9,142.9,490.3,0.195502
2020,10,24,24,5,170.7,169.2,199.8,544.7,0.217194
2020,10,25,1,5.5,117.7,177.7,258.4,559.3,0.223015
2020,10,25,2,8.3,127.6,163.5,279.3,578.7,0.230751
2020,10,25,3,11.5,71.7,162,233.4,478.6,0.190837
2020,10,25,4,16.1,6.9,152.2,149.4,324.6,0.129431
2020,10,25,5,27.3,10.9,126.8,117.8,282.8,0.112764
2020,10,25,6,40.2,8.9,102.1,70.3,221.5,0.088321
2020,10,25,7,42.5,30.9,71.8,81.6,226.8,0.090434
2020,10,25,8,37.7,26.4,43.5,41.9,149.5,0.059612
2020,10,25,9,33.5,23,35,25.1,116.6,0.046493
2020,10,25,10,28,66.4,16.2,101.9,212.5,0.084732
2020,10,25,11,13.1,43.3,10.2,50.9,117.5,0.046852
2020,10,25,12,10,9.6,8.6,31.5,59.7,0.023805
2020,10,25,13,16.1,0.8,2.1,14.7,33.7,0.013438
2020,10,25,14,6.3,0,2,6.6,14.9,0.005941
2020,10,25,15,1.2,0,3.4,10.2,14.8,0.005901
2020,10,25,16,3.4,0,6.9,36.6,46.9,0.018701
2020,10,25,17,10.5,0,55.5,7.3,73.3,0.029228
2020,10,25,18,7.5,0,21.2,10.5,39.2,0.015631
2020,10,25,19,5.1,0,9.4,160.4,174.9,0.069740
2020,10,25,20,2.1,38.9,36.3,559.3,636.6,0.253838
2020,10,25,21,1.7,147,41.5,478.4,668.6,0.266598
2020,10,25,22,1.2,58.7,52.1,317.7,429.7,0.171339
2020,10,25,23,1.6,94.8,30.2,369.3,495.9,0.197735
2020,10,25,24,4.6,161.7,17.6,625.7,809.6,0.322820
2020,10,26,1,8.7,186.2,11.7,622.6,829.2,0.330635
2020,10,26,2,8.3,204.6,21.8,577.8,812.5,0.323976
2020,10,26,3,11.6,202.1,23.4,529.7,766.8,0.305754
2020,10,26,4,14.9,283.9,1.5,501.2,801.5,0.319590
2020,10,26,5,8.1,287.2,2.9,432.9,731.1,0.291519
2020,10,26,6,4.7,214.5,21.6,410.1,650.9,0.259540
2020,10,26,7,5.2,179.7,49.3,369.4,603.6,0.240679
2020,10,26,8,6.6,185.4,40.8,335.4,568.2,0.226564
2020,10,26,9,2.3,237,6.2,238.6,484.1,0.193030
2020,10,26,10,4.6,184.8,8.4,67.5,265.3,0.105786
2020,10,26,11,17,117.3,11.7,0,146,0.058216
2020,10,26,12,1.2,50.7,9.2,0,61.1,0.024363
2020,10,26,13,0,44.2,10.9,0.9,56,0.022329
2020,10,26,14,0,34.6,4.9,17,56.5,0.022529
2020,10,26,15,0,24.6,3.2,20.1,47.9,0.019100
2020,10,26,16,0,26.2,0.1,25.7,52,0.020734
2020,10,26,17,0,37.5,0,30.4,67.9,0.027074
2020,10,26,18,0,0.1,0,0.8,0.9,0.000359
2020,10,26,19,0,0,0.5,0,0.5,0.000199
2020,10,26,20,0,0,3.6,0,3.6,0.001435
2020,10,26,21,0,0,0,0,0,0.000000
2020,10,26,22,0,0,0.5,0,0.5,0.000199
2020,10,26,23,0,0,51.5,0,51.5,0.020535
2020,10,26,24,0.5,0,92,0,92.5,0.036883
2020,10,27,1,4,1.6,86.5,1.1,93.2,0.037163
2020,10,27,2,15.9,35.9,123.7,95.8,271.3,0.108178
2020,10,27,3,36.8,103.4,172,242.1,554.3,0.221022
2020,10,27,4,49.1,250.8,135.3,207.9,643.1,0.256430
2020,10,27,5,87.5,308.6,122.3,351.3,869.7,0.346784
2020,10,27,6,100.6,535.4,38.9,484.9,1159.8,0.462459
2020,10,27,7,110.3,628.1,73,569.6,1381,0.550660
2020,10,27,8,128.8,717.4,245.4,628.1,1719.7,0.685713
2020,10,27,9,83.7,736.1,249.4,673.7,1742.9,0.694964
2020,10,27,10,57.2,674.7,385.8,662.7,1780.4,0.709917
2020,10,27,11,56.6,798.2,524,499.2,1878,0.748834
2020,10,27,12,105,778.2,646.5,498.3,2028,0.808645
2020,10,27,13,115.6,744.6,532.4,353.5,1746.1,0.696240
2020,10,27,14,94.2,759.8,505.1,547.1,1906.2,0.760078
2020,10,27,15,127.8,613.2,610.7,643.6,1995.3,0.795606
2020,10,27,16,102.4,752.7,632.2,646.1,2133.4,0.850672
2020,10,27,17,127,583.1,706.4,675.1,2091.6,0.834005
2020,10,27,18,99.3,507.3,622.1,452.9,1681.6,0.670521
2020,10,27,19,33.2,523.8,557.8,520,1634.8,0.651860
2020,10,27,20,67.6,480.5,591.9,682.2,1822.2,0.726584
2020,10,27,21,32.6,666.3,664.8,676.1,2039.8,0.813350
2020,10,27,22,51.5,581.5,616.6,705,1954.6,0.779377
2020,10,27,23,101,613.3,740.8,708.8,2163.9,0.862833
2020,10,27,24,79.5,638.3,763.6,710.5,2191.9,0.873998
2020,10,28,1,87.7,679.8,688.2,708.8,2164.5,0.863073
2020,10,28,2,84.1,729.4,559.3,706.6,2079.4,0.829140
2020,10,28,3,87.7,760.5,531.2,705.1,2084.5,0.831173
2020,10,28,4,77.2,759.4,536.7,702.1,2075.4,0.827545
2020,10,28,5,70.5,741,539.7,701.3,2052.5,0.818414
2020,10,28,6,55.5,760.3,352.1,697.3,1865.2,0.743730
2020,10,28,7,55.8,760.3,437,699.1,1952.2,0.778420
2020,10,28,8,45.9,745.9,386.6,696.5,1874.9,0.747598
2020,10,28,9,37,713.7,246,685.6,1682.3,0.670800
2020,10,28,10,37.2,629.7,85.2,635.3,1387.4,0.553212
2020,10,28,11,25.5,512.1,0,538.3,1075.9,0.429004
2020,10,28,12,22.5,480.8,0.9,449.5,953.7,0.380278
2020,10,28,13,13.1,426.9,1.7,371.2,812.9,0.324136
2020,10,28,14,14.1,380.7,15.6,310.8,721.2,0.287571
2020,10,28,15,15.7,379.4,36.1,321.5,752.7,0.300132
2020,10,28,16,29.9,322.8,39.3,241.7,633.7,0.252682
2020,10,28,17,29.1,325.6,0,217.6,572.3,0.228199
2020,10,28,18,31.7,253.9,276.7,150.3,712.6,0.284142
2020,10,28,19,51,148.6,243.2,278.6,721.4,0.287651
2020,10,28,20,65.9,152.2,188.1,398.6,804.8,0.320906
2020,10,28,21,64,299.7,168.6,369.1,901.4,0.359424
2020,10,28,22,71.6,453,125.6,331.6,981.8,0.391483
2020,10,28,23,80.3,352,129.2,266,827.5,0.329957
2020,10,28,24,60.1,341.9,39.7,233.1,674.8,0.269070
2020,10,29,1,35.4,344.8,12.8,200.7,593.7,0.236732
2020,10,29,2,92.5,445,3.4,116.8,657.7,0.262251
2020,10,29,3,82.7,475.9,3.6,83.1,645.3,0.257307
2020,10,29,4,14.8,537.4,7,59.1,618.3,0.246541
2020,10,29,5,29.2,583.5,0.4,58.6,671.7,0.267834
2020,10,29,6,48.2,537,39.1,198,822.3,0.327884
2020,10,29,7,75.2,508.9,89,154.7,827.8,0.330077
2020,10,29,8,140.6,473,119.7,272.8,1006.1,0.401172
2020,10,29,9,142.8,358.8,240.7,224.1,966.4,0.385342
2020,10,29,10,143.1,318.5,218.9,179.1,859.6,0.342757
2020,10,29,11,74.2,284.4,70.8,2.1,431.5,0.172056
2020,10,29,12,28.4,170.6,11.4,1.9,212.3,0.084652
2020,10,29,13,44.6,179.3,41.1,4.3,269.3,0.107381
2020,10,29,14,49.5,267.6,48.5,32.5,398.1,0.158738
2020,10,29,15,36.9,319.1,24,14.9,394.9,0.157462
2020,10,29,16,39.5,304.9,43,10.4,397.8,0.158619
2020,10,29,17,55.2,191.7,62.9,9.8,319.6,0.127437
2020,10,29,18,37.5,7.1,16,0.9,61.5,0.024523
2020,10,29,19,93.3,1.3,30.3,0,124.9,0.049803
2020,10,29,20,136.3,12,41,49.1,238.4,0.095060
2020,10,29,21,114.5,39.2,31.5,219.6,404.8,0.161410
2020,10,29,22,81.3,120.4,33.7,253.6,489,0.194984
2020,10,29,23,67.3,168,85.6,294,614.9,0.245185
2020,10,29,24,65.7,226.6,97.7,335.6,725.6,0.289326
2020,10,30,1,73.9,321.9,62.1,360.1,818,0.326169
2020,10,30,2,81.3,399.3,26.4,420,927,0.369632
2020,10,30,3,87.7,458.2,53.4,318.1,917.4,0.365804
2020,10,30,4,108,571.3,179.3,341.6,1200.2,0.478568
2020,10,30,5,78.8,556.4,164.3,407.9,1207.4,0.481439
2020,10,30,6,52.2,480.9,126.1,446.1,1105.3,0.440727
2020,10,30,7,48.3,545.6,123.9,459.5,1177.3,0.469437
2020,10,30,8,42.7,580.9,112.4,483.2,1219.2,0.486144
2020,10,30,9,44.4,561.6,75.4,485.4,1166.8,0.465250
2020,10,30,10,53.1,482,54.8,349.5,939.4,0.374576
2020,10,30,11,35.7,359.1,66.3,74.9,536,0.213725
2020,10,30,12,28.1,387.5,50.3,129.1,595,0.237250
2020,10,30,13,38.4,399,35.5,146.7,619.6,0.247059
2020,10,30,14,30.4,351.6,58.8,170.5,611.3,0.243750
2020,10,30,15,21.9,285.4,82.5,167.4,557.2,0.222178
2020,10,30,16,15.5,215.7,91,150.6,472.8,0.188524
2020,10,30,17,12.4,188.8,114.6,112.5,428.3,0.170780
2020,10,30,18,20.7,11.7,160,0,192.4,0.076718
2020,10,30,19,35.6,0.2,240,7.8,283.6,0.113083
2020,10,30,20,32.6,16.8,209.5,210.6,469.5,0.187208
2020,10,30,21,25.2,35.3,138,317.8,516.3,0.205869
2020,10,30,22,6.3,20.3,0,293.1,319.7,0.127477
2020,10,30,23,2,3.8,0,244,249.8,0.099605
2020,10,30,24,0.5,0.4,0,189,189.9,0.075721
2020,10,31,1,0,2.4,0,169.6,172,0.068583
2020,10,31,2,0,6.5,0,171.4,177.9,0.070936
2020,10,31,3,0,7.9,3.8,258.9,270.6,0.107899
2020,10,31,4,0,49.6,24.3,429.8,503.7,0.200845
2020,10,31,5,0.3,120,57.4,494.7,672.4,0.268113
2020,10,31,6,2.9,213.2,98,538.4,852.5,0.339926
2020,10,31,7,14.3,312.7,156.4,593.4,1076.8,0.429363
2020,10,31,8,21.4,420.8,243,628.9,1314.1,0.523984
2020,10,31,9,16.1,430.8,276.2,630.8,1353.9,0.539854
2020,10,31,10,19.8,390.7,232,582.1,1224.6,0.488297
2020,10,31,11,17.7,277.1,212.8,230.3,737.9,0.294230
2020,10,31,12,21.6,98.9,65.7,73.6,259.8,0.103593
2020,10,31,13,6.2,142.7,116.3,89,354.2,0.141234
2020,10,31,14,1.8,162.9,133.5,100.7,398.9,0.159057
2020,10,31,15,9.5,183.9,130.2,96.8,420.4,0.167630
2020,10,31,16,14.4,173.6,134.7,87.3,410,0.163483
2020,10,31,17,24.6,199.6,124.1,97.2,445.5,0.177639
2020,10,31,18,42.4,230.2,182,86.6,541.2,0.215798
2020,10,31,19,43.8,279.6,218.5,158.5,700.4,0.279277
2020,10,31,20,38.9,443.5,419.8,525.5,1427.7,0.569281
2020,10,31,21,55.1,472.8,357.5,433.5,1318.9,0.525898
2020,10,31,22,24.4,452.4,336.4,628.9,1442.1,0.575023
2020,10,31,23,10.3,497.3,87.9,636.4,1231.9,0.491208
2020,10,31,24,5.4,713.3,17.6,656.8,1393.1,0.555485
2020,11,1,1,9.3,722.8,8.1,659.9,1400.1,0.558276
2020,11,1,2,34.6,740,60.5,673.7,1508.8,0.601619
2020,11,1,3,36.2,738.7,321.8,673.5,1770.2,0.705850
2020,11,1,4,20.8,729,358.2,678.8,1786.8,0.712469
2020,11,1,5,47.8,744.7,353,700.8,1846.3,0.736194
2020,11,1,6,68.9,745.5,201.2,706.7,1722.3,0.686750
2020,11,1,7,105.2,750.9,219.8,707.5,1783.4,0.711113
2020,11,1,8,73.5,784,525.4,707.7,2090.6,0.833606
2020,11,1,9,124.6,797.6,510.6,704.4,2137.2,0.852187
2020,11,1,10,145.8,792.7,557.2,704.3,2200,0.877228
2020,11,1,11,148.2,789.4,721.5,704,2363.1,0.942262
2020,11,1,12,148.1,794.6,657.5,698.3,2298.5,0.916504
2020,11,1,13,147.1,794.1,518.1,707.7,2167,0.864070
2020,11,1,14,145.5,784.3,690.1,705.1,2325,0.927070
2020,11,1,15,138.7,785.8,626.5,713.5,2264.5,0.902947
2020,11,1,16,114.1,780.5,725.4,705.7,2325.7,0.927350
2020,11,1,17,129.4,658,765.7,708.7,2261.8,0.901870
2020,11,1,18,127.7,727.7,663.2,705.7,2224.3,0.886917
2020,11,1,19,64,687.1,652.9,699,2103,0.838550
2020,11,1,20,127.3,660.8,467.6,678.5,1934.2,0.771243
2020,11,1,21,114.2,648.6,447.3,688.8,1898.9,0.757167
2020,11,1,22,69.3,513,225.4,622.9,1430.6,0.570437
