LoadLevel,Duration,Stage
080611,1,st0
080612,1,st0
080613,1,st0
080614,1,st0
080615,1,st0
080616,1,st0
080617,1,st0
080618,1,st0
080619,1,st0
080620,1,st0
080621,1,st0
080622,1,st0
080623,1,st0
080624,1,st0
080701,1,st0
080702,1,st0
080703,1,st0
080704,1,st0
080705,1,st0
080706,1,st0
080707,1,st0
080708,1,st0
080709,1,st0
080710,1,st0
080711,1,st0
080712,1,st0
080713,1,st0
080714,1,st0
080715,1,st0
080716,1,st0
080717,1,st0
080718,1,st0
080719,1,st0
080720,1,st0
080721,1,st0
080722,1,st0
080723,1,st0
080724,1,st0
080801,1,st0
080802,1,st0
080803,1,st0
080804,1,st0
080805,1,st0
080806,1,st0
080807,1,st0
080808,1,st0
080809,1,st0
080810,1,st0
080811,1,st0
080812,1,st0
080813,1,st0
080814,1,st0
080815,1,st0
080816,1,st0
080817,1,st0
080818,1,st0
080819,1,st0
080820,1,st0
080821,1,st0
080822,1,st0
080823,1,st0
080824,1,st0
080901,1,st0
080902,1,st0
080903,1,st0
080904,1,st0
080905,1,st0
080906,1,st0
080907,1,st0
080908,1,st0
080909,1,st0
080910,1,st0
080911,1,st0
080912,1,st0
080913,1,st0
080914,1,st0
080915,1,st0
080916,1,st0
080917,1,st0
080918,1,st0
080919,1,st0
080920,1,st0
080921,1,st0
080922,1,st0
080923,1,st0
080924,1,st0
081001,1,st0
081002,1,st0
081003,1,st0
081004,1,st0
081005,1,st0
081006,1,st0
081007,1,st0
081008,1,st0
081009,1,st0
081010,1,st0
081011,1,st0
081012,1,st0
081013,1,st0
081014,1,st0
081015,1,st0
081016,1,st0
081017,1,st0
081018,1,st0
081019,1,st0
081020,1,st0
081021,1,st0
081022,1,st0
081023,1,st0
081024,1,st0
081101,1,st0
081102,1,st0
081103,1,st0
081104,1,st0
081105,1,st0
081106,1,st0
081107,1,st0
081108,1,st0
081109,1,st0
081110,1,st0
081111,1,st0
081112,1,st0
081113,1,st0
081114,1,st0
081115,1,st0
081116,1,st0
081117,1,st0
081118,1,st0
081119,1,st0
081120,1,st0
081121,1,st0
081122,1,st0
081123,1,st0
081124,1,st0
081201,1,st0
081202,1,st0
081203,1,st0
081204,1,st0
081205,1,st0
081206,1,st0
081207,1,st0
081208,1,st0
081209,1,st0
081210,1,st0
081211,1,st0
081212,1,st0
081213,1,st0
081214,1,st0
081215,1,st0
081216,1,st0
081217,1,st0
081218,1,st0
081219,1,st0
081220,1,st0
081221,1,st0
081222,1,st0
081223,1,st0
081224,1,st0
081301,1,st0
081302,1,st0
081303,1,st0
081304,1,st0
081305,1,st0
081306,1,st0
081307,1,st0
081308,1,st0
081309,1,st0
081310,1,st0
081311,1,st0
081312,1,st0
081313,1,st0
081314,1,st0
081315,1,st0
081316,1,st0
081317,1,st0
081318,1,st0
081319,1,st0
081320,1,st0
081321,1,st0
081322,1,st0
081323,1,st0
081324,1,st0
081401,1,st0
081402,1,st0
081403,1,st0
081404,1,st0
081405,1,st0
081406,1,st0
081407,1,st0
081408,1,st0
081409,1,st0
081410,1,st0
081411,1,st0
081412,1,st0
081413,1,st0
081414,1,st0
081415,1,st0
081416,1,st0
081417,1,st0
081418,1,st0
081419,1,st0
081420,1,st0
081421,1,st0
081422,1,st0
081423,1,st0
081424,1,st0
081501,1,st0
081502,1,st0
081503,1,st0
081504,1,st0
081505,1,st0
081506,1,st0
081507,1,st0
081508,1,st0
081509,1,st0
081510,1,st0
081511,1,st0
081512,1,st0
081513,1,st0
081514,1,st0
081515,1,st0
081516,1,st0
081517,1,st0
081518,1,st0
081519,1,st0
081520,1,st0
081521,1,st0
081522,1,st0
081523,1,st0
081524,1,st0
081601,1,st0
081602,1,st0
081603,1,st0
081604,1,st0
081605,1,st0
081606,1,st0
081607,1,st0
081608,1,st0
081609,1,st0
081610,1,st0
081611,1,st0
081612,1,st0
081613,1,st0
081614,1,st0
081615,1,st0
081616,1,st0
081617,1,st0
081618,1,st0
081619,1,st0
081620,1,st0
081621,1,st0
081622,1,st0
081623,1,st0
081624,1,st0
081701,1,st0
081702,1,st0
081703,1,st0
081704,1,st0
081705,1,st0
081706,1,st0
081707,1,st0
081708,1,st0
081709,1,st0
081710,1,st0
081711,1,st0
081712,1,st0
081713,1,st0
081714,1,st0
081715,1,st0
081716,1,st0
081717,1,st0
081718,1,st0
081719,1,st0
081720,1,st0
081721,1,st0
081722,1,st0
081723,1,st0
081724,1,st0
081801,1,st0
081802,1,st0
081803,1,st0
081804,1,st0
081805,1,st0
081806,1,st0
081807,1,st0
081808,1,st0
081809,1,st0
081810,1,st0
081811,1,st0
081812,1,st0
081813,1,st0
081814,1,st0
081815,1,st0
081816,1,st0
081817,1,st0
081818,1,st0
081819,1,st0
081820,1,st0
081821,1,st0
081822,1,st0
081823,1,st0
081824,1,st0
081901,1,st0
081902,1,st0
081903,1,st0
081904,1,st0
081905,1,st0
081906,1,st0
081907,1,st0
081908,1,st0
081909,1,st0
081910,1,st0
081911,1,st0
081912,1,st0
081913,1,st0
081914,1,st0
081915,1,st0
081916,1,st0
081917,1,st0
081918,1,st0
081919,1,st0
081920,1,st0
081921,1,st0
081922,1,st0
081923,1,st0
081924,1,st0
082001,1,st0
082002,1,st0
082003,1,st0
082004,1,st0
082005,1,st0
082006,1,st0
082007,1,st0
082008,1,st0
082009,1,st0
082010,1,st0
082011,1,st0
082012,1,st0
082013,1,st0
082014,1,st0
082015,1,st0
082016,1,st0
082017,1,st0
082018,1,st0
082019,1,st0
082020,1,st0
082021,1,st0
082022,1,st0
082023,1,st0
082024,1,st0
082101,1,st0
082102,1,st0
082103,1,st0
082104,1,st0
082105,1,st0
082106,1,st0
082107,1,st0
082108,1,st0
082109,1,st0
082110,1,st0
082111,1,st0
082112,1,st0
082113,1,st0
082114,1,st0
082115,1,st0
082116,1,st0
082117,1,st0
082118,1,st0
082119,1,st0
082120,1,st0
082121,1,st0
082122,1,st0
082123,1,st0
082124,1,st0
082201,1,st0
082202,1,st0
082203,1,st0
082204,1,st0
082205,1,st0
082206,1,st0
082207,1,st0
082208,1,st0
082209,1,st0
082210,1,st0
082211,1,st0
082212,1,st0
082213,1,st0
082214,1,st0
082215,1,st0
082216,1,st0
082217,1,st0
082218,1,st0
082219,1,st0
082220,1,st0
082221,1,st0
082222,1,st0
082223,1,st0
082224,1,st0
082301,1,st0
082302,1,st0
082303,1,st0
082304,1,st0
082305,1,st0
082306,1,st0
082307,1,st0
082308,1,st0
082309,1,st0
082310,1,st0
082311,1,st0
082312,1,st0
082313,1,st0
082314,1,st0
082315,1,st0
082316,1,st0
082317,1,st0
082318,1,st0
082319,1,st0
082320,1,st0
082321,1,st0
082322,1,st0
082323,1,st0
082324,1,st0
082401,1,st0
082402,1,st0
082403,1,st0
082404,1,st0
082405,1,st0
082406,1,st0
082407,1,st0
082408,1,st0
082409,1,st0
082410,1,st0
082411,1,st0
082412,1,st0
082413,1,st0
082414,1,st0
082415,1,st0
082416,1,st0
082417,1,st0
082418,1,st0
082419,1,st0
082420,1,st0
082421,1,st0
082422,1,st0
082423,1,st0
082424,1,st0
082501,1,st0
082502,1,st0
082503,1,st0
082504,1,st0
082505,1,st0
082506,1,st0
082507,1,st0
082508,1,st0
082509,1,st0
082510,1,st0
082511,1,st0
082512,1,st0
082513,1,st0
082514,1,st0
082515,1,st0
082516,1,st0
082517,1,st0
082518,1,st0
082519,1,st0
082520,1,st0
082521,1,st0
082522,1,st0
082523,1,st0
082524,1,st0
082601,1,st0
082602,1,st0
082603,1,st0
082604,1,st0
082605,1,st0
082606,1,st0
082607,1,st0
082608,1,st0
082609,1,st0
082610,1,st0
082611,1,st0
082612,1,st0
082613,1,st0
082614,1,st0
082615,1,st0
082616,1,st0
082617,1,st0
082618,1,st0
082619,1,st0
082620,1,st0
082621,1,st0
082622,1,st0
082623,1,st0
082624,1,st0
082701,1,st0
082702,1,st0
082703,1,st0
082704,1,st0
082705,1,st0
082706,1,st0
082707,1,st0
082708,1,st0
082709,1,st0
082710,1,st0
082711,1,st0
082712,1,st0
082713,1,st0
082714,1,st0
082715,1,st0
082716,1,st0
082717,1,st0
082718,1,st0
082719,1,st0
082720,1,st0
082721,1,st0
082722,1,st0
082723,1,st0
082724,1,st0
082801,1,st0
082802,1,st0
082803,1,st0
082804,1,st0
082805,1,st0
082806,1,st0
082807,1,st0
082808,1,st0
082809,1,st0
082810,1,st0
082811,1,st0
082812,1,st0
082813,1,st0
082814,1,st0
082815,1,st0
082816,1,st0
082817,1,st0
082818,1,st0
082819,1,st0
082820,1,st0
082821,1,st0
082822,1,st0
082823,1,st0
082824,1,st0
082901,1,st0
082902,1,st0
082903,1,st0
082904,1,st0
082905,1,st0
082906,1,st0
082907,1,st0
082908,1,st0
082909,1,st0
082910,1,st0
082911,1,st0
082912,1,st0
082913,1,st0
082914,1,st0
082915,1,st0
082916,1,st0
082917,1,st0
082918,1,st0
082919,1,st0
082920,1,st0
082921,1,st0
082922,1,st0
082923,1,st0
082924,1,st0
083001,1,st0
083002,1,st0
083003,1,st0
083004,1,st0
083005,1,st0
083006,1,st0
083007,1,st0
083008,1,st0
083009,1,st0
083010,1,st0
083011,1,st0
083012,1,st0
083013,1,st0
083014,1,st0
083015,1,st0
083016,1,st0
083017,1,st0
083018,1,st0
083019,1,st0
083020,1,st0
083021,1,st0
083022,1,st0
083023,1,st0
083024,1,st0
083101,1,st0
083102,1,st0
083103,1,st0
083104,1,st0
083105,1,st0
083106,1,st0
083107,1,st0
083108,1,st0
083109,1,st0
083110,1,st0
083111,1,st0
083112,1,st0
083113,1,st0
083114,1,st0
083115,1,st0
083116,1,st0
083117,1,st0
083118,1,st0
083119,1,st0
083120,1,st0
083121,1,st0
083122,1,st0
083123,1,st0
083124,1,st0
090101,1,st0
090102,1,st0
090103,1,st0
090104,1,st0
090105,1,st0
090106,1,st0
090107,1,st0
090108,1,st0
090109,1,st0
090110,1,st0
090111,1,st0
090112,1,st0
090113,1,st0
090114,1,st0
090115,1,st0
090116,1,st0
090117,1,st0
090118,1,st0
090119,1,st0
090120,1,st0
090121,1,st0
090122,1,st0
090123,1,st0
090124,1,st0
090201,1,st0
090202,1,st0
090203,1,st0
090204,1,st0
090205,1,st0
090206,1,st0
090207,1,st0
090208,1,st0
090209,1,st0
090210,1,st0
090211,1,st0
090212,1,st0
090213,1,st0
090214,1,st0
090215,1,st0
090216,1,st0
090217,1,st0
090218,1,st0
090219,1,st0
090220,1,st0
090221,1,st0
090222,1,st0
090223,1,st0
090224,1,st0
090301,1,st0
090302,1,st0
090303,1,st0
090304,1,st0
090305,1,st0
090306,1,st0
090307,1,st0
090308,1,st0
090309,1,st0
090310,1,st0
090311,1,st0
090312,1,st0
090313,1,st0
090314,1,st0
090315,1,st0
090316,1,st0
090317,1,st0
090318,1,st0
090319,1,st0
090320,1,st0
090321,1,st0
090322,1,st0
090323,1,st0
090324,1,st0
090401,1,st0
090402,1,st0
090403,1,st0
090404,1,st0
090405,1,st0
090406,1,st0
090407,1,st0
090408,1,st0
090409,1,st0
090410,1,st0
090411,1,st0
090412,1,st0
090413,1,st0
090414,1,st0
090415,1,st0
090416,1,st0
090417,1,st0
090418,1,st0
090419,1,st0
090420,1,st0
090421,1,st0
090422,1,st0
090423,1,st0
090424,1,st0
090501,1,st0
090502,1,st0
090503,1,st0
090504,1,st0
090505,1,st0
090506,1,st0
090507,1,st0
090508,1,st0
090509,1,st0
090510,1,st0
090511,1,st0
090512,1,st0
090513,1,st0
090514,1,st0
090515,1,st0
090516,1,st0
090517,1,st0
090518,1,st0
090519,1,st0
090520,1,st0
090521,1,st0
090522,1,st0
090523,1,st0
090524,1,st0
090601,1,st0
090602,1,st0
090603,1,st0
090604,1,st0
090605,1,st0
090606,1,st0
090607,1,st0
090608,1,st0
090609,1,st0
090610,1,st0
090611,1,st0
090612,1,st0
090613,1,st0
090614,1,st0
090615,1,st0
090616,1,st0
090617,1,st0
090618,1,st0
090619,1,st0
090620,1,st0
090621,1,st0
090622,1,st0
090623,1,st0
090624,1,st0
090701,1,st0
090702,1,st0
090703,1,st0
090704,1,st0
090705,1,st0
090706,1,st0
090707,1,st0
090708,1,st0
090709,1,st0
090710,1,st0
090711,1,st0
090712,1,st0
090713,1,st0
090714,1,st0
090715,1,st0
090716,1,st0
090717,1,st0
090718,1,st0
090719,1,st0
090720,1,st0
090721,1,st0
090722,1,st0
090723,1,st0
090724,1,st0
090801,1,st0
090802,1,st0
090803,1,st0
090804,1,st0
090805,1,st0
090806,1,st0
090807,1,st0
090808,1,st0
090809,1,st0
090810,1,st0
090811,1,st0
090812,1,st0
090813,1,st0
090814,1,st0
090815,1,st0
090816,1,st0
090817,1,st0
090818,1,st0
090819,1,st0
090820,1,st0
090821,1,st0
090822,1,st0
090823,1,st0
090824,1,st0
090901,1,st0
090902,1,st0
090903,1,st0
090904,1,st0
090905,1,st0
090906,1,st0
090907,1,st0
090908,1,st0
090909,1,st0
090910,1,st0
090911,1,st0
090912,1,st0
090913,1,st0
090914,1,st0
090915,1,st0
090916,1,st0
090917,1,st0
090918,1,st0
090919,1,st0
090920,1,st0
090921,1,st0
090922,1,st0
090923,1,st0
090924,1,st0
091001,1,st0
091002,1,st0
091003,1,st0
091004,1,st0
091005,1,st0
091006,1,st0
091007,1,st0
091008,1,st0
091009,1,st0
091010,1,st0
091011,1,st0
091012,1,st0
091013,1,st0
091014,1,st0
091015,1,st0
091016,1,st0
091017,1,st0
091018,1,st0
091019,1,st0
091020,1,st0
091021,1,st0
091022,1,st0
091023,1,st0
091024,1,st0
091101,1,st0
091102,1,st0
091103,1,st0
091104,1,st0
091105,1,st0
091106,1,st0
091107,1,st0
091108,1,st0
091109,1,st0
091110,1,st0
091111,1,st0
091112,1,st0
091113,1,st0
091114,1,st0
091115,1,st0
091116,1,st0
091117,1,st0
091118,1,st0
091119,1,st0
091120,1,st0
091121,1,st0
091122,1,st0
091123,1,st0
091124,1,st0
091201,1,st0
091202,1,st0
091203,1,st0
091204,1,st0
091205,1,st0
091206,1,st0
091207,1,st0
091208,1,st0
091209,1,st0
091210,1,st0
091211,1,st0
091212,1,st0
091213,1,st0
091214,1,st0
091215,1,st0
091216,1,st0
091217,1,st0
091218,1,st0
091219,1,st0
091220,1,st0
091221,1,st0
091222,1,st0
091223,1,st0
091224,1,st0
091301,1,st0
091302,1,st0
091303,1,st0
091304,1,st0
091305,1,st0
091306,1,st0
091307,1,st0
091308,1,st0
091309,1,st0
091310,1,st0
091311,1,st0
091312,1,st0
091313,1,st0
091314,1,st0
091315,1,st0
091316,1,st0
091317,1,st0
091318,1,st0
091319,1,st0
091320,1,st0
091321,1,st0
091322,1,st0
091323,1,st0
091324,1,st0
091401,1,st0
091402,1,st0
091403,1,st0
091404,1,st0
091405,1,st0
091406,1,st0
091407,1,st0
091408,1,st0
091409,1,st0
091410,1,st0
091411,1,st0
091412,1,st0
091413,1,st0
091414,1,st0
091415,1,st0
091416,1,st0
091417,1,st0
091418,1,st0
091419,1,st0
091420,1,st0
091421,1,st0
091422,1,st0
091423,1,st0
091424,1,st0
091501,1,st0
091502,1,st0
091503,1,st0
091504,1,st0
091505,1,st0
091506,1,st0
091507,1,st0
091508,1,st0
091509,1,st0
091510,1,st0
091511,1,st0
091512,1,st0
091513,1,st0
091514,1,st0
091515,1,st0
091516,1,st0
091517,1,st0
091518,1,st0
091519,1,st0
091520,1,st0
091521,1,st0
091522,1,st0
091523,1,st0
091524,1,st0
091601,1,st0
091602,1,st0
091603,1,st0
091604,1,st0
091605,1,st0
091606,1,st0
091607,1,st0
091608,1,st0
091609,1,st0
091610,1,st0
091611,1,st0
091612,1,st0
091613,1,st0
091614,1,st0
091615,1,st0
091616,1,st0
091617,1,st0
091618,1,st0
091619,1,st0
091620,1,st0
091621,1,st0
091622,1,st0
091623,1,st0
091624,1,st0
091701,1,st0
091702,1,st0
091703,1,st0
091704,1,st0
091705,1,st0
091706,1,st0
091707,1,st0
091708,1,st0
091709,1,st0
091710,1,st0
091711,1,st0
091712,1,st0
091713,1,st0
091714,1,st0
091715,1,st0
091716,1,st0
091717,1,st0
091718,1,st0
091719,1,st0
091720,1,st0
091721,1,st0
091722,1,st0
091723,1,st0
091724,1,st0
091801,1,st0
091802,1,st0
091803,1,st0
091804,1,st0
091805,1,st0
091806,1,st0
091807,1,st0
091808,1,st0
091809,1,st0
091810,1,st0
091811,1,st0
091812,1,st0
091813,1,st0
091814,1,st0
091815,1,st0
091816,1,st0
091817,1,st0
091818,1,st0
091819,1,st0
091820,1,st0
091821,1,st0
091822,1,st0
091823,1,st0
091824,1,st0
091901,1,st0
091902,1,st0
091903,1,st0
091904,1,st0
091905,1,st0
091906,1,st0
091907,1,st0
091908,1,st0
091909,1,st0
091910,1,st0
091911,1,st0
091912,1,st0
091913,1,st0
091914,1,st0
091915,1,st0
091916,1,st0
091917,1,st0
091918,1,st0
091919,1,st0
091920,1,st0
091921,1,st0
091922,1,st0
091923,1,st0
091924,1,st0
092001,1,st0
092002,1,st0
092003,1,st0
092004,1,st0
092005,1,st0
092006,1,st0
092007,1,st0
092008,1,st0
092009,1,st0
092010,1,st0
092011,1,st0
092012,1,st0
092013,1,st0
092014,1,st0
092015,1,st0
092016,1,st0
092017,1,st0
092018,1,st0
092019,1,st0
092020,1,st0
092021,1,st0
092022,1,st0
092023,1,st0
092024,1,st0
092101,1,st0
092102,1,st0
092103,1,st0
092104,1,st0
092105,1,st0
092106,1,st0
092107,1,st0
092108,1,st0
092109,1,st0
092110,1,st0
092111,1,st0
092112,1,st0
092113,1,st0
092114,1,st0
092115,1,st0
092116,1,st0
092117,1,st0
092118,1,st0
092119,1,st0
092120,1,st0
092121,1,st0
092122,1,st0
092123,1,st0
092124,1,st0
092201,1,st0
092202,1,st0
092203,1,st0
092204,1,st0
092205,1,st0
092206,1,st0
092207,1,st0
092208,1,st0
092209,1,st0
092210,1,st0
092211,1,st0
092212,1,st0
092213,1,st0
092214,1,st0
092215,1,st0
092216,1,st0
092217,1,st0
092218,1,st0
092219,1,st0
092220,1,st0
092221,1,st0
092222,1,st0
092223,1,st0
092224,1,st0
092301,1,st0
092302,1,st0
092303,1,st0
092304,1,st0
092305,1,st0
092306,1,st0
092307,1,st0
092308,1,st0
092309,1,st0
092310,1,st0
092311,1,st0
092312,1,st0
092313,1,st0
092314,1,st0
092315,1,st0
092316,1,st0
092317,1,st0
092318,1,st0
092319,1,st0
092320,1,st0
092321,1,st0
092322,1,st0
092323,1,st0
092324,1,st0
092401,1,st0
092402,1,st0
092403,1,st0
092404,1,st0
092405,1,st0
092406,1,st0
092407,1,st0
092408,1,st0
092409,1,st0
092410,1,st0
092411,1,st0
092412,1,st0
092413,1,st0
092414,1,st0
092415,1,st0
092416,1,st0
092417,1,st0
092418,1,st0
092419,1,st0
092420,1,st0
092421,1,st0
092422,1,st0
092423,1,st0
092424,1,st0
092501,1,st0
092502,1,st0
092503,1,st0
092504,1,st0
092505,1,st0
092506,1,st0
092507,1,st0
092508,1,st0
092509,1,st0
092510,1,st0
092511,1,st0
092512,1,st0
092513,1,st0
092514,1,st0
092515,1,st0
092516,1,st0
092517,1,st0
092518,1,st0
092519,1,st0
092520,1,st0
092521,1,st0
092522,1,st0
092523,1,st0
092524,1,st0
092601,1,st0
092602,1,st0
092603,1,st0
092604,1,st0
092605,1,st0
092606,1,st0
092607,1,st0
092608,1,st0
092609,1,st0
092610,1,st0
092611,1,st0
092612,1,st0
092613,1,st0
092614,1,st0
092615,1,st0
092616,1,st0
092617,1,st0
092618,1,st0
092619,1,st0
092620,1,st0
092621,1,st0
092622,1,st0
092623,1,st0
092624,1,st0
092701,1,st0
092702,1,st0
092703,1,st0
092704,1,st0
092705,1,st0
092706,1,st0
092707,1,st0
092708,1,st0
092709,1,st0
092710,1,st0
092711,1,st0
092712,1,st0
092713,1,st0
092714,1,st0
092715,1,st0
092716,1,st0
092717,1,st0
092718,1,st0
092719,1,st0
092720,1,st0
092721,1,st0
092722,1,st0
092723,1,st0
092724,1,st0
092801,1,st0
092802,1,st0
092803,1,st0
092804,1,st0
092805,1,st0
092806,1,st0
092807,1,st0
092808,1,st0
092809,1,st0
092810,1,st0
092811,1,st0
092812,1,st0
092813,1,st0
092814,1,st0
092815,1,st0
092816,1,st0
092817,1,st0
092818,1,st0
092819,1,st0
092820,1,st0
092821,1,st0
092822,1,st0
092823,1,st0
092824,1,st0
092901,1,st0
092902,1,st0
092903,1,st0
092904,1,st0
092905,1,st0
092906,1,st0
092907,1,st0
092908,1,st0
092909,1,st0
092910,1,st0
092911,1,st0
092912,1,st0
092913,1,st0
092914,1,st0
092915,1,st0
092916,1,st0
092917,1,st0
092918,1,st0
092919,1,st0
092920,1,st0
092921,1,st0
092922,1,st0
092923,1,st0
092924,1,st0
093001,1,st0
093002,1,st0
093003,1,st0
093004,1,st0
093005,1,st0
093006,1,st0
093007,1,st0
093008,1,st0
093009,1,st0
093010,1,st0
093011,1,st0
093012,1,st0
093013,1,st0
093014,1,st0
093015,1,st0
093016,1,st0
093017,1,st0
093018,1,st0
093019,1,st0
093020,1,st0
093021,1,st0
093022,1,st0
093023,1,st0
093024,1,st0
100101,1,st0
100102,1,st0
100103,1,st0
100104,1,st0
100105,1,st0
100106,1,st0
100107,1,st0
100108,1,st0
100109,1,st0
100110,1,st0
100111,1,st0
100112,1,st0
100113,1,st0
100114,1,st0
100115,1,st0
100116,1,st0
100117,1,st0
100118,1,st0
100119,1,st0
100120,1,st0
100121,1,st0
100122,1,st0
100123,1,st0
100124,1,st0
100201,1,st0
100202,1,st0
100203,1,st0
100204,1,st0
100205,1,st0
100206,1,st0
100207,1,st0
100208,1,st0
100209,1,st0
100210,1,st0
100211,1,st0
100212,1,st0
100213,1,st0
100214,1,st0
100215,1,st0
100216,1,st0
100217,1,st0
100218,1,st0
100219,1,st0
100220,1,st0
100221,1,st0
100222,1,st0
100223,1,st0
100224,1,st0
100301,1,st0
100302,1,st0
100303,1,st0
100304,1,st0
100305,1,st0
100306,1,st0
100307,1,st0
100308,1,st0
100309,1,st0
100310,1,st0
100311,1,st0
100312,1,st0
100313,1,st0
100314,1,st0
100315,1,st0
100316,1,st0
100317,1,st0
100318,1,st0
100319,1,st0
100320,1,st0
100321,1,st0
100322,1,st0
100323,1,st0
100324,1,st0
100401,1,st0
100402,1,st0
100403,1,st0
100404,1,st0
100405,1,st0
100406,1,st0
100407,1,st0
100408,1,st0
100409,1,st0
100410,1,st0
100411,1,st0
100412,1,st0
100413,1,st0
100414,1,st0
100415,1,st0
100416,1,st0
100417,1,st0
100418,1,st0
100419,1,st0
100420,1,st0
100421,1,st0
100422,1,st0
100423,1,st0
100424,1,st0
100501,1,st0
100502,1,st0
100503,1,st0
100504,1,st0
100505,1,st0
100506,1,st0
100507,1,st0
100508,1,st0
100509,1,st0
100510,1,st0
100511,1,st0
100512,1,st0
100513,1,st0
100514,1,st0
100515,1,st0
100516,1,st0
100517,1,st0
100518,1,st0
100519,1,st0
100520,1,st0
100521,1,st0
100522,1,st0
100523,1,st0
100524,1,st0
100601,1,st0
100602,1,st0
100603,1,st0
100604,1,st0
100605,1,st0
100606,1,st0
100607,1,st0
100608,1,st0
100609,1,st0
100610,1,st0
100611,1,st0
100612,1,st0
100613,1,st0
100614,1,st0
100615,1,st0
100616,1,st0
100617,1,st0
100618,1,st0
100619,1,st0
100620,1,st0
100621,1,st0
100622,1,st0
100623,1,st0
100624,1,st0
100701,1,st0
100702,1,st0
100703,1,st0
100704,1,st0
100705,1,st0
100706,1,st0
100707,1,st0
100708,1,st0
100709,1,st0
100710,1,st0
100711,1,st0
100712,1,st0
100713,1,st0
100714,1,st0
100715,1,st0
100716,1,st0
100717,1,st0
100718,1,st0
100719,1,st0
100720,1,st0
100721,1,st0
100722,1,st0
100723,1,st0
100724,1,st0
100801,1,st0
100802,1,st0
100803,1,st0
100804,1,st0
100805,1,st0
100806,1,st0
100807,1,st0
100808,1,st0
100809,1,st0
100810,1,st0
100811,1,st0
100812,1,st0
100813,1,st0
100814,1,st0
100815,1,st0
100816,1,st0
100817,1,st0
100818,1,st0
100819,1,st0
100820,1,st0
100821,1,st0
100822,1,st0
100823,1,st0
100824,1,st0
100901,1,st0
100902,1,st0
100903,1,st0
100904,1,st0
100905,1,st0
100906,1,st0
100907,1,st0
100908,1,st0
100909,1,st0
100910,1,st0
100911,1,st0
100912,1,st0
100913,1,st0
100914,1,st0
100915,1,st0
100916,1,st0
100917,1,st0
100918,1,st0
100919,1,st0
100920,1,st0
100921,1,st0
100922,1,st0
100923,1,st0
100924,1,st0
101001,1,st0
101002,1,st0
101003,1,st0
101004,1,st0
101005,1,st0
101006,1,st0
101007,1,st0
101008,1,st0
101009,1,st0
101010,1,st0
101011,1,st0
101012,1,st0
101013,1,st0
101014,1,st0
101015,1,st0
101016,1,st0
101017,1,st0
101018,1,st0
101019,1,st0
101020,1,st0
101021,1,st0
101022,1,st0
101023,1,st0
101024,1,st0
101101,1,st0
101102,1,st0
101103,1,st0
101104,1,st0
101105,1,st0
101106,1,st0
101107,1,st0
101108,1,st0
101109,1,st0
101110,1,st0
101111,1,st0
101112,1,st0
101113,1,st0
101114,1,st0
101115,1,st0
101116,1,st0
101117,1,st0
101118,1,st0
101119,1,st0
101120,1,st0
101121,1,st0
101122,1,st0
101123,1,st0
101124,1,st0
101201,1,st0
101202,1,st0
101203,1,st0
101204,1,st0
101205,1,st0
101206,1,st0
101207,1,st0
101208,1,st0
101209,1,st0
101210,1,st0
101211,1,st0
101212,1,st0
101213,1,st0
101214,1,st0
101215,1,st0
101216,1,st0
101217,1,st0
101218,1,st0
101219,1,st0
101220,1,st0
101221,1,st0
101222,1,st0
101223,1,st0
101224,1,st0
101301,1,st0
101302,1,st0
101303,1,st0
101304,1,st0
101305,1,st0
101306,1,st0
101307,1,st0
101308,1,st0
101309,1,st0
101310,1,st0
101311,1,st0
101312,1,st0
101313,1,st0
101314,1,st0
101315,1,st0
101316,1,st0
101317,1,st0
101318,1,st0
101319,1,st0
101320,1,st0
101321,1,st0
101322,1,st0
101323,1,st0
101324,1,st0
101401,1,st0
101402,1,st0
101403,1,st0
101404,1,st0
101405,1,st0
101406,1,st0
101407,1,st0
101408,1,st0
101409,1,st0
101410,1,st0
101411,1,st0
101412,1,st0
101413,1,st0
101414,1,st0
101415,1,st0
101416,1,st0
101417,1,st0
101418,1,st0
101419,1,st0
101420,1,st0
101421,1,st0
101422,1,st0
101423,1,st0
101424,1,st0
101501,1,st0
101502,1,st0
101503,1,st0
101504,1,st0
101505,1,st0
101506,1,st0
101507,1,st0
101508,1,st0
101509,1,st0
101510,1,st0
101511,1,st0
101512,1,st0
101513,1,st0
101514,1,st0
101515,1,st0
101516,1,st0
101517,1,st0
101518,1,st0
101519,1,st0
101520,1,st0
101521,1,st0
101522,1,st0
101523,1,st0
101524,1,st0
101601,1,st0
101602,1,st0
101603,1,st0
101604,1,st0
101605,1,st0
101606,1,st0
101607,1,st0
101608,1,st0
101609,1,st0
101610,1,st0
101611,1,st0
101612,1,st0
101613,1,st0
101614,1,st0
101615,1,st0
101616,1,st0
101617,1,st0
101618,1,st0
101619,1,st0
101620,1,st0
101621,1,st0
101622,1,st0
101623,1,st0
101624,1,st0
101701,1,st0
101702,1,st0
101703,1,st0
101704,1,st0
101705,1,st0
101706,1,st0
101707,1,st0
101708,1,st0
101709,1,st0
101710,1,st0
101711,1,st0
101712,1,st0
101713,1,st0
101714,1,st0
101715,1,st0
101716,1,st0
101717,1,st0
101718,1,st0
101719,1,st0
101720,1,st0
101721,1,st0
101722,1,st0
101723,1,st0
101724,1,st0
101801,1,st0
101802,1,st0
101803,1,st0
101804,1,st0
101805,1,st0
101806,1,st0
