Year,Month,Day,Period,1,2,3,,,
2024,11,5,2,24.643,29.998,33.540,,,
2024,11,5,3,24.654,29.500,32.079,,,
2024,11,5,4,25.077,29.595,31.822,,,
2024,11,5,5,26.811,30.254,32.445,,,
2024,11,5,6,29.794,32.125,35.758,,,
2024,11,5,7,30.598,32.542,40.343,,,
2024,11,5,8,30.016,33.336,44.292,,,
2024,11,5,9,29.783,34.009,47.281,,,
2024,11,5,10,30.174,34.695,50.188,,,
2024,11,5,11,30.576,35.193,51.703,,,
2024,11,5,12,31.190,35.449,52.636,,,
2024,11,5,13,31.687,33.982,53.123,,,
2024,11,5,14,32.015,34.130,53.529,,,
2024,11,5,15,32.586,34.372,53.407,,,
2024,11,5,16,32.819,35.395,52.893,,,
2024,11,5,17,34.204,36.458,52.379,,,
2024,11,5,18,37.229,40.146,54.300,,,
2024,11,5,19,35.917,40.361,53.867,,,
2024,11,5,20,33.855,39.971,52.406,,,
2024,11,5,21,31.814,38.935,50.756,,,
2024,11,5,22,28.694,36.970,47.916,,,
2024,11,5,23,26.155,34.964,43.832,,,
2024,11,5,24,25.299,32.730,39.450,,,
2024,11,6,1,24.802,31.088,35.650,,,
2024,11,6,2,24.717,30.375,33.811,,,
2024,11,6,3,24.622,29.904,32.526,,,
2024,11,6,4,24.950,29.918,32.120,,,
2024,11,6,5,26.727,30.591,32.485,,,
2024,11,6,6,29.709,32.192,35.731,,,
2024,11,6,7,30.608,32.138,40.573,,,
2024,11,6,8,30.026,33.121,44.576,,,
2024,11,6,9,29.931,33.982,47.916,,,
2024,11,6,10,30.608,34.991,50.472,,,
2024,11,6,11,30.862,35.987,51.527,,,
2024,11,6,12,31.655,36.418,52.149,,,
2024,11,6,13,32.512,36.055,52.285,,,
2024,11,6,14,33.231,36.068,52.339,,,
2024,11,6,15,33.728,35.893,52.176,,,
2024,11,6,16,33.919,35.328,51.338,,,
2024,11,6,17,34.839,36.445,51.013,,,
2024,11,6,18,36.224,39.756,53.312,,,
2024,11,6,19,34.500,39.594,52.596,,,
2024,11,6,20,32.945,39.406,50.675,,,
2024,11,6,21,31.084,38.383,49.228,,,
2024,11,6,22,28.704,36.902,46.591,,,
2024,11,6,23,26.504,35.193,42.912,,,
2024,11,6,24,25.394,33.174,38.801,,,
2024,11,7,1,24.812,30.389,35.961,,,
2024,11,7,2,24.516,29.325,33.540,,,
2024,11,7,3,24.474,28.706,31.741,,,
2024,11,7,4,24.558,28.383,31.146,,,
2024,11,7,5,24.907,28.437,30.592,,,
2024,11,7,6,25.690,29.150,31.863,,,
2024,11,7,7,26.229,28.007,33.053,,,
2024,11,7,8,27.192,28.195,35.677,,,
2024,11,7,9,28.059,29.823,39.923,,,
2024,11,7,10,28.895,31.290,43.494,,,
2024,11,7,11,29.371,32.475,45.617,,,
2024,11,7,12,30.048,34.117,46.537,,,
2024,11,7,13,30.661,34.238,47.051,,,
2024,11,7,14,31.211,34.318,46.753,,,
2024,11,7,15,31.655,34.157,46.374,,,
2024,11,7,16,32.089,34.197,45.942,,,
2024,11,7,17,33.094,35.489,45.915,,,
2024,11,7,18,34.902,38.921,49.904,,,
2024,11,7,19,33.305,38.625,49.837,,,
2024,11,7,20,31.602,37.616,48.403,,,
2024,11,7,21,29.995,36.943,46.983,,,
2024,11,7,22,27.879,35.812,44.373,,,
2024,11,7,23,26.092,34.641,41.073,,,
2024,11,7,24,25.246,32.690,37.530,,,
2024,11,8,1,24.654,30.860,33.946,,,
2024,11,8,2,24.421,29.810,31.647,,,
2024,11,8,3,24.347,29.029,29.780,,,
2024,11,8,4,24.283,28.801,28.590,,,
2024,11,8,5,24.601,28.720,28.685,,,
2024,11,8,6,25.055,29.191,29.239,,,
2024,11,8,7,25.394,28.060,29.280,,,
2024,11,8,8,26.346,28.276,30.970,,,
2024,11,8,9,27.044,29.837,34.919,,,
2024,11,8,10,27.975,31.506,38.693,,,
2024,11,8,11,28.408,32.730,41.519,,,
2024,11,8,12,29.117,33.309,43.250,,,
2024,11,8,13,29.952,33.511,44.657,,,
2024,11,8,14,30.714,33.565,45.211,,,
2024,11,8,15,31.253,33.444,45.752,,,
2024,11,8,16,31.761,33.376,45.428,,,
2024,11,8,17,33.432,34.884,45.563,,,
2024,11,8,18,36.161,38.908,49.323,,,
2024,11,8,19,35.103,38.531,49.864,,,
2024,11,8,20,32.988,37.602,48.931,,,
2024,11,8,21,30.523,36.055,47.308,,,
2024,11,8,22,27.784,34.345,44.711,,,
2024,11,8,23,25.701,32.636,41.059,,,
2024,11,8,24,24.876,30.739,36.772,,,
2024,11,9,1,24.505,29.379,33.391,,,
2024,11,9,2,24.315,28.478,31.471,,,
2024,11,9,3,24.357,28.060,30.700,,,
2024,11,9,4,24.759,27.885,30.389,,,
2024,11,9,5,26.208,28.558,31.782,,,
2024,11,9,6,29.476,30.362,35.744,,,
2024,11,9,7,30.323,30.658,40.167,,,
2024,11,9,8,30.259,31.600,44.684,,,
2024,11,9,9,30.545,32.878,49.106,,,
2024,11,9,10,31.433,34.318,52.406,,,
2024,11,9,11,32.247,35.637,54.800,,,
2024,11,9,12,33.443,36.135,56.504,,,
2024,11,9,13,34.574,36.997,57.397,,,
2024,11,9,14,35.917,37.050,58.032,,,
2024,11,9,15,36.658,37.481,58.343,,,
2024,11,9,16,37.049,37.118,57.924,,,
2024,11,9,17,37.916,38.221,57.167,,,
2024,11,9,18,40.434,41.572,58.059,,,
2024,11,9,19,37.832,40.980,57.248,,,
2024,11,9,20,35.822,40.038,55.503,,,
2024,11,9,21,32.797,38.531,53.691,,,
2024,11,9,22,29.000,36.458,50.810,,,
2024,11,9,23,26.420,34.386,46.469,,,
2024,11,9,24,25.288,32.219,41.682,,,
2024,11,10,1,24.823,30.416,38.057,,,
2024,11,10,2,24.558,29.675,35.542,,,
2024,11,10,3,24.558,29.191,34.054,,,
2024,11,10,4,24.929,28.908,33.445,,,
2024,11,10,5,26.642,29.352,33.892,,,
2024,11,10,6,29.498,31.115,37.300,,,
2024,11,10,7,30.090,31.385,42.141,,,
2024,11,10,8,29.984,32.475,46.577,,,
2024,11,10,9,30.344,33.740,50.824,,,
2024,11,10,10,31.846,34.615,54.205,,,
2024,11,10,11,32.871,35.826,56.572,,,
2024,11,10,12,34.691,36.727,58.100,,,
2024,11,10,13,36.668,37.293,58.993,,,
2024,11,10,14,37.959,37.966,59.385,,,
2024,11,10,15,38.720,39.123,59.534,,,
2024,11,10,16,39.069,38.854,59.020,,,
2024,11,10,17,39.387,39.204,58.303,,,
2024,11,10,18,41.777,42.124,58.654,,,
2024,11,10,19,39.355,41.572,57.600,,,
2024,11,10,20,36.700,40.711,55.868,,,
2024,11,10,21,33.612,39.123,53.759,,,
2024,11,10,22,29.815,37.212,50.959,,,
2024,11,10,23,26.652,34.964,46.604,,,
2024,11,10,24,25.500,32.744,41.655,,,
2024,11,11,1,24.960,30.833,37.881,,,
2024,11,11,2,24.643,29.823,34.919,,,
2024,11,11,3,24.601,29.352,33.107,,,
2024,11,11,4,24.939,29.272,32.363,,,
2024,11,11,5,26.494,29.891,33.215,,,
2024,11,11,6,29.688,31.613,36.867,,,
2024,11,11,7,30.439,31.694,41.181,,,
2024,11,11,8,30.132,32.663,45.320,,,
2024,11,11,9,30.608,33.646,49.647,,,
2024,11,11,10,31.761,35.059,52.744,,,
2024,11,11,11,32.945,36.458,54.800,,,
2024,11,11,12,34.310,37.508,56.098,,,
2024,11,11,13,35.949,38.221,56.734,,,
2024,11,11,14,37.557,38.450,57.153,,,
2024,11,11,15,38.837,38.517,57.018,,,
2024,11,11,16,39.418,38.665,56.477,,,
2024,11,11,17,39.545,39.406,55.246,,,
2024,11,11,18,41.290,42.609,56.518,,,
2024,11,11,19,38.826,42.259,55.260,,,
2024,11,11,20,36.108,41.236,53.596,,,
2024,11,11,21,33.464,39.917,51.946,,,
2024,11,11,22,29.498,38.019,49.215,,,
2024,11,11,23,26.557,35.933,45.090,,,
2024,11,11,24,25.510,33.565,40.383,,,
2024,11,12,1,24.950,31.963,36.542,,,
2024,11,12,2,24.643,30.671,34.203,,,
2024,11,12,3,24.611,29.985,32.580,,,
2024,11,12,4,24.929,29.770,31.917,,,
2024,11,12,5,26.462,30.133,32.607,,,
2024,11,12,6,29.519,31.694,35.920,,,
2024,11,12,7,30.312,31.761,40.640,,,
2024,11,12,8,30.227,32.973,44.535,,,
2024,11,12,9,30.746,34.897,48.065,,,
2024,11,12,10,31.655,36.324,50.756,,,
2024,11,12,11,32.374,37.427,52.569,,,
2024,11,12,12,33.559,37.966,53.664,,,
2024,11,12,13,34.363,38.248,53.948,,,
2024,11,12,14,35.293,37.939,54.137,,,
2024,11,12,15,35.791,38.141,54.381,,,
2024,11,12,16,35.854,37.495,53.150,,,
2024,11,12,17,36.425,38.235,52.379,,,
2024,11,12,18,38.593,41.263,54.827,,,
2024,11,12,19,36.690,40.751,54.110,,,
2024,11,12,20,34.056,39.688,52.379,,,
2024,11,12,21,32.300,38.464,50.256,,,
2024,11,12,22,29.127,36.687,47.416,,,
2024,11,12,23,26.652,35.086,43.426,,,
2024,11,12,24,25.436,32.757,38.598,,,
2024,11,13,1,25.003,31.223,35.217,,,
2024,11,13,2,24.728,30.214,32.702,,,
2024,11,13,3,24.706,29.447,31.187,,,
2024,11,13,4,25.066,29.473,30.592,,,
2024,11,13,5,26.092,29.743,31.187,,,
2024,11,13,6,28.324,30.967,34.243,,,
2024,11,13,7,28.842,30.321,37.949,,,
2024,11,13,8,29.614,31.021,41.479,,,
2024,11,13,9,29.963,32.434,46.009,,,
2024,11,13,10,30.640,33.726,48.944,,,
2024,11,13,11,30.989,34.749,50.851,,,
2024,11,13,12,31.602,35.005,52.001,,,
2024,11,13,13,32.247,35.220,52.514,,,
2024,11,13,14,32.766,35.139,52.636,,,
2024,11,13,15,33.295,34.951,52.947,,,
2024,11,13,16,33.273,34.763,52.203,,,
2024,11,13,17,34.204,36.041,51.960,,,
2024,11,13,18,35.590,39.298,53.894,,,
2024,11,13,19,33.728,38.679,52.501,,,
2024,11,13,20,32.279,38.006,50.621,,,
2024,11,13,21,30.619,37.024,49.174,,,
2024,11,13,22,28.525,35.893,46.442,,,
2024,11,13,23,26.547,34.655,42.912,,,
2024,11,13,24,25.563,33.053,38.720,,,
2024,11,14,1,24.918,31.573,35.379,,,
2024,11,14,2,24.654,30.591,32.661,,,
2024,11,14,3,24.495,29.998,30.835,,,
2024,11,14,4,24.611,29.904,29.929,,,
2024,11,14,5,25.066,30.039,29.929,,,
2024,11,14,6,25.944,30.739,31.214,,,
2024,11,14,7,26.589,30.550,31.944,,,
2024,11,14,8,27.731,30.604,34.622,,,
2024,11,14,9,28.546,31.788,38.814,,,
2024,11,14,10,28.958,33.174,42.168,,,
2024,11,14,11,29.275,33.807,44.143,,,
2024,11,14,12,29.445,34.170,45.225,,,
2024,11,14,13,29.223,33.928,45.157,,,
2024,11,14,14,29.149,34.009,44.170,,,
2024,11,14,15,28.958,33.794,42.953,,,
2024,11,14,16,29.392,33.726,42.128,,,
2024,11,14,17,31.645,35.166,43.264,,,
2024,11,14,18,33.390,38.383,47.849,,,
2024,11,14,19,32.406,38.141,48.538,,,
2024,11,14,20,30.894,37.454,47.118,,,
2024,11,14,21,29.699,36.499,45.374,,,
2024,11,14,22,27.848,35.610,43.413,,,
2024,11,14,23,26.303,34.547,40.464,,,
2024,11,14,24,25.404,33.094,36.664,,,
2024,11,15,1,24.886,31.627,33.351,,,
2024,11,15,2,24.622,30.160,31.079,,,
2024,11,15,3,24.453,29.662,29.537,,,
2024,11,15,4,24.474,29.325,28.239,,,
2024,11,15,5,24.664,29.325,28.036,,,
2024,11,15,6,25.225,29.541,28.847,,,
2024,11,15,7,25.479,28.720,28.888,,,
2024,11,15,8,26.483,29.097,30.213,,,
2024,11,15,9,27.287,30.496,33.851,,,
2024,11,15,10,27.879,31.465,36.515,,,
2024,11,15,11,28.027,32.232,38.869,,,
2024,11,15,12,28.408,32.475,39.694,,,
2024,11,15,13,28.546,32.515,40.329,,,
2024,11,15,14,28.969,32.327,40.748,,,
2024,11,15,15,29.191,31.950,40.735,,,
2024,11,15,16,29.434,32.084,40.573,,,
2024,11,15,17,31.687,34.345,41.587,,,
2024,11,15,18,34.648,37.952,47.362,,,
2024,11,15,19,33.876,38.046,48.295,,,
2024,11,15,20,32.195,37.414,47.470,,,
2024,11,15,21,29.974,36.566,46.077,,,
2024,11,15,22,27.446,35.395,43.196,,,
2024,11,15,23,25.521,34.063,39.612,,,
2024,11,15,24,24.791,32.259,35.325,,,
2024,11,16,1,24.558,30.779,32.052,,,
2024,11,16,2,24.421,30.012,30.335,,,
2024,11,16,3,24.442,29.864,28.888,,,
2024,11,16,4,24.886,29.904,28.847,,,
2024,11,16,5,26.494,30.617,30.457,,,
2024,11,16,6,29.836,32.192,33.892,,,
2024,11,16,7,31.063,33.403,39.193,,,
2024,11,16,8,30.904,33.780,43.020,,,
2024,11,16,9,30.640,34.278,46.307,,,
2024,11,16,10,30.428,34.655,48.795,,,
2024,11,16,11,30.058,35.126,50.432,,,
2024,11,16,12,30.048,36.983,51.581,,,
2024,11,16,13,30.217,38.517,51.919,,,
2024,11,16,14,30.238,38.033,52.352,,,
2024,11,16,15,30.428,36.916,52.312,,,
2024,11,16,16,30.693,34.076,51.581,,,
2024,11,16,17,32.766,36.458,51.257,,,
2024,11,16,18,35.939,39.944,54.191,,,
2024,11,16,19,34.902,40.146,53.434,,,
2024,11,16,20,33.443,40.011,51.960,,,
2024,11,16,21,31.052,38.356,50.472,,,
2024,11,16,22,28.207,36.606,47.578,,,
2024,11,16,23,26.050,34.776,43.386,,,
2024,11,16,24,25.151,32.569,38.625,,,
2024,11,17,1,24.780,31.035,34.865,,,
2024,11,17,2,24.654,30.214,32.918,,,
2024,11,17,3,24.759,29.958,31.430,,,
2024,11,17,4,25.129,30.093,30.930,,,
2024,11,17,5,26.917,30.658,32.363,,,
2024,11,17,6,30.418,32.219,35.731,,,
2024,11,17,7,31.274,32.434,40.857,,,
2024,11,17,8,30.418,32.905,44.319,,,
2024,11,17,9,30.058,33.565,47.767,,,
2024,11,17,10,30.132,34.359,50.026,,,
2024,11,17,11,30.026,35.059,51.081,,,
2024,11,17,12,30.026,35.516,52.068,,,
2024,11,17,13,30.143,35.678,52.501,,,
2024,11,17,14,29.677,36.014,52.893,,,
2024,11,17,15,30.122,35.826,53.028,,,
2024,11,17,16,30.428,35.516,52.312,,,
2024,11,17,17,32.660,37.212,52.055,,,
2024,11,17,18,35.981,40.011,54.516,,,
2024,11,17,19,34.722,40.105,53.691,,,
2024,11,17,20,33.263,39.298,52.285,,,
2024,11,17,21,31.158,38.073,50.648,,,
2024,11,17,22,28.165,36.431,48.065,,,
2024,11,17,23,26.028,34.668,43.318,,,
2024,11,17,24,25.278,32.300,39.017,,,
2024,11,18,1,24.876,34.278,35.379,,,
2024,11,18,2,24.717,33.578,32.891,,,
2024,11,18,3,24.759,33.417,31.484,,,
2024,11,18,4,25.288,33.390,30.997,,,
2024,11,18,5,27.086,34.197,31.985,,,
2024,11,18,6,30.978,36.068,35.136,,,
2024,11,18,7,31.803,36.633,39.842,,,
2024,11,18,8,30.682,36.916,44.021,,,
2024,11,18,9,30.143,37.306,47.511,,,
2024,11,18,10,30.132,37.791,50.337,,,
2024,11,18,11,30.005,38.141,52.528,,,
2024,11,18,12,30.259,38.733,53.651,,,
2024,11,18,13,30.481,38.854,54.286,,,
2024,11,18,14,30.534,38.867,54.908,,,
2024,11,18,15,30.936,38.706,55.003,,,
2024,11,18,16,30.798,38.369,54.300,,,
2024,11,18,17,32.755,40.146,53.826,,,
2024,11,18,18,35.494,43.658,55.530,,,
2024,11,18,19,34.606,43.658,54.394,,,
2024,11,18,20,33.696,42.972,53.082,,,
2024,11,18,21,31.475,41.895,51.121,,,
2024,11,18,22,28.503,40.657,48.390,,,
2024,11,18,23,26.314,38.773,44.359,,,
2024,11,18,24,25.288,36.606,39.274,,,
2024,11,19,1,24.981,31.506,35.650,,,
2024,11,19,2,24.823,30.658,33.391,,,
2024,11,19,3,24.876,30.321,31.917,,,
2024,11,19,4,25.468,30.510,31.254,,,
2024,11,19,5,27.351,31.398,32.228,,,
2024,11,19,6,31.158,33.605,35.474,,,
2024,11,19,7,32.300,34.022,40.356,,,
2024,11,19,8,31.116,34.022,44.184,,,
2024,11,19,9,29.825,34.359,47.808,,,
2024,11,19,10,28.969,34.749,50.513,,,
2024,11,19,11,30.227,35.126,52.609,,,
2024,11,19,12,30.291,34.884,53.732,,,
2024,11,19,13,30.418,34.964,54.381,,,
2024,11,19,14,30.915,34.938,54.530,,,
2024,11,19,15,31.169,34.870,54.651,,,
2024,11,19,16,31.391,34.507,53.786,,,
2024,11,19,17,33.220,36.256,53.475,,,
2024,11,19,18,35.791,39.527,55.287,,,
2024,11,19,19,34.786,39.648,54.178,,,
2024,11,19,20,33.178,39.029,52.596,,,
2024,11,19,21,31.306,38.006,51.108,,,
2024,11,19,22,28.302,36.660,48.146,,,
2024,11,19,23,26.155,34.749,44.170,,,
2024,11,19,24,25.436,32.825,39.355,,,
2024,11,20,1,24.833,31.438,35.528,,,
2024,11,20,2,24.833,30.671,33.526,,,
2024,11,20,3,24.833,30.389,31.633,,,
2024,11,20,4,25.447,30.496,31.349,,,
2024,11,20,5,27.224,31.304,32.052,,,
2024,11,20,6,31.412,33.161,35.095,,,
2024,11,20,7,32.417,33.915,39.978,,,
2024,11,20,8,31.031,33.753,44.184,,,
2024,11,20,9,30.439,34.278,47.781,,,
2024,11,20,10,30.111,34.911,50.445,,,
2024,11,20,11,30.217,34.924,52.176,,,
2024,11,20,12,30.323,35.314,53.502,,,
2024,11,20,13,30.344,35.301,53.921,,,
2024,11,20,14,30.502,35.355,54.340,,,
2024,11,20,15,30.862,34.991,54.408,,,
2024,11,20,16,30.851,34.682,53.461,,,
2024,11,20,17,32.321,36.081,53.204,,,
2024,11,20,18,34.363,39.083,54.949,,,
2024,11,20,19,32.850,38.665,53.718,,,
2024,11,20,20,31.507,37.966,51.974,,,
2024,11,20,21,30.238,36.956,50.269,,,
2024,11,20,22,28.313,36.014,48.133,,,
2024,11,20,23,26.346,34.857,44.441,,,
2024,11,20,24,25.426,33.094,40.464,,,
2024,11,21,1,24.823,31.627,36.678,,,
2024,11,21,2,24.706,30.644,34.095,,,
2024,11,21,3,24.654,30.214,32.742,,,
2024,11,21,4,24.812,30.146,31.768,,,
2024,11,21,5,25.394,30.442,31.809,,,
2024,11,21,6,26.526,31.223,32.891,,,
2024,11,21,7,27.255,30.712,34.297,,,
2024,11,21,8,28.408,30.510,37.002,,,
2024,11,21,9,28.926,31.613,41.195,,,
2024,11,21,10,29.244,32.488,44.697,,,
2024,11,21,11,29.318,33.013,47.145,,,
2024,11,21,12,29.233,33.471,48.498,,,
2024,11,21,13,29.233,33.646,49.174,,,
2024,11,21,14,29.360,33.551,49.120,,,
2024,11,21,15,29.688,33.578,48.714,,,
2024,11,21,16,30.069,33.430,47.957,,,
2024,11,21,17,31.867,35.193,48.146,,,
2024,11,21,18,34.003,39.177,51.054,,,
2024,11,21,19,32.565,37.818,50.837,,,
2024,11,21,20,31.285,36.916,49.512,,,
2024,11,21,21,29.635,35.933,48.038,,,
2024,11,21,22,27.826,35.180,45.955,,,
2024,11,21,23,26.113,34.251,42.912,,,
2024,11,21,24,25.256,32.582,39.153,,,
2024,11,22,1,24.696,31.048,36.137,,,
2024,11,22,2,24.505,30.093,33.432,,,
2024,11,22,3,24.453,29.460,31.877,,,
2024,11,22,4,24.580,29.339,30.172,,,
2024,11,22,5,24.865,29.433,30.375,,,
2024,11,22,6,25.521,29.958,31.552,,,
2024,11,22,7,25.944,29.150,31.917,,,
2024,11,22,8,26.949,29.150,33.351,,,
2024,11,22,9,27.626,30.281,37.043,,,
2024,11,22,10,28.281,31.600,40.627,,,
2024,11,22,11,28.599,32.528,43.332,,,
2024,11,22,12,29.349,33.188,45.482,,,
2024,11,22,13,29.794,33.336,46.726,,,
2024,11,22,14,30.619,33.444,47.619,,,
2024,11,22,15,31.126,33.323,47.916,,,
2024,11,22,16,31.750,33.282,47.795,,,
2024,11,22,17,33.834,35.059,47.903,,,
2024,11,22,18,36.584,38.248,51.135,,,
2024,11,22,19,35.642,37.966,51.162,,,
2024,11,22,20,33.654,37.225,50.161,,,
2024,11,22,21,31.232,36.216,48.917,,,
2024,11,22,22,28.376,34.964,46.050,,,
2024,11,22,23,26.240,33.740,42.520,,,
2024,11,22,24,25.256,31.896,38.476,,,
2024,11,23,1,24.907,30.523,34.974,,,
2024,11,23,2,24.654,29.837,32.783,,,
2024,11,23,3,24.791,29.433,31.430,,,
2024,11,23,4,25.129,29.648,31.187,,,
2024,11,23,5,26.853,30.402,32.255,,,
2024,11,23,6,30.344,32.273,36.137,,,
2024,11,23,7,31.666,32.771,41.195,,,
2024,11,23,8,31.179,32.932,44.711,,,
2024,11,23,9,31.380,33.861,48.809,,,
2024,11,23,10,31.877,34.682,51.852,,,
2024,11,23,11,32.406,35.234,53.962,,,
2024,11,23,12,33.252,35.530,55.449,,,
2024,11,23,13,34.098,35.691,56.180,,,
2024,11,23,14,34.722,36.014,56.775,,,
2024,11,23,15,35.209,35.866,56.734,,,
2024,11,23,16,34.892,35.516,56.139,,,
2024,11,23,17,37.261,37.091,55.490,,,
2024,11,23,18,39.778,39.890,56.572,,,
2024,11,23,19,37.789,39.675,55.138,,,
2024,11,23,20,35.727,38.894,53.637,,,
2024,11,23,21,33.136,37.723,51.987,,,
2024,11,23,22,29.836,36.189,48.971,,,
2024,11,23,23,26.832,34.359,44.900,,,
2024,11,23,24,25.764,32.327,40.194,,,
2024,11,24,1,25.108,30.900,36.624,,,
2024,11,24,2,24.918,30.133,34.135,,,
2024,11,24,3,24.939,29.729,32.336,,,
2024,11,24,4,25.278,29.810,32.134,,,
2024,11,24,5,27.181,30.523,32.715,,,
2024,11,24,6,30.714,31.977,35.542,,,
2024,11,24,7,31.835,32.798,41.303,,,
2024,11,24,8,31.190,33.026,45.009,,,
2024,11,24,9,31.211,33.982,48.457,,,
2024,11,24,10,31.877,34.641,50.540,,,
2024,11,24,11,32.321,35.489,52.055,,,
2024,11,24,12,33.305,35.826,53.123,,,
2024,11,24,13,34.014,35.610,53.542,,,
2024,11,24,14,34.997,35.839,53.556,,,
2024,11,24,15,35.442,35.812,53.380,,,
2024,11,24,16,35.389,35.530,52.893,,,
2024,11,24,17,36.869,37.495,52.704,,,
2024,11,24,18,39.207,40.119,54.841,,,
2024,11,24,19,37.440,39.661,53.799,,,
2024,11,24,20,35.494,38.988,52.433,,,
2024,11,24,21,33.252,37.925,51.040,,,
2024,11,24,22,29.635,36.458,48.647,,,
2024,11,24,23,27.002,34.763,44.427,,,
2024,11,24,24,25.796,32.703,40.032,,,
2024,11,25,1,25.108,31.088,36.542,,,
2024,11,25,2,24.971,30.241,34.230,,,
2024,11,25,3,24.844,29.716,32.715,,,
2024,11,25,4,25.383,29.662,32.796,,,
2024,11,25,5,27.086,30.227,33.797,,,
2024,11,25,6,30.291,31.923,36.177,,,
2024,11,25,7,31.338,32.354,40.978,,,
2024,11,25,8,31.169,32.717,44.197,,,
2024,11,25,9,30.883,33.820,47.524,,,
2024,11,25,10,31.380,34.816,49.796,,,
2024,11,25,11,31.729,35.651,51.121,,,
2024,11,25,12,32.110,35.705,51.676,,,
2024,11,25,13,32.734,35.705,51.568,,,
2024,11,25,14,32.935,35.718,51.622,,,
2024,11,25,15,33.072,35.341,50.716,,,
2024,11,25,16,32.713,34.938,50.148,,,
2024,11,25,17,34.892,37.024,50.635,,,
2024,11,25,18,36.933,39.513,53.312,,,
2024,11,25,19,35.452,39.150,52.447,,,
2024,11,25,20,33.971,38.356,50.973,,,
2024,11,25,21,32.163,37.521,49.539,,,
2024,11,25,22,29.529,36.539,47.335,,,
2024,11,25,23,27.097,35.207,43.737,,,
2024,11,25,24,25.817,33.107,39.612,,,
2024,11,26,1,25.151,31.290,35.285,,,
2024,11,26,2,24.770,30.146,32.891,,,
2024,11,26,3,24.685,29.366,31.430,,,
2024,11,26,4,24.802,29.110,30.592,,,
2024,11,26,5,25.341,29.218,30.700,,,
2024,11,26,6,26.039,29.770,31.904,,,
2024,11,26,7,26.716,29.191,32.702,,,
2024,11,26,8,28.091,29.137,33.405,,,
2024,11,26,9,29.349,30.779,36.488,,,
2024,11,26,10,30.132,32.367,38.936,,,
2024,11,26,11,30.513,33.430,40.775,,,
2024,11,26,12,30.513,33.861,41.736,,,
2024,11,26,13,29.931,34.022,42.371,,,
2024,11,26,14,29.201,33.767,42.128,,,
2024,11,26,15,27.996,33.067,41.682,,,
2024,11,26,16,27.372,32.555,41.059,,,
2024,11,26,17,28.228,33.794,41.398,,,
2024,11,26,18,29.455,35.395,44.806,,,
2024,11,26,19,29.106,34.816,43.832,,,
2024,11,26,20,28.398,34.332,42.777,,,
2024,11,26,21,27.901,33.659,42.141,,,
2024,11,26,22,26.663,33.349,41.114,,,
2024,11,26,23,25.436,32.986,38.192,,,
2024,11,26,24,24.791,31.721,34.933,,,
2024,11,27,1,24.505,30.402,32.296,,,
2024,11,27,2,24.379,29.770,30.348,,,
2024,11,27,3,24.347,29.420,29.537,,,
2024,11,27,4,24.611,29.473,29.091,,,
2024,11,27,5,25.309,29.823,29.726,,,
2024,11,27,6,26.261,30.940,31.268,,,
2024,11,27,7,26.727,30.806,33.662,,,
2024,11,27,8,27.435,30.550,35.501,,,
2024,11,27,9,27.953,31.425,39.085,,,
2024,11,27,10,27.985,32.232,41.803,,,
2024,11,27,11,28.144,32.636,43.548,,,
2024,11,27,12,27.964,32.771,44.170,,,
2024,11,27,13,27.700,32.596,44.576,,,
2024,11,27,14,27.700,32.380,44.143,,,
2024,11,27,15,27.583,32.152,44.102,,,
2024,11,27,16,27.985,32.138,43.561,,,
2024,11,27,17,30.502,34.332,44.684,,,
2024,11,27,18,32.470,37.131,49.052,,,
2024,11,27,19,31.634,37.077,48.349,,,
2024,11,27,20,30.555,36.620,46.983,,,
2024,11,27,21,29.572,36.014,45.996,,,
2024,11,27,22,27.911,35.597,43.751,,,
2024,11,27,23,26.081,34.722,40.437,,,
2024,11,27,24,25.352,33.457,36.569,,,
2024,11,28,1,24.918,31.896,33.811,,,
2024,11,28,2,24.643,30.940,31.863,,,
2024,11,28,3,24.622,30.617,30.213,,,
2024,11,28,4,24.706,30.281,29.456,,,
2024,11,28,5,25.140,30.604,29.686,,,
2024,11,28,6,26.028,30.860,30.592,,,
2024,11,28,7,26.621,30.765,32.296,,,
2024,11,28,8,27.668,30.806,33.567,,,
2024,11,28,9,28.567,31.896,37.570,,,
2024,11,28,10,28.757,32.663,40.099,,,
2024,11,28,11,28.641,33.000,42.128,,,
2024,11,28,12,28.292,33.000,42.966,,,
2024,11,28,13,28.038,32.555,43.332,,,
2024,11,28,14,27.858,32.286,42.547,,,
2024,11,28,15,27.922,31.963,41.627,,,
2024,11,28,16,28.186,31.896,41.763,,,
2024,11,28,17,30.449,34.332,42.141,,,
2024,11,28,18,33.009,37.602,46.807,,,
2024,11,28,19,32.057,37.723,47.105,,,
2024,11,28,20,30.989,37.279,46.131,,,
2024,11,28,21,29.582,36.727,44.927,,,
2024,11,28,22,27.858,36.055,43.196,,,
2024,11,28,23,26.155,35.287,40.262,,,
2024,11,28,24,25.404,33.767,37.002,,,
2024,11,29,1,24.802,32.354,34.135,,,
2024,11,29,2,24.643,31.492,32.945,,,
2024,11,29,3,24.505,31.048,31.633,,,
2024,11,29,4,24.569,30.954,30.849,,,
2024,11,29,5,24.929,31.263,30.808,,,
2024,11,29,6,25.701,31.559,31.052,,,
2024,11,29,7,26.240,31.075,32.336,,,
