Year,Month,Day,Period,313_rtpv_3,118_rtpv,118_rtpv_6,313_rtpv_9,320_rtpv,118_rtpv_8,313_rtpv_12,313_rtpv,313_rtpv_6,313_rtpv_11,320_rtpv_2,313_rtpv_2,320_rtpv_4,313_rtpv_10,213_rtpv,313_rtpv_7,308_rtpv,313_rtpv_5,313_rtpv_13,118_rtpv_7,320_rtpv_3,118_rtpv_4,320_rtpv_5,118_rtpv_3,118_rtpv_5,118_rtpv_2,313_rtpv_4,118_rtpv_10,320_rtpv_6,313_rtpv_8,118_rtpv_9
2024,10,24,16,14.0,1.9,1.7,15.2,5.7,2.7,5.7,21.0,13.6,16.6,5.7,14.3,6.5,15.0,2.7,15.3,21.0,14.0,7.2,2.7,6.7,1.7,7.6,2.3,1.8,1.9,14.0,1.1,2.4,13.3,2.5
2024,10,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,24,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,24,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,7,4.2,1.2,1.2,4.7,2.5,1.2,2.4,6.6,6.3,3.4,2.5,6.9,2.3,4.7,1.6,4.7,6.5,6.0,2.1,1.2,2.3,1.1,2.6,1.1,1.0,1.1,5.6,0.5,1.0,5.9,1.1
2024,10,25,8,19.3,3.3,3.1,19.2,8.6,3.5,8.6,29.0,19.4,20.5,8.6,20.5,8.4,19.1,4.5,19.2,29.0,19.8,8.9,3.5,9.1,3.0,9.7,3.3,3.0,3.3,19.2,1.4,3.2,19.2,3.2
2024,10,25,9,32.9,5.1,5.0,32.4,14.3,5.6,14.2,48.4,32.3,34.3,14.2,34.0,13.8,32.0,6.9,32.4,48.3,33.0,14.8,5.6,14.8,4.8,15.9,5.1,4.8,5.1,32.0,2.3,5.0,32.2,5.3
2024,10,25,10,39.8,6.3,6.1,41.6,18.0,7.3,18.0,61.5,39.9,44.1,18.0,43.3,17.8,41.2,8.7,41.6,61.5,42.2,18.4,7.3,18.5,5.9,19.9,6.5,6.1,6.2,39.6,3.0,6.4,39.9,6.8
2024,10,25,11,42.5,6.7,6.6,47.0,19.8,8.3,19.8,70.0,45.4,49.6,19.8,48.6,19.9,46.4,9.7,47.0,70.0,47.4,20.4,8.3,20.2,6.4,22.0,7.2,6.8,6.7,45.6,3.4,7.1,45.5,7.6
2024,10,25,12,46.5,7.3,7.2,47.4,19.8,8.6,19.8,70.8,47.9,50.9,19.8,49.9,20.4,47.8,9.8,47.5,70.8,48.7,20.5,8.5,20.3,6.9,21.9,7.2,6.8,7.3,48.6,3.5,7.1,48.0,8.0
2024,10,25,13,44.9,6.9,6.8,44.1,18.9,8.1,18.9,70.9,46.2,48.0,18.9,48.6,19.2,44.6,9.2,44.1,71.0,47.4,19.5,8.2,19.4,6.6,20.8,7.0,6.6,6.9,46.6,3.3,6.9,46.2,7.4
2024,10,25,14,39.7,5.9,5.8,40.1,16.9,7.1,17.0,62.2,40.1,41.4,16.9,42.6,16.5,38.5,8.0,40.1,62.3,41.5,16.7,7.1,17.5,5.6,17.9,6.2,5.7,5.9,40.6,2.9,6.1,40.1,6.4
2024,10,25,15,30.1,4.2,3.9,30.1,12.4,5.3,12.4,44.6,28.3,32.3,12.4,30.9,12.8,29.6,5.8,30.2,44.6,30.0,13.4,5.4,13.1,4.0,14.4,4.6,4.1,4.2,29.1,2.2,4.6,28.0,4.9
2024,10,25,16,13.4,1.8,1.7,14.9,5.5,2.4,5.5,20.7,13.3,16.3,5.5,14.1,6.4,14.7,2.6,14.9,20.8,13.8,7.1,2.6,6.6,1.7,7.4,2.3,1.8,1.8,13.6,1.0,2.4,13.0,2.4
2024,10,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,7,3.5,1.1,1.1,4.3,2.3,1.2,2.3,5.3,5.9,4.7,2.3,6.5,2.1,4.3,1.5,4.3,5.2,5.4,1.9,1.1,2.1,1.1,2.1,1.0,1.0,1.1,4.9,0.5,1.0,5.5,1.0
2024,10,26,8,17.4,3.3,3.0,18.8,8.2,3.5,8.2,27.5,19.1,20.3,8.2,19.8,8.3,19.0,4.5,18.8,27.4,19.1,8.8,3.5,8.7,3.0,9.1,3.2,2.9,3.2,18.9,1.4,3.1,18.9,3.1
2024,10,26,9,29.3,4.9,4.7,30.8,13.6,5.7,13.6,47.8,31.7,33.3,13.6,33.4,13.4,31.0,6.8,30.8,47.7,32.4,14.3,5.7,14.1,4.7,14.9,5.0,4.6,4.9,31.2,2.4,4.9,31.7,5.3
2024,10,26,10,37.5,6.1,5.8,40.4,17.4,7.3,17.3,60.0,39.5,41.3,17.3,42.6,16.6,38.7,8.5,40.4,60.0,41.5,17.8,7.3,17.8,5.8,18.6,6.5,6.0,6.1,41.0,3.0,6.3,39.5,6.8
2024,10,26,11,44.2,7.0,6.7,43.1,19.5,8.2,19.5,66.7,45.0,46.8,19.5,46.6,18.8,43.8,9.5,43.1,66.7,45.5,19.7,8.1,20.0,6.6,20.5,7.2,6.8,7.0,47.0,3.4,7.1,45.1,7.5
2024,10,26,12,45.6,7.1,6.9,45.5,19.7,8.4,19.7,68.7,46.7,47.2,19.7,48.5,19.0,44.4,9.5,45.5,68.7,47.3,19.5,8.4,20.1,6.8,20.2,7.3,6.9,7.1,48.3,3.4,7.2,46.8,7.6
2024,10,26,13,43.8,6.9,6.5,45.1,18.3,8.0,18.3,67.1,45.9,47.7,18.3,47.8,19.0,44.2,8.8,45.1,67.1,46.7,19.4,8.0,18.7,6.5,20.1,7.1,6.7,6.9,46.7,3.3,7.0,46.0,7.3
2024,10,26,14,38.6,5.9,5.6,39.9,16.0,7.0,16.0,60.3,40.3,42.2,16.0,41.6,16.7,39.0,7.7,39.9,60.4,40.6,17.4,7.0,16.5,5.6,18.1,6.2,5.7,5.9,40.4,2.9,6.1,40.3,6.4
2024,10,26,15,29.2,4.3,3.8,30.0,12.3,5.3,12.3,43.2,28.1,31.0,12.3,30.5,12.2,28.3,5.7,30.0,43.2,29.6,13.1,5.3,13.0,4.0,13.5,4.6,4.1,4.3,28.9,2.2,4.6,28.0,4.8
2024,10,26,16,13.1,1.8,1.6,14.7,5.4,2.7,5.4,19.5,13.1,16.0,5.4,13.9,6.2,14.3,2.3,14.7,19.5,13.6,6.9,2.7,6.5,1.7,7.0,2.3,1.8,1.8,13.3,1.1,2.3,12.7,2.4
2024,10,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,7,3.4,0.3,1.1,4.0,2.9,1.1,2.9,5.0,5.5,3.0,2.9,6.1,2.0,4.1,1.4,4.0,4.9,5.1,1.6,1.2,2.6,1.1,1.9,1.0,1.0,0.3,4.6,0.5,0.8,5.1,1.0
2024,10,27,8,18.0,2.8,1.8,19.1,8.6,3.5,8.6,28.1,19.1,20.5,8.6,19.5,8.3,19.0,4.4,19.1,28.1,18.8,8.6,3.5,8.7,2.7,9.2,3.0,2.8,2.8,18.9,1.4,3.1,18.9,3.2
2024,10,27,9,30.9,4.6,3.2,32.4,14.1,5.5,14.1,48.6,32.5,33.9,14.1,32.7,13.6,31.4,7.0,32.4,48.6,31.3,14.2,5.6,14.1,4.2,15.2,5.1,4.7,4.6,31.9,2.3,5.0,32.5,5.3
2024,10,27,10,40.7,6.2,5.9,40.7,17.7,7.2,17.7,61.8,42.8,43.0,17.7,44.1,17.1,40.0,8.6,40.7,61.8,42.5,18.1,7.2,17.7,5.8,19.4,6.5,6.1,6.2,42.3,3.0,6.4,43.0,6.8
2024,10,27,11,46.4,6.8,6.8,46.1,20.3,8.3,20.3,70.8,48.3,50.5,20.3,50.5,20.1,46.9,9.5,46.1,70.8,48.8,20.3,8.3,20.3,6.2,21.6,7.2,6.8,6.7,48.4,3.4,7.1,48.5,7.7
2024,10,27,12,48.2,7.1,6.9,48.3,21.0,8.6,21.0,73.7,50.6,52.9,21.0,52.1,21.0,49.1,9.7,48.4,73.7,50.6,20.7,8.7,21.0,6.4,22.0,7.2,6.9,7.1,50.3,3.6,7.2,50.7,7.9
2024,10,27,13,46.3,6.9,6.5,47.7,20.0,8.2,20.0,72.3,48.2,50.9,20.0,49.6,20.2,47.2,9.1,47.7,72.3,48.2,20.1,8.2,19.9,6.4,21.4,7.1,6.6,6.9,48.2,3.4,6.9,48.2,7.5
2024,10,27,14,39.6,6.0,5.6,41.3,17.3,7.1,17.3,62.6,41.2,44.4,17.3,42.4,17.6,41.0,7.6,41.4,62.7,41.2,17.6,6.9,17.4,5.7,18.6,6.2,5.7,6.0,41.6,2.9,6.1,41.2,6.5
2024,10,27,15,27.5,4.2,3.7,29.6,12.1,5.2,12.1,41.6,28.2,32.3,12.1,30.4,12.7,29.5,5.3,29.7,41.9,29.4,12.9,5.1,12.5,3.8,13.6,4.6,4.1,4.2,28.3,2.1,4.5,28.1,4.8
2024,10,27,16,13.1,1.6,1.2,14.7,5.2,2.4,5.3,19.8,13.2,16.2,5.2,13.9,6.4,14.6,2.5,14.8,19.9,13.6,6.8,2.4,6.3,1.5,7.1,1.7,1.7,1.6,13.4,1.0,2.3,12.8,2.4
2024,10,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,27,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,7,2.9,1.1,1.1,3.9,2.6,1.2,2.5,4.7,4.5,2.9,2.6,5.1,1.8,4.0,1.5,3.9,4.6,4.5,1.6,1.1,1.7,1.1,1.9,1.0,1.0,1.1,3.8,0.5,1.0,5.0,0.8
2024,10,28,8,17.4,3.0,3.0,20.1,8.3,3.7,8.3,28.5,18.6,20.9,8.3,19.2,8.3,19.5,4.4,20.1,28.4,18.7,8.9,3.7,8.8,3.0,9.4,3.3,3.0,3.0,18.6,1.5,3.2,19.3,3.0
2024,10,28,9,30.6,4.7,4.7,33.3,13.5,6.1,13.5,48.6,31.5,35.7,13.5,32.1,13.9,33.1,6.9,33.4,48.5,31.5,14.7,6.0,14.0,4.7,15.6,5.3,5.0,4.7,31.5,2.5,5.2,32.7,5.1
2024,10,28,10,41.0,6.1,6.1,42.1,17.1,7.6,17.1,65.6,42.0,46.0,17.1,42.9,18.0,42.9,8.7,42.2,65.5,42.2,18.3,7.6,17.6,6.0,19.5,6.7,6.3,6.0,40.3,3.1,6.5,43.5,6.5
2024,10,28,11,46.7,6.8,6.9,48.2,20.1,8.6,20.1,74.5,47.3,52.4,20.1,48.4,20.4,48.8,9.5,48.2,74.5,47.8,20.7,8.5,20.6,6.8,22.0,7.4,7.0,6.8,47.8,3.5,7.3,49.0,7.4
2024,10,28,12,48.2,6.9,6.9,50.0,21.0,8.8,21.0,77.5,49.3,54.6,21.0,50.1,21.2,51.0,9.6,50.1,77.5,49.5,21.3,8.8,21.5,6.9,22.5,7.5,7.1,6.9,49.6,3.6,7.4,51.1,7.6
2024,10,28,13,45.9,6.6,6.6,47.9,19.9,8.4,19.9,74.8,47.1,52.6,19.9,48.0,20.3,48.5,9.0,48.0,74.8,47.4,20.7,8.4,20.5,6.6,21.9,7.2,6.7,6.6,47.7,3.5,7.1,48.8,7.1
2024,10,28,14,39.9,5.6,5.7,42.3,17.4,7.2,17.4,63.9,40.5,45.5,17.4,41.4,17.5,41.9,7.8,42.3,64.0,40.9,18.0,7.1,18.0,5.6,19.0,6.0,5.6,5.6,40.6,3.0,5.9,41.9,6.2
2024,10,28,15,28.8,4.0,3.8,31.0,12.5,5.4,12.5,44.0,27.8,33.6,12.5,30.0,12.8,30.5,5.6,31.1,44.0,29.6,13.5,5.3,13.3,4.0,14.3,4.7,4.2,4.1,28.1,2.2,4.7,28.7,4.6
2024,10,28,16,12.8,1.6,1.5,14.1,5.3,2.6,5.3,19.5,12.5,16.3,5.3,13.2,6.2,13.9,2.4,14.1,19.5,13.0,6.9,2.4,6.4,1.6,7.1,2.3,1.8,1.6,12.8,1.1,2.4,12.7,2.2
2024,10,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,28,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
