Year,Month,Day,Period,309_wind,122_wind,303_wind,317_wind
2024,10,18,21,133.4,573.2,759.0,559.3
2024,10,18,22,146.8,662.1,803.3,681.8
2024,10,18,23,147.4,680.6,834.7,693.7
2024,10,18,24,139.7,708.2,831.8,790.0
2024,10,19,1,135.0,712.3,817.8,795.6
2024,10,19,2,141.4,699.9,821.9,782.8
2024,10,19,3,141.5,701.9,760.2,759.1
2024,10,19,4,136.0,688.0,645.1,684.3
2024,10,19,5,117.1,673.0,638.5,615.4
2024,10,19,6,133.1,614.9,605.6,595.3
2024,10,19,7,139.5,602.9,581.1,604.9
2024,10,19,8,138.9,600.5,487.4,626.4
2024,10,19,9,144.0,560.6,312.8,576.4
2024,10,19,10,119.4,402.4,190.0,578.1
2024,10,19,11,77.4,484.2,136.6,473.7
2024,10,19,12,14.6,373.0,46.6,273.4
2024,10,19,13,21.6,348.3,34.0,185.1
2024,10,19,14,9.8,271.1,25.4,209.6
2024,10,19,15,0.1,203.8,23.8,152.1
2024,10,19,16,9.1,177.0,30.1,129.8
2024,10,19,17,10.7,222.1,56.7,91.9
2024,10,19,18,0.3,106.3,14.8,94.5
2024,10,19,19,0.0,84.9,7.9,17.4
2024,10,19,20,0.0,136.9,132.5,55.8
2024,10,19,21,6.0,126.3,449.9,55.4
2024,10,19,22,11.5,114.9,495.8,58.0
2024,10,19,23,17.9,64.0,498.8,90.3
2024,10,19,24,11.5,39.1,422.2,111.3
2024,10,20,1,14.8,50.7,346.6,69.7
2024,10,20,2,7.7,68.3,628.1,72.6
2024,10,20,3,12.1,48.3,766.3,45.1
2024,10,20,4,30.8,34.3,749.7,27.0
2024,10,20,5,28.1,7.0,758.0,34.2
2024,10,20,6,40.2,23.4,744.2,30.1
2024,10,20,7,67.1,10.8,783.8,17.2
2024,10,20,8,56.4,21.6,792.7,5.3
2024,10,20,9,40.2,0.0,769.5,8.9
2024,10,20,10,18.2,0.0,675.8,0.0
2024,10,20,11,12.2,0.0,425.3,0.0
2024,10,20,12,9.9,0.6,218.0,0.0
2024,10,20,13,12.9,1.4,194.0,0.0
2024,10,20,14,7.5,1.1,106.5,0.2
2024,10,20,15,8.0,1.4,81.0,0.9
2024,10,20,16,1.0,0.5,44.6,0.3
2024,10,20,17,0.0,29.3,9.8,8.9
2024,10,20,18,0.0,95.6,0.0,22.5
2024,10,20,19,0.0,108.6,0.0,46.9
2024,10,20,20,3.3,70.9,0.6,37.5
2024,10,20,21,2.3,55.7,2.0,38.8
2024,10,20,22,0.0,24.0,12.6,43.2
2024,10,20,23,2.3,3.2,26.6,36.9
2024,10,20,24,6.5,22.2,35.5,64.1
2024,10,21,1,10.7,19.0,62.1,65.5
2024,10,21,2,12.8,14.0,46.1,51.6
2024,10,21,3,2.5,0.0,74.7,147.3
2024,10,21,4,8.5,5.6,83.5,173.6
2024,10,21,5,14.6,8.3,101.7,130.7
2024,10,21,6,76.9,6.0,224.5,128.4
2024,10,21,7,106.2,5.4,325.1,179.3
2024,10,21,8,112.3,32.3,377.7,218.8
2024,10,21,9,133.8,82.9,415.3,243.8
2024,10,21,10,135.4,99.7,303.7,266.6
2024,10,21,11,113.9,40.2,83.5,139.2
2024,10,21,12,100.9,43.3,78.5,188.8
2024,10,21,13,117.5,42.1,52.8,216.6
2024,10,21,14,108.1,56.8,55.6,234.6
2024,10,21,15,86.8,80.5,42.0,228.3
2024,10,21,16,83.7,147.6,74.1,303.9
2024,10,21,17,79.8,205.1,226.3,320.5
2024,10,21,18,42.7,552.6,229.5,411.5
2024,10,21,19,35.9,436.3,485.6,429.0
2024,10,21,20,90.5,529.1,772.4,548.1
2024,10,21,21,148.3,589.0,830.6,579.1
2024,10,21,22,142.3,423.9,779.8,590.1
2024,10,21,23,142.6,657.8,762.0,587.2
2024,10,21,24,143.7,679.9,734.6,576.4
2024,10,22,1,137.5,674.3,707.1,546.6
2024,10,22,2,135.8,666.3,767.1,541.5
2024,10,22,3,146.6,666.0,807.5,581.7
2024,10,22,4,147.9,648.4,766.0,594.6
2024,10,22,5,147.5,659.9,676.0,620.9
2024,10,22,6,147.6,662.7,705.5,679.4
2024,10,22,7,147.5,655.0,694.0,654.5
2024,10,22,8,147.8,670.2,685.2,768.8
2024,10,22,9,147.6,690.3,696.2,768.8
2024,10,22,10,147.1,666.2,775.4,734.8
2024,10,22,11,146.7,632.7,802.8,730.3
2024,10,22,12,146.5,604.5,768.3,691.7
2024,10,22,13,144.2,593.5,719.8,674.2
2024,10,22,14,143.0,528.0,716.0,756.9
2024,10,22,15,146.4,532.1,666.2,773.5
2024,10,22,16,147.2,614.3,657.0,782.2
2024,10,22,17,139.7,611.5,694.6,776.8
2024,10,22,18,89.7,648.4,519.0,747.8
2024,10,22,19,118.3,690.5,650.9,768.9
2024,10,22,20,144.3,709.7,702.2,786.1
2024,10,22,21,141.1,705.8,784.3,762.5
2024,10,22,22,136.7,710.2,729.8,793.9
2024,10,22,23,136.0,706.2,704.6,785.3
2024,10,22,24,127.7,706.8,673.8,763.5
2024,10,23,1,86.4,710.6,722.7,750.2
2024,10,23,2,37.1,710.7,652.0,719.5
2024,10,23,3,26.6,708.6,454.7,666.2
2024,10,23,4,63.9,704.0,199.2,545.0
2024,10,23,5,40.8,698.6,331.6,379.5
2024,10,23,6,79.8,652.7,260.2,199.4
2024,10,23,7,37.5,483.7,440.9,111.4
2024,10,23,8,24.7,332.4,498.3,77.9
2024,10,23,9,4.2,305.2,470.3,104.4
2024,10,23,10,10.9,271.0,389.7,95.2
2024,10,23,11,8.1,225.4,212.9,65.0
2024,10,23,12,7.6,244.9,114.4,44.5
2024,10,23,13,39.0,237.2,15.9,59.6
2024,10,23,14,37.7,279.3,1.9,102.3
2024,10,23,15,18.4,234.6,0.0,132.4
2024,10,23,16,12.9,315.0,0.0,132.8
2024,10,23,17,8.6,342.5,0.9,121.7
2024,10,23,18,7.0,247.4,1.1,82.1
2024,10,23,19,1.4,250.1,2.4,103.3
2024,10,23,20,0.2,194.1,9.8,112.3
2024,10,23,21,0.2,100.5,10.0,90.6
2024,10,23,22,0.0,70.8,1.7,72.0
2024,10,23,23,0.0,55.6,14.4,49.9
2024,10,23,24,0.9,43.7,29.6,39.3
2024,10,24,1,5.3,23.3,44.6,37.6
2024,10,24,2,12.3,24.5,123.7,33.5
2024,10,24,3,17.7,23.5,109.8,8.0
2024,10,24,4,13.8,15.9,79.7,2.4
2024,10,24,5,12.1,12.1,44.4,14.8
2024,10,24,6,16.8,1.2,42.3,34.5
2024,10,24,7,25.6,0.0,52.0,35.2
2024,10,24,8,34.3,0.0,62.8,35.0
2024,10,24,9,31.9,0.0,64.8,20.5
2024,10,24,10,22.1,14.2,52.4,4.5
2024,10,24,11,6.7,0.0,21.0,0.0
2024,10,24,12,7.2,0.0,21.8,0.0
2024,10,24,13,4.3,0.0,37.7,0.0
2024,10,24,14,2.8,0.0,53.5,0.0
2024,10,24,15,2.9,0.0,69.1,0.0
2024,10,24,16,3.1,0.0,81.0,0.0
2024,10,24,17,3.1,0.0,93.6,0.0
2024,10,24,18,2.3,1.2,96.4,0.0
2024,10,24,19,1.2,19.1,106.2,0.0
2024,10,24,20,1.0,35.2,160.9,8.4
2024,10,24,21,1.0,77.5,167.3,87.1
2024,10,24,22,1.0,109.8,189.7,168.9
2024,10,24,23,2.1,142.9,166.9,178.4
2024,10,24,24,5.0,199.8,169.2,170.7
2024,10,25,1,5.5,258.4,177.7,117.7
2024,10,25,2,8.3,279.3,163.5,127.6
2024,10,25,3,11.5,233.4,162.0,71.7
2024,10,25,4,16.1,149.4,152.2,6.9
2024,10,25,5,27.3,117.8,126.8,10.9
2024,10,25,6,40.2,70.3,102.1,8.9
2024,10,25,7,42.5,81.6,71.8,30.9
2024,10,25,8,37.7,41.9,43.5,26.4
2024,10,25,9,33.5,25.1,35.0,23.0
2024,10,25,10,28.0,101.9,16.2,66.4
2024,10,25,11,13.1,50.9,10.2,43.3
2024,10,25,12,10.0,31.5,8.6,9.6
2024,10,25,13,16.1,14.7,2.1,0.8
2024,10,25,14,6.3,6.6,2.0,0.0
2024,10,25,15,1.2,10.2,3.4,0.0
2024,10,25,16,3.4,36.6,6.9,0.0
2024,10,25,17,10.5,7.3,55.5,0.0
2024,10,25,18,7.5,10.5,21.2,0.0
2024,10,25,19,5.1,160.4,9.4,0.0
2024,10,25,20,2.1,559.3,36.3,38.9
2024,10,25,21,1.7,478.4,41.5,147.0
2024,10,25,22,1.2,317.7,52.1,58.7
2024,10,25,23,1.6,369.3,30.2,94.8
2024,10,25,24,4.6,625.7,17.6,161.7
2024,10,26,1,8.7,622.6,11.7,186.2
2024,10,26,2,8.3,577.8,21.8,204.6
2024,10,26,3,11.6,529.7,23.4,202.1
2024,10,26,4,14.9,501.2,1.5,283.9
2024,10,26,5,8.1,432.9,2.9,287.2
2024,10,26,6,4.7,410.1,21.6,214.5
2024,10,26,7,5.2,369.4,49.3,179.7
2024,10,26,8,6.6,335.4,40.8,185.4
2024,10,26,9,2.3,238.6,6.2,237.0
2024,10,26,10,4.6,67.5,8.4,184.8
2024,10,26,11,17.0,0.0,11.7,117.3
2024,10,26,12,1.2,0.0,9.2,50.7
2024,10,26,13,0.0,0.9,10.9,44.2
2024,10,26,14,0.0,17.0,4.9,34.6
2024,10,26,15,0.0,20.1,3.2,24.6
2024,10,26,16,0.0,25.7,0.1,26.2
2024,10,26,17,0.0,30.4,0.0,37.5
2024,10,26,18,0.0,0.8,0.0,0.1
2024,10,26,19,0.0,0.0,0.5,0.0
2024,10,26,20,0.0,0.0,3.6,0.0
2024,10,26,21,0.0,0.0,0.0,0.0
2024,10,26,22,0.0,0.0,0.5,0.0
2024,10,26,23,0.0,0.0,51.5,0.0
2024,10,26,24,0.5,0.0,92.0,0.0
2024,10,27,1,4.0,1.1,86.5,1.6
2024,10,27,2,15.9,95.8,123.7,35.9
2024,10,27,3,36.8,242.1,172.0,103.4
2024,10,27,4,49.1,207.9,135.3,250.8
2024,10,27,5,87.5,351.3,122.3,308.6
2024,10,27,6,100.6,484.9,38.9,535.4
2024,10,27,7,110.3,569.6,73.0,628.1
2024,10,27,8,128.8,628.1,245.4,717.4
2024,10,27,9,83.7,673.7,249.4,736.1
2024,10,27,10,57.2,662.7,385.8,674.7
2024,10,27,11,56.6,499.2,524.0,798.2
2024,10,27,12,105.0,498.3,646.5,778.2
2024,10,27,13,115.6,353.5,532.4,744.6
2024,10,27,14,94.2,547.1,505.1,759.8
2024,10,27,15,127.8,643.6,610.7,613.2
2024,10,27,16,102.4,646.1,632.2,752.7
2024,10,27,17,127.0,675.1,706.4,583.1
2024,10,27,18,99.3,452.9,622.1,507.3
2024,10,27,19,33.2,520.0,557.8,523.8
2024,10,27,20,67.6,682.2,591.9,480.5
2024,10,27,21,32.6,676.1,664.8,666.3
2024,10,27,22,51.5,705.0,616.6,581.5
2024,10,27,23,101.0,708.8,740.8,613.3
2024,10,27,24,79.5,710.5,763.6,638.3
2024,10,28,1,87.7,708.8,688.2,679.8
2024,10,28,2,84.1,706.6,559.3,729.4
2024,10,28,3,87.7,705.1,531.2,760.5
2024,10,28,4,77.2,702.1,536.7,759.4
2024,10,28,5,70.5,701.3,539.7,741.0
2024,10,28,6,55.5,697.3,352.1,760.3
2024,10,28,7,55.8,699.1,437.0,760.3
2024,10,28,8,45.9,696.5,386.6,745.9
2024,10,28,9,37.0,685.6,246.0,713.7
2024,10,28,10,37.2,635.3,85.2,629.7
2024,10,28,11,25.5,538.3,0.0,512.1
2024,10,28,12,22.5,449.5,0.9,480.8
2024,10,28,13,13.1,371.2,1.7,426.9
2024,10,28,14,14.1,310.8,15.6,380.7
2024,10,28,15,15.7,321.5,36.1,379.4
2024,10,28,16,29.9,241.7,39.3,322.8
2024,10,28,17,29.1,217.6,0.0,325.6
2024,10,28,18,31.7,150.3,276.7,253.9
2024,10,28,19,51.0,278.6,243.2,148.6
2024,10,28,20,65.9,398.6,188.1,152.2
2024,10,28,21,64.0,369.1,168.6,299.7
2024,10,28,22,71.6,331.6,125.6,453.0
2024,10,28,23,80.3,266.0,129.2,352.0
2024,10,28,24,60.1,233.1,39.7,341.9
2024,10,29,1,35.4,200.7,12.8,344.8
2024,10,29,2,92.5,116.8,3.4,445.0
2024,10,29,3,82.7,83.1,3.6,475.9
2024,10,29,4,14.8,59.1,7.0,537.4
2024,10,29,5,29.2,58.6,0.4,583.5
2024,10,29,6,48.2,198.0,39.1,537.0
2024,10,29,7,75.2,154.7,89.0,508.9
2024,10,29,8,140.6,272.8,119.7,473.0
2024,10,29,9,142.8,224.1,240.7,358.8
2024,10,29,10,143.1,179.1,218.9,318.5
2024,10,29,11,74.2,2.1,70.8,284.4
2024,10,29,12,28.4,1.9,11.4,170.6
2024,10,29,13,44.6,4.3,41.1,179.3
2024,10,29,14,49.5,32.5,48.5,267.6
2024,10,29,15,36.9,14.9,24.0,319.1
2024,10,29,16,39.5,10.4,43.0,304.9
2024,10,29,17,55.2,9.8,62.9,191.7
2024,10,29,18,37.5,0.9,16.0,7.1
2024,10,29,19,93.3,0.0,30.3,1.3
2024,10,29,20,136.3,49.1,41.0,12.0
2024,10,29,21,114.5,219.6,31.5,39.2
2024,10,29,22,81.3,253.6,33.7,120.4
2024,10,29,23,67.3,294.0,85.6,168.0
2024,10,29,24,65.7,335.6,97.7,226.6
2024,10,30,1,73.9,360.1,62.1,321.9
2024,10,30,2,81.3,420.0,26.4,399.3
2024,10,30,3,87.7,318.1,53.4,458.2
2024,10,30,4,108.0,341.6,179.3,571.3
2024,10,30,5,78.8,407.9,164.3,556.4
2024,10,30,6,52.2,446.1,126.1,480.9
2024,10,30,7,48.3,459.5,123.9,545.6
2024,10,30,8,42.7,483.2,112.4,580.9
2024,10,30,9,44.4,485.4,75.4,561.6
2024,10,30,10,53.1,349.5,54.8,482.0
2024,10,30,11,35.7,74.9,66.3,359.1
2024,10,30,12,28.1,129.1,50.3,387.5
2024,10,30,13,38.4,146.7,35.5,399.0
2024,10,30,14,30.4,170.5,58.8,351.6
2024,10,30,15,21.9,167.4,82.5,285.4
2024,10,30,16,15.5,150.6,91.0,215.7
2024,10,30,17,12.4,112.5,114.6,188.8
2024,10,30,18,20.7,0.0,160.0,11.7
2024,10,30,19,35.6,7.8,240.0,0.2
2024,10,30,20,32.6,210.6,209.5,16.8
2024,10,30,21,25.2,317.8,138.0,35.3
2024,10,30,22,6.3,293.1,0.0,20.3
2024,10,30,23,2.0,244.0,0.0,3.8
2024,10,30,24,0.5,189.0,0.0,0.4
2024,10,31,1,0.0,169.6,0.0,2.4
2024,10,31,2,0.0,171.4,0.0,6.5
2024,10,31,3,0.0,258.9,3.8,7.9
2024,10,31,4,0.0,429.8,24.3,49.6
2024,10,31,5,0.3,494.7,57.4,120.0
2024,10,31,6,2.9,538.4,98.0,213.2
2024,10,31,7,14.3,593.4,156.4,312.7
2024,10,31,8,21.4,628.9,243.0,420.8
2024,10,31,9,16.1,630.8,276.2,430.8
2024,10,31,10,19.8,582.1,232.0,390.7
2024,10,31,11,17.7,230.3,212.8,277.1
2024,10,31,12,21.6,73.6,65.7,98.9
2024,10,31,13,6.2,89.0,116.3,142.7
2024,10,31,14,1.8,100.7,133.5,162.9
2024,10,31,15,9.5,96.8,130.2,183.9
2024,10,31,16,14.4,87.3,134.7,173.6
2024,10,31,17,24.6,97.2,124.1,199.6
2024,10,31,18,42.4,86.6,182.0,230.2
2024,10,31,19,43.8,158.5,218.5,279.6
2024,10,31,20,38.9,525.5,419.8,443.5
2024,10,31,21,55.1,433.5,357.5,472.8
2024,10,31,22,24.4,628.9,336.4,452.4
2024,10,31,23,10.3,636.4,87.9,497.3
2024,10,31,24,5.4,656.8,17.6,713.3
2024,11,1,1,9.3,659.9,8.1,722.8
2024,11,1,2,34.6,673.7,60.5,740.0
2024,11,1,3,36.2,673.5,321.8,738.7
2024,11,1,4,20.8,678.8,358.2,729.0
2024,11,1,5,47.8,700.8,353.0,744.7
2024,11,1,6,68.9,706.7,201.2,745.5
2024,11,1,7,105.2,707.5,219.8,750.9
2024,11,1,8,73.5,707.7,525.4,784.0
2024,11,1,9,124.6,704.4,510.6,797.6
2024,11,1,10,145.8,704.3,557.2,792.7
2024,11,1,11,148.2,704.0,721.5,789.4
2024,11,1,12,148.1,698.3,657.5,794.6
2024,11,1,13,147.1,707.7,518.1,794.1
2024,11,1,14,145.5,705.1,690.1,784.3
2024,11,1,15,138.7,713.5,626.5,785.8
2024,11,1,16,114.1,705.7,725.4,780.5
2024,11,1,17,129.4,708.7,765.7,658.0
2024,11,1,18,127.7,705.7,663.2,727.7
2024,11,1,19,64.0,699.0,652.9,687.1
2024,11,1,20,127.3,678.5,467.6,660.8
2024,11,1,21,114.2,688.8,447.3,648.6
2024,11,1,22,69.3,622.9,225.4,513.0
2024,11,1,23,73.2,551.9,383.3,397.5
2024,11,1,24,74.0,411.3,393.8,84.1
2024,11,2,1,86.5,551.6,399.4,105.5
2024,11,2,2,85.0,660.2,355.7,315.3
2024,11,2,3,57.3,691.3,312.2,314.3
2024,11,2,4,32.0,703.4,222.9,216.6
2024,11,2,5,25.4,679.9,163.9,273.9
2024,11,2,6,36.0,538.6,329.2,271.1
2024,11,2,7,39.2,275.3,299.2,28.5
2024,11,2,8,31.2,56.2,252.9,0.6
2024,11,2,9,21.0,1.7,235.8,0.0
2024,11,2,10,20.9,0.0,212.6,0.0
2024,11,2,11,36.5,0.0,553.6,0.0
2024,11,2,12,10.7,0.0,456.9,0.0
2024,11,2,13,2.1,0.0,340.9,0.4
2024,11,2,14,2.3,0.0,295.1,0.0
2024,11,2,15,2.8,0.0,172.5,0.0
2024,11,2,16,3.1,0.0,126.1,7.5
2024,11,2,17,5.8,14.5,80.1,3.7
2024,11,2,18,3.9,31.9,96.2,0.6
2024,11,2,19,3.7,21.6,89.1,1.1
2024,11,2,20,6.3,7.4,116.3,0.7
2024,11,2,21,3.9,3.4,120.3,0.7
2024,11,2,22,0.7,0.7,82.0,1.1
2024,11,2,23,0.0,0.1,72.1,1.6
2024,11,2,24,0.0,0.9,89.9,2.5
2024,11,3,1,0.0,6.4,76.0,7.0
2024,11,3,2,0.0,16.2,32.6,8.7
2024,11,3,3,0.0,16.8,22.0,2.0
2024,11,3,4,0.0,21.1,7.0,0.3
2024,11,3,5,0.1,13.8,3.8,0.0
2024,11,3,6,0.0,4.5,0.3,0.0
2024,11,3,7,0.3,1.5,4.2,0.0
2024,11,3,8,0.1,0.0,2.0,4.7
2024,11,3,9,1.3,0.0,16.4,5.1
2024,11,3,10,3.6,0.0,37.9,0.0
2024,11,3,11,1.2,0.0,17.7,0.0
2024,11,3,12,2.2,0.0,27.8,0.0
2024,11,3,13,4.2,0.0,53.6,0.0
2024,11,3,14,5.9,0.2,72.9,3.8
2024,11,3,15,7.3,0.1,110.1,11.4
2024,11,3,16,10.3,5.4,178.0,22.4
2024,11,3,17,12.0,2.5,222.9,39.5
2024,11,3,18,4.0,0.0,88.7,11.5
2024,11,3,19,4.9,24.6,112.7,54.4
2024,11,3,20,10.2,60.1,238.9,169.9
2024,11,3,21,4.1,83.6,320.4,139.5
2024,11,3,22,0.7,108.1,365.3,114.7
2024,11,3,23,2.9,114.0,374.6,65.1
2024,11,3,24,2.7,188.4,409.5,71.6
2024,11,4,1,5.2,200.3,523.5,61.1
2024,11,4,2,7.9,225.3,386.9,35.4
2024,11,4,3,13.4,209.9,263.2,30.3
2024,11,4,4,21.7,203.3,296.4,30.5
2024,11,4,5,35.2,190.5,326.8,24.0
2024,11,4,6,37.2,165.3,306.1,15.5
2024,11,4,7,35.2,164.2,306.4,38.2
2024,11,4,8,39.8,161.1,306.7,38.3
2024,11,4,9,44.6,153.8,275.9,42.3
2024,11,4,10,44.6,152.1,268.8,32.7
2024,11,4,11,27.1,74.5,215.7,6.8
2024,11,4,12,26.3,48.6,190.3,0.1
2024,11,4,13,21.1,2.9,168.6,0.0
2024,11,4,14,18.1,6.6,124.5,0.5
2024,11,4,15,13.4,11.1,93.0,10.6
2024,11,4,16,7.6,21.2,63.1,12.4
2024,11,4,17,4.5,16.8,61.2,2.0
2024,11,4,18,16.4,36.3,157.2,3.2
2024,11,4,19,23.4,153.6,176.0,10.2
2024,11,4,20,25.2,366.4,170.0,53.5
2024,11,4,21,17.9,601.6,123.1,184.1
2024,11,4,22,11.2,644.7,77.6,194.1
2024,11,4,23,10.7,645.1,57.3,150.1
2024,11,4,24,11.7,644.4,42.2,160.2
2024,11,5,1,10.7,644.5,21.2,219.4
2024,11,5,2,11.5,643.3,15.7,229.2
2024,11,5,3,10.1,645.6,11.0,212.3
2024,11,5,4,13.0,644.2,7.0,211.5
2024,11,5,5,14.6,640.1,4.6,191.2
2024,11,5,6,15.9,640.7,6.0,247.2
2024,11,5,7,11.3,641.7,15.3,241.7
2024,11,5,8,8.2,639.2,36.6,254.2
2024,11,5,9,7.1,638.5,31.9,219.1
2024,11,5,10,7.8,599.4,15.2,144.7
2024,11,5,11,9.3,494.3,8.3,160.1
2024,11,5,12,10.1,275.1,6.3,59.0
2024,11,5,13,9.5,176.9,9.3,35.7
2024,11,5,14,8.7,167.4,10.5,50.0
2024,11,5,15,7.6,310.6,8.8,50.4
2024,11,5,16,7.1,571.0,3.1,57.5
2024,11,5,17,6.0,637.7,3.5,93.7
2024,11,5,18,3.3,641.4,4.3,216.2
2024,11,5,19,3.7,640.8,6.0,397.1
2024,11,5,20,0.5,644.9,23.0,503.5
2024,11,5,21,0.0,653.6,38.3,506.6
2024,11,5,22,5.1,668.3,189.0,462.1
2024,11,5,23,7.6,687.6,300.0,579.3
2024,11,5,24,8.6,671.2,309.1,677.1
2024,11,6,1,6.7,680.4,460.3,696.3
2024,11,6,2,46.5,664.6,531.9,713.9
2024,11,6,3,73.3,664.1,506.8,716.4
2024,11,6,4,148.2,675.5,405.6,675.3
2024,11,6,5,144.8,671.7,330.1,725.6
2024,11,6,6,147.5,658.3,420.6,719.8
2024,11,6,7,129.9,613.1,473.4,722.9
2024,11,6,8,117.8,601.2,481.9,731.2
2024,11,6,9,114.3,639.8,401.3,729.9
2024,11,6,10,83.6,597.4,472.6,696.6
2024,11,6,11,51.7,440.2,609.4,611.6
2024,11,6,12,49.2,354.5,589.4,536.0
2024,11,6,13,28.1,497.5,625.7,644.9
2024,11,6,14,40.2,435.3,499.4,538.7
2024,11,6,15,33.4,430.1,358.5,553.8
2024,11,6,16,59.8,413.1,298.6,524.2
2024,11,6,17,42.1,423.1,124.4,549.2
2024,11,6,18,97.2,62.2,331.2,639.8
2024,11,6,19,119.0,586.2,528.9,481.0
2024,11,6,20,138.3,344.9,710.4,565.1
2024,11,6,21,133.3,493.4,625.8,425.1
2024,11,6,22,101.9,614.0,830.5,567.9
2024,11,6,23,121.2,669.1,835.9,685.7
2024,11,6,24,137.4,656.5,828.4,645.9
2024,11,7,1,146.5,672.4,830.8,775.0
2024,11,7,2,146.3,627.6,829.1,783.5
2024,11,7,3,147.2,639.4,832.8,787.6
2024,11,7,4,146.4,703.2,829.6,775.6
2024,11,7,5,147.1,699.3,840.6,784.9
2024,11,7,6,146.4,696.8,835.7,781.9
2024,11,7,7,145.4,702.3,837.4,782.8
2024,11,7,8,144.9,703.1,833.7,787.2
2024,11,7,9,142.1,701.4,781.0,763.8
2024,11,7,10,138.0,701.5,653.1,764.7
2024,11,7,11,119.3,642.6,388.4,731.2
2024,11,7,12,75.4,598.4,54.8,711.7
2024,11,7,13,84.9,410.7,283.0,656.7
2024,11,7,14,99.7,210.8,416.4,445.5
2024,11,7,15,101.1,147.9,275.2,274.1
2024,11,7,16,52.8,249.5,220.8,213.9
2024,11,7,17,31.2,155.1,524.9,118.8
2024,11,7,18,67.6,46.2,356.0,18.3
2024,11,7,19,145.4,600.1,689.6,595.7
2024,11,7,20,140.9,698.5,810.3,773.2
2024,11,7,21,135.7,692.4,702.1,760.7
2024,11,7,22,142.1,689.3,808.2,776.5
2024,11,7,23,146.7,670.5,801.9,783.4
2024,11,7,24,146.7,666.7,827.3,772.6
2024,11,8,1,146.9,686.4,736.0,792.1
2024,11,8,2,147.2,708.1,722.3,786.3
2024,11,8,3,146.6,705.4,813.5,795.9
2024,11,8,4,145.8,713.5,834.2,792.4
2024,11,8,5,145.9,706.6,829.9,791.7
2024,11,8,6,146.2,713.5,830.2,786.5
2024,11,8,7,146.3,713.4,786.8,791.7
2024,11,8,8,147.9,712.6,820.1,790.2
2024,11,8,9,146.6,713.1,790.1,790.8
2024,11,8,10,145.5,707.7,830.4,775.7
2024,11,8,11,124.2,704.0,817.3,670.8
2024,11,8,12,95.6,700.1,780.4,676.9
2024,11,8,13,103.8,687.1,761.4,649.8
2024,11,8,14,83.1,496.9,680.8,540.0
2024,11,8,15,41.1,311.1,403.4,392.3
2024,11,8,16,32.8,355.9,210.1,511.1
2024,11,8,17,24.3,339.1,7.3,477.9
2024,11,8,18,83.3,355.1,78.9,618.7
2024,11,8,19,78.5,472.3,132.8,613.7
2024,11,8,20,74.3,611.0,255.2,577.1
2024,11,8,21,46.5,388.7,96.0,391.1
2024,11,8,22,81.2,670.7,71.0,532.1
2024,11,8,23,134.9,681.9,556.9,781.2
2024,11,8,24,143.8,693.2,836.2,797.6
2024,11,9,1,146.1,712.2,840.4,735.3
2024,11,9,2,145.4,712.3,839.9,799.0
2024,11,9,3,146.3,710.7,838.5,799.1
2024,11,9,4,133.4,706.2,809.4,799.1
2024,11,9,5,71.6,701.7,821.0,799.1
2024,11,9,6,59.0,707.4,735.1,799.1
2024,11,9,7,99.5,685.6,542.7,799.1
2024,11,9,8,110.4,675.6,609.5,799.1
2024,11,9,9,118.7,660.2,653.5,799.1
2024,11,9,10,120.4,658.3,624.8,799.1
2024,11,9,11,134.2,661.7,564.0,799.1
2024,11,9,12,147.4,663.3,577.3,799.1
2024,11,9,13,146.8,664.5,532.9,799.1
2024,11,9,14,147.6,663.7,536.0,799.1
2024,11,9,15,147.7,662.0,539.4,799.1
2024,11,9,16,146.5,668.8,549.5,796.0
2024,11,9,17,147.2,682.3,840.6,794.0
2024,11,9,18,144.7,682.6,824.1,769.9
2024,11,9,19,147.1,700.6,803.7,748.9
2024,11,9,20,139.2,711.1,749.8,779.9
2024,11,9,21,147.2,712.2,804.1,792.5
2024,11,9,22,148.3,709.7,847.0,791.2
2024,11,9,23,148.3,712.2,847.0,797.3
2024,11,9,24,148.3,710.6,847.0,797.5
2024,11,10,1,148.3,713.5,846.8,795.7
2024,11,10,2,148.3,713.5,846.9,789.2
2024,11,10,3,148.3,712.6,837.4,790.9
2024,11,10,4,147.7,709.8,751.9,799.1
2024,11,10,5,145.8,707.3,810.2,799.1
2024,11,10,6,146.4,707.0,834.6,799.1
2024,11,10,7,137.9,709.2,835.7,799.1
2024,11,10,8,132.7,712.3,838.1,784.0
2024,11,10,9,123.5,700.8,831.2,748.1
2024,11,10,10,66.7,700.2,826.2,677.1
2024,11,10,11,103.9,674.0,788.8,592.3
2024,11,10,12,110.3,651.4,814.6,467.9
2024,11,10,13,33.9,647.2,642.9,500.9
2024,11,10,14,80.3,598.3,617.3,566.3
2024,11,10,15,98.3,688.9,628.5,604.4
2024,11,10,16,103.9,696.1,742.6,704.3
2024,11,10,17,124.5,701.4,826.8,687.7
2024,11,10,18,138.5,677.4,729.1,619.5
2024,11,10,19,142.2,692.5,735.9,741.7
2024,11,10,20,144.6,703.3,752.8,781.9
2024,11,10,21,133.0,707.4,815.9,790.7
2024,11,10,22,145.2,709.5,825.7,785.4
2024,11,10,23,141.4,709.3,801.9,789.4
2024,11,10,24,141.1,695.6,567.7,783.4
2024,11,11,1,107.6,706.4,452.7,763.6
2024,11,11,2,54.3,709.4,554.4,721.3
